X	wo_clust4_RELA
-59	0.0817610062893
-58	0.083857442348
-57	0.0943396226415
-56	0.0817610062893
-55	0.0859538784067
-54	0.083857442348
-53	0.0712788259958
-52	0.0670859538784
-51	0.083857442348
-50	0.106918238994
-49	0.11320754717
-48	0.0985324947589
-47	0.0901467505241
-46	0.0817610062893
-45	0.106918238994
-44	0.0566037735849
-43	0.121593291405
-42	0.0901467505241
-41	0.0587002096436
-40	0.0649895178197
-39	0.041928721174
-38	0.0985324947589
-37	0.0649895178197
-36	0.119496855346
-35	0.136268343816
-34	0.109014675052
-33	0.0880503144654
-32	0.083857442348
-31	0.11320754717
-30	0.083857442348
-29	0.0964360587002
-28	0.100628930818
-27	0.106918238994
-26	0.109014675052
-25	0.100628930818
-24	0.0901467505241
-23	0.102725366876
-22	0.0901467505241
-21	0.0985324947589
-20	0.0943396226415
-19	0.0985324947589
-18	0.0775681341719
-17	0.102725366876
-16	0.142557651992
-15	0.100628930818
-14	0.0922431865828
-13	0.104821802935
-12	0.0670859538784
-11	0.0859538784067
-10	0.102725366876
-9	0.100628930818
-8	0.0817610062893
-7	0.115303983229
-6	0.0733752620545
-5	0.0901467505241
-4	0.0754716981132
-3	0.0691823899371
-2	0.0461215932914
-1	0.0146750524109
0	0.0461215932914
1	0.0356394129979
2	0.0922431865828
3	0.0964360587002
4	0.0796645702306
5	0.0985324947589
6	0.0985324947589
7	0.062893081761
8	0.0817610062893
9	0.109014675052
10	0.0754716981132
11	0.0607966457023
12	0.0733752620545
13	0.0712788259958
14	0.109014675052
15	0.0754716981132
16	0.100628930818
17	0.0482180293501
18	0.0775681341719
19	0.0775681341719
20	0.0943396226415
21	0.0691823899371
22	0.0901467505241
23	0.115303983229
24	0.102725366876
25	0.0754716981132
26	0.0670859538784
27	0.0985324947589
28	0.0712788259958
29	0.0670859538784
30	0.083857442348
31	0.0985324947589
32	0.0649895178197
33	0.0670859538784
34	0.0691823899371
35	0.0607966457023
36	0.0649895178197
37	0.0607966457023
38	0.0901467505241
39	0.083857442348
40	0.0775681341719
41	0.0733752620545
42	0.0817610062893
43	0.0545073375262
44	0.106918238994
45	0.0985324947589
46	0.0691823899371
47	0.100628930818
48	0.0754716981132
49	0.0712788259958
50	0.0545073375262
51	0.117400419287
52	0.0922431865828
53	0.0943396226415
54	0.0691823899371
55	0.083857442348
56	0.0817610062893
57	0.0796645702306
58	0.0796645702306
59	0.0691823899371
60	0.0754716981132
61	0.0964360587002
62	0.125786163522
63	0.106918238994
64	0.0901467505241
65	0.0922431865828
66	0.062893081761
67	0.0712788259958
68	0.0712788259958
69	0.0649895178197
70	0.0691823899371
71	0.0922431865828
72	0.0566037735849
73	0.0901467505241
74	0.0733752620545
75	0.0712788259958
76	0.0524109014675
77	0.083857442348
78	0.0922431865828
79	0.0649895178197
80	0.0880503144654
81	0.0649895178197
82	0.0691823899371
83	0.0670859538784
84	0.0901467505241
85	0.0398322851153
86	0.0524109014675
87	0.0754716981132
88	0.0985324947589
89	0.0754716981132
90	0.083857442348
91	0.0649895178197
92	0.0775681341719
93	0.062893081761
94	0.0440251572327
95	0.0880503144654
96	0.0754716981132
97	0.0440251572327
98	0.0545073375262
99	0.0712788259958
100	0.0712788259958
101	0.0587002096436
102	0.0796645702306
103	0.083857442348
104	0.0649895178197
105	0.0691823899371
106	0.0545073375262
107	0.0775681341719
108	0.0377358490566
109	0.0985324947589
110	0.0859538784067
111	0.0943396226415
112	0.0587002096436
113	0.0712788259958
114	0.0901467505241
115	0.062893081761
116	0.0733752620545
117	0.0691823899371
118	0.0691823899371
119	0.0964360587002
120	0.0503144654088
121	0.0440251572327
122	0.0524109014675
123	0.0901467505241
124	0.0691823899371
125	0.0649895178197
126	0.0587002096436
127	0.0482180293501
128	0.0796645702306
129	0.0691823899371
130	0.0587002096436
131	0.0691823899371
132	0.0649895178197
133	0.0482180293501
134	0.0314465408805
135	0.0587002096436
136	0.0335429769392
137	0.0482180293501
138	0.0775681341719
139	0.0524109014675
140	0.0482180293501
141	0.062893081761
142	0.0587002096436
143	0.0398322851153
144	0.041928721174
145	0.0524109014675
146	0.0335429769392
147	0.0272536687631
148	0.041928721174
149	0.0587002096436
150	0.0524109014675
