X	with_clust4_RELA	wo_clust4_RELA
-30	0.140301318267	0.083857442348
-29	0.145009416196	0.0964360587002
-28	0.107344632768	0.100628930818
-27	0.160075329567	0.106918238994
-26	0.146892655367	0.109014675052
-25	0.124293785311	0.100628930818
-24	0.141242937853	0.0901467505241
-23	0.149717514124	0.102725366876
-22	0.158192090395	0.0901467505241
-21	0.127118644068	0.0985324947589
-20	0.125235404896	0.0943396226415
-19	0.141242937853	0.0985324947589
-18	0.146892655367	0.0775681341719
-17	0.145951035782	0.102725366876
-16	0.162900188324	0.142557651992
-15	0.13747645951	0.100628930818
-14	0.174199623352	0.0922431865828
-13	0.16384180791	0.104821802935
-12	0.145009416196	0.0670859538784
-11	0.127118644068	0.0859538784067
-10	0.14406779661	0.102725366876
-9	0.125235404896	0.100628930818
-8	0.113935969868	0.0817610062893
-7	0.147834274953	0.115303983229
-6	0.114877589454	0.0733752620545
-5	0.136534839925	0.0901467505241
-4	0.190207156309	0.0754716981132
-3	0.215630885122	0.0691823899371
-2	0.103578154426	0.0461215932914
-1	0.0395480225989	0.0146750524109
0	0.0442561205273	0.0461215932914
1	0.10922787194	0.0356394129979
2	0.171374764595	0.0922431865828
3	0.141242937853	0.0964360587002
4	0.158192090395	0.0796645702306
5	0.110169491525	0.0985324947589
6	0.11581920904	0.0985324947589
7	0.101694915254	0.062893081761
8	0.136534839925	0.0817610062893
9	0.15065913371	0.109014675052
10	0.142184557439	0.0754716981132
11	0.121468926554	0.0607966457023
12	0.152542372881	0.0733752620545
13	0.172316384181	0.0712788259958
14	0.169491525424	0.109014675052
15	0.16384180791	0.0754716981132
16	0.135593220339	0.100628930818
17	0.123352165725	0.0482180293501
18	0.141242937853	0.0775681341719
19	0.143126177024	0.0775681341719
20	0.143126177024	0.0943396226415
21	0.15065913371	0.0691823899371
22	0.168549905838	0.0901467505241
23	0.138418079096	0.115303983229
24	0.147834274953	0.102725366876
25	0.136534839925	0.0754716981132
26	0.103578154426	0.0670859538784
27	0.0885122410546	0.0985324947589
28	0.145009416196	0.0712788259958
29	0.126177024482	0.0670859538784
30	0.128060263653	0.083857442348
31	0.154425612053	0.0985324947589
32	0.130885122411	0.0649895178197
33	0.129943502825	0.0670859538784
34	0.158192090395	0.0691823899371
35	0.133709981168	0.0607966457023
36	0.129001883239	0.0649895178197
37	0.158192090395	0.0607966457023
38	0.159133709981	0.0901467505241
39	0.155367231638	0.083857442348
40	0.162900188324	0.0775681341719
41	0.139359698682	0.0733752620545
42	0.125235404896	0.0817610062893
43	0.145951035782	0.0545073375262
44	0.148775894539	0.106918238994
45	0.130885122411	0.0985324947589
46	0.182674199623	0.0691823899371
47	0.162900188324	0.100628930818
48	0.146892655367	0.0754716981132
49	0.130885122411	0.0712788259958
50	0.138418079096	0.0545073375262
51	0.136534839925	0.117400419287
52	0.11581920904	0.0922431865828
53	0.146892655367	0.0943396226415
54	0.134651600753	0.0691823899371
55	0.132768361582	0.083857442348
56	0.114877589454	0.0817610062893
57	0.116760828625	0.0796645702306
58	0.133709981168	0.0796645702306
59	0.117702448211	0.0691823899371
60	0.133709981168	0.0754716981132
61	0.140301318267	0.0964360587002
62	0.105461393597	0.125786163522
63	0.140301318267	0.106918238994
64	0.143126177024	0.0901467505241
65	0.168549905838	0.0922431865828
66	0.135593220339	0.062893081761
67	0.142184557439	0.0712788259958
68	0.138418079096	0.0712788259958
69	0.164783427495	0.0649895178197
70	0.133709981168	0.0691823899371
71	0.110169491525	0.0922431865828
72	0.13747645951	0.0566037735849
73	0.155367231638	0.0901467505241
74	0.126177024482	0.0733752620545
75	0.158192090395	0.0712788259958
76	0.129001883239	0.0524109014675
77	0.117702448211	0.083857442348
78	0.0979284369115	0.0922431865828
79	0.128060263653	0.0649895178197
80	0.120527306968	0.0880503144654
81	0.129943502825	0.0649895178197
82	0.129943502825	0.0691823899371
83	0.119585687382	0.0670859538784
84	0.13747645951	0.0901467505241
85	0.138418079096	0.0398322851153
86	0.105461393597	0.0524109014675
87	0.106403013183	0.0754716981132
88	0.116760828625	0.0985324947589
89	0.118644067797	0.0754716981132
90	0.121468926554	0.083857442348
91	0.147834274953	0.0649895178197
92	0.127118644068	0.0775681341719
93	0.118644067797	0.062893081761
94	0.134651600753	0.0440251572327
95	0.146892655367	0.0880503144654
96	0.111111111111	0.0754716981132
97	0.117702448211	0.0440251572327
98	0.0979284369115	0.0545073375262
99	0.128060263653	0.0712788259958
100	0.120527306968	0.0712788259958
101	0.107344632768	0.0587002096436
102	0.124293785311	0.0796645702306
103	0.133709981168	0.083857442348
104	0.126177024482	0.0649895178197
105	0.10922787194	0.0691823899371
106	0.0960451977401	0.0545073375262
107	0.120527306968	0.0775681341719
108	0.129943502825	0.0377358490566
109	0.100753295669	0.0985324947589
110	0.125235404896	0.0859538784067
111	0.124293785311	0.0943396226415
112	0.127118644068	0.0587002096436
113	0.117702448211	0.0712788259958
114	0.121468926554	0.0901467505241
115	0.116760828625	0.062893081761
116	0.114877589454	0.0733752620545
117	0.127118644068	0.0691823899371
118	0.112052730697	0.0691823899371
119	0.15065913371	0.0964360587002
120	0.136534839925	0.0503144654088
121	0.139359698682	0.0440251572327
122	0.117702448211	0.0524109014675
123	0.114877589454	0.0901467505241
124	0.0894538606403	0.0691823899371
125	0.106403013183	0.0649895178197
126	0.112052730697	0.0587002096436
127	0.0960451977401	0.0482180293501
128	0.10922787194	0.0796645702306
129	0.124293785311	0.0691823899371
130	0.145009416196	0.0587002096436
131	0.118644067797	0.0691823899371
132	0.107344632768	0.0649895178197
133	0.112994350282	0.0482180293501
134	0.0998116760829	0.0314465408805
135	0.116760828625	0.0587002096436
136	0.124293785311	0.0335429769392
137	0.125235404896	0.0482180293501
138	0.107344632768	0.0775681341719
139	0.0941619585687	0.0524109014675
140	0.107344632768	0.0482180293501
141	0.118644067797	0.062893081761
142	0.104519774011	0.0587002096436
143	0.0922787193974	0.0398322851153
144	0.118644067797	0.041928721174
145	0.116760828625	0.0524109014675
146	0.120527306968	0.0335429769392
147	0.151600753296	0.0272536687631
148	0.129943502825	0.041928721174
149	0.121468926554	0.0587002096436
150	0.112994350282	0.0524109014675
