with_clust3_RELA	wo_clust3_RELA
0.205980066445	0.00996677740864
0.179401993355	0.647840531561
0.179401993355	0.00996677740864
1.03322259136	0.00664451827243
0.00664451827243	0.0299003322259
0.00996677740864	0.0166112956811
0.0299003322259	0.0332225913621
0.0132890365449	0.182724252492
0.222591362126	0.0863787375415
0.222591362126	0.0
0.00996677740864	0.00996677740864
0.139534883721	0.00996677740864
0.00996677740864	0.0132890365449
0.0166112956811	0.00996677740864
0.0166112956811	0.00996677740864
0.00996677740864	0.0
0.189368770764	0.00664451827243
0.189368770764	0.00332225913621
0.681063122924	0.0166112956811
0.681063122924	0.797342192691
0.681063122924	0.00332225913621
0.00996677740864	0.0132890365449
0.252491694352	0.00332225913621
0.259136212625	0.00332225913621
0.196013289037	0.00332225913621
0.0199335548173	0.0
0.162790697674	0.0
0.046511627907	0.00664451827243
0.0897009966777	0.0730897009967
0.0598006644518	0.0398671096346
0.00996677740864	0.0232558139535
0.00664451827243	0.255813953488
0.0897009966777	0.00664451827243
0.0897009966777	0.0132890365449
0.0132890365449	0.00664451827243
0.0963455149502	0.0897009966777
0.0963455149502	0.0897009966777
0.511627906977	0.00332225913621
0.511627906977	0.0
0.00996677740864	0.0
0.00996677740864	0.0132890365449
0.222591362126	0.00664451827243
0.00664451827243	0.0132890365449
0.475083056478	0.129568106312
0.475083056478	0.00996677740864
0.109634551495	0.176079734219
0.252491694352	0.00332225913621
0.0	0.0
0.00664451827243	0.00996677740864
0.186046511628	0.0
0.0	0.0
0.00664451827243	0.0
0.00664451827243	0.0132890365449
0.0132890365449	0.00664451827243
0.0	0.00664451827243
0.0	0.00332225913621
0.00664451827243	0.00664451827243
0.0	0.0
0.00664451827243	0.202657807309
0.00332225913621	0.0
0.00332225913621	0.0
0.0	0.0
0.00664451827243	0.132890365449
0.800664451827	0.0199335548173
0.0	0.0132890365449
0.0	0.0697674418605
0.12292358804	0.00664451827243
0.12292358804	0.0
0.102990033223	0.0
0.102990033223	0.106312292359
0.106312292359	0.00332225913621
0.106312292359	0.00332225913621
0.106312292359	0.00664451827243
0.262458471761	0.142857142857
0.093023255814	0.12292358804
0.382059800664	0.325581395349
0.259136212625	0.0
0.259136212625	0.00996677740864
0.249169435216	0.00332225913621
0.401993355482	0.00664451827243
0.382059800664	0.0232558139535
0.112956810631	0.0232558139535
0.1926910299	0.0132890365449
0.172757475083	0.00996677740864
0.156146179402	0.0132890365449
0.00996677740864	0.737541528239
0.00996677740864	0.00332225913621
0.00664451827243	0.00332225913621
0.0	0.102990033223
