X	with_clust3_RELA	wo_clust3_RELA
-89	0.162430939227	0.0538922155689
-88	0.162430939227	0.0898203592814
-87	0.132596685083	0.0688622754491
-86	0.131491712707	0.062874251497
-85	0.144751381215	0.0568862275449
-84	0.137016574586	0.0748502994012
-83	0.182320441989	0.062874251497
-82	0.160220994475	0.0449101796407
-81	0.161325966851	0.0508982035928
-80	0.138121546961	0.0688622754491
-79	0.11270718232	0.0658682634731
-78	0.119337016575	0.0538922155689
-77	0.127071823204	0.062874251497
-76	0.155801104972	0.125748502994
-75	0.134806629834	0.0658682634731
-74	0.141436464088	0.0868263473054
-73	0.114917127072	0.062874251497
-72	0.130386740331	0.0718562874251
-71	0.148066298343	0.0718562874251
-70	0.165745856354	0.0838323353293
-69	0.149171270718	0.062874251497
-68	0.118232044199	0.0988023952096
-67	0.155801104972	0.0928143712575
-66	0.149171270718	0.0988023952096
-65	0.174585635359	0.0868263473054
-64	0.159116022099	0.0658682634731
-63	0.145856353591	0.0898203592814
-62	0.162430939227	0.0449101796407
-61	0.142541436464	0.0479041916168
-60	0.159116022099	0.0449101796407
-59	0.153591160221	0.0479041916168
-58	0.130386740331	0.0538922155689
-57	0.144751381215	0.0269461077844
-56	0.150276243094	0.059880239521
-55	0.17679558011	0.0538922155689
-54	0.18453038674	0.0868263473054
-53	0.161325966851	0.059880239521
-52	0.162430939227	0.0868263473054
-51	0.174585635359	0.0658682634731
-50	0.174585635359	0.0658682634731
-49	0.12817679558	0.0808383233533
-48	0.113812154696	0.0389221556886
-47	0.141436464088	0.0718562874251
-46	0.153591160221	0.0718562874251
-45	0.153591160221	0.0389221556886
-44	0.202209944751	0.0508982035928
-43	0.194475138122	0.0778443113772
-42	0.172375690608	0.0688622754491
-41	0.165745856354	0.0838323353293
-40	0.171270718232	0.0718562874251
-39	0.185635359116	0.0868263473054
-38	0.158011049724	0.0778443113772
-37	0.185635359116	0.0688622754491
-36	0.18453038674	0.059880239521
-35	0.142541436464	0.0778443113772
-34	0.139226519337	0.0748502994012
-33	0.173480662983	0.0958083832335
-32	0.172375690608	0.059880239521
-31	0.137016574586	0.0808383233533
-30	0.153591160221	0.0748502994012
-29	0.169060773481	0.0568862275449
-28	0.208839779006	0.0718562874251
-27	0.191160220994	0.0419161676647
-26	0.238674033149	0.0508982035928
-25	0.202209944751	0.0748502994012
-24	0.211049723757	0.101796407186
-23	0.153591160221	0.110778443114
-22	0.17679558011	0.0868263473054
-21	0.179005524862	0.0658682634731
-20	0.170165745856	0.0568862275449
-19	0.165745856354	0.0778443113772
-18	0.173480662983	0.0718562874251
-17	0.214364640884	0.0778443113772
-16	0.238674033149	0.0449101796407
-15	0.196685082873	0.0838323353293
-14	0.186740331492	0.0868263473054
-13	0.182320441989	0.0748502994012
-12	0.172375690608	0.059880239521
-11	0.173480662983	0.0538922155689
-10	0.197790055249	0.0958083832335
-9	0.161325966851	0.107784431138
-8	0.144751381215	0.0748502994012
-7	0.169060773481	0.0688622754491
-6	0.154696132597	0.0688622754491
-5	0.167955801105	0.0658682634731
-4	0.219889502762	0.116766467066
-3	0.228729281768	0.0898203592814
-2	0.145856353591	0.0359281437126
-1	0.0662983425414	0.0239520958084
0	0.0475138121547	0.0209580838323
1	0.124861878453	0.0389221556886
2	0.262983425414	0.0778443113772
3	0.236464088398	0.062874251497
4	0.18453038674	0.0808383233533
5	0.181215469613	0.062874251497
6	0.170165745856	0.0538922155689
7	0.121546961326	0.0568862275449
8	0.171270718232	0.0568862275449
9	0.144751381215	0.059880239521
10	0.158011049724	0.101796407186
11	0.150276243094	0.0508982035928
12	0.17679558011	0.0718562874251
13	0.183425414365	0.059880239521
14	0.190055248619	0.0538922155689
15	0.175690607735	0.0479041916168
16	0.2	0.0479041916168
17	0.167955801105	0.0688622754491
18	0.152486187845	0.0449101796407
19	0.148066298343	0.0688622754491
20	0.164640883978	0.0449101796407
21	0.182320441989	0.0658682634731
22	0.211049723757	0.101796407186
23	0.20773480663	0.101796407186
24	0.180110497238	0.0688622754491
25	0.163535911602	0.0658682634731
26	0.202209944751	0.0449101796407
27	0.173480662983	0.0778443113772
28	0.162430939227	0.0718562874251
29	0.194475138122	0.0688622754491
30	0.183425414365	0.0778443113772
31	0.182320441989	0.0748502994012
32	0.173480662983	0.0449101796407
33	0.182320441989	0.0568862275449
34	0.196685082873	0.0748502994012
35	0.171270718232	0.0658682634731
36	0.163535911602	0.0508982035928
37	0.183425414365	0.062874251497
38	0.185635359116	0.0479041916168
39	0.163535911602	0.059880239521
40	0.18453038674	0.0778443113772
41	0.165745856354	0.0808383233533
42	0.161325966851	0.0568862275449
43	0.166850828729	0.0538922155689
44	0.174585635359	0.0718562874251
45	0.153591160221	0.0688622754491
46	0.202209944751	0.0808383233533
47	0.193370165746	0.107784431138
48	0.165745856354	0.0658682634731
49	0.196685082873	0.0449101796407
50	0.195580110497	0.110778443114
51	0.18453038674	0.062874251497
52	0.18453038674	0.0568862275449
53	0.214364640884	0.0808383233533
54	0.188950276243	0.0718562874251
55	0.198895027624	0.0748502994012
56	0.155801104972	0.0988023952096
57	0.142541436464	0.062874251497
58	0.167955801105	0.0419161676647
59	0.155801104972	0.0958083832335
60	0.162430939227	0.0748502994012
61	0.154696132597	0.059880239521
62	0.194475138122	0.104790419162
63	0.163535911602	0.0748502994012
64	0.179005524862	0.0868263473054
65	0.172375690608	0.0538922155689
66	0.183425414365	0.059880239521
67	0.18453038674	0.0988023952096
68	0.155801104972	0.0508982035928
69	0.165745856354	0.0718562874251
70	0.174585635359	0.0958083832335
71	0.167955801105	0.0658682634731
72	0.165745856354	0.0508982035928
73	0.159116022099	0.0718562874251
74	0.167955801105	0.0898203592814
75	0.165745856354	0.0688622754491
76	0.139226519337	0.059880239521
77	0.142541436464	0.0419161676647
78	0.121546961326	0.0688622754491
79	0.14364640884	0.0988023952096
80	0.181215469613	0.0748502994012
81	0.160220994475	0.110778443114
82	0.170165745856	0.0838323353293
83	0.146961325967	0.0778443113772
84	0.149171270718	0.0658682634731
85	0.183425414365	0.104790419162
86	0.172375690608	0.0658682634731
87	0.198895027624	0.0748502994012
88	0.185635359116	0.0658682634731
89	0.197790055249	0.0778443113772
90	0.166850828729	0.0688622754491
91	0.169060773481	0.0538922155689
92	0.186740331492	0.0658682634731
93	0.154696132597	0.0808383233533
94	0.144751381215	0.0958083832335
95	0.159116022099	0.0868263473054
96	0.153591160221	0.059880239521
97	0.132596685083	0.0658682634731
98	0.146961325967	0.0808383233533
99	0.195580110497	0.0538922155689
100	0.191160220994	0.0658682634731
101	0.14364640884	0.059880239521
102	0.14364640884	0.0958083832335
103	0.12817679558	0.107784431138
104	0.123756906077	0.0778443113772
105	0.11270718232	0.0778443113772
106	0.110497237569	0.101796407186
107	0.13591160221	0.0419161676647
108	0.144751381215	0.0479041916168
109	0.172375690608	0.0958083832335
110	0.148066298343	0.101796407186
111	0.161325966851	0.059880239521
112	0.117127071823	0.0479041916168
113	0.133701657459	0.0568862275449
114	0.152486187845	0.0838323353293
115	0.124861878453	0.0508982035928
116	0.141436464088	0.0658682634731
117	0.149171270718	0.0778443113772
118	0.12817679558	0.062874251497
119	0.146961325967	0.0508982035928
120	0.159116022099	0.0359281437126
121	0.14364640884	0.062874251497
122	0.141436464088	0.0568862275449
123	0.141436464088	0.0479041916168
124	0.109392265193	0.0479041916168
125	0.122651933702	0.0508982035928
126	0.153591160221	0.0718562874251
127	0.122651933702	0.0748502994012
128	0.123756906077	0.0449101796407
129	0.11270718232	0.0508982035928
130	0.138121546961	0.0419161676647
131	0.145856353591	0.0658682634731
132	0.132596685083	0.0508982035928
133	0.114917127072	0.0748502994012
134	0.117127071823	0.0568862275449
135	0.118232044199	0.0479041916168
136	0.124861878453	0.0658682634731
137	0.123756906077	0.11377245509
138	0.114917127072	0.0508982035928
139	0.0917127071823	0.0538922155689
140	0.124861878453	0.0389221556886
141	0.138121546961	0.0209580838323
142	0.118232044199	0.0149700598802
143	0.0839779005525	0.0449101796407
144	0.0994475138122	0.0568862275449
145	0.12817679558	0.0419161676647
146	0.13591160221	0.0419161676647
147	0.14364640884	0.0329341317365
148	0.152486187845	0.0359281437126
149	0.130386740331	0.0479041916168
150	0.109392265193	0.059880239521
