X	with_clust1_RELA	wo_clust1_RELA
-80	0.111420612813	0.0568181818182
-79	0.114206128134	0.0492424242424
-78	0.155988857939	0.0795454545455
-77	0.114206128134	0.0643939393939
-76	0.139275766017	0.0568181818182
-75	0.0974930362117	0.0719696969697
-74	0.0974930362117	0.0416666666667
-73	0.153203342618	0.0757575757576
-72	0.150417827298	0.0643939393939
-71	0.130919220056	0.0416666666667
-70	0.0863509749304	0.0340909090909
-69	0.105849582173	0.0681818181818
-68	0.147632311978	0.0643939393939
-67	0.161559888579	0.0492424242424
-66	0.139275766017	0.094696969697
-65	0.125348189415	0.0833333333333
-64	0.128133704735	0.0416666666667
-63	0.091922005571	0.0151515151515
-62	0.114206128134	0.0378787878788
-61	0.0891364902507	0.0492424242424
-60	0.103064066852	0.0454545454545
-59	0.133704735376	0.0492424242424
-58	0.158774373259	0.0568181818182
-57	0.125348189415	0.0833333333333
-56	0.155988857939	0.0871212121212
-55	0.111420612813	0.0833333333333
-54	0.114206128134	0.0492424242424
-53	0.111420612813	0.0795454545455
-52	0.0696378830084	0.0530303030303
-51	0.116991643454	0.0492424242424
-50	0.114206128134	0.0454545454545
-49	0.158774373259	0.0757575757576
-48	0.183844011142	0.0719696969697
-47	0.119777158774	0.0454545454545
-46	0.111420612813	0.0606060606061
-45	0.125348189415	0.0416666666667
-44	0.16991643454	0.0378787878788
-43	0.181058495822	0.0606060606061
-42	0.153203342618	0.106060606061
-41	0.153203342618	0.0568181818182
-40	0.116991643454	0.0643939393939
-39	0.175487465181	0.0492424242424
-38	0.147632311978	0.0454545454545
-37	0.125348189415	0.0681818181818
-36	0.114206128134	0.0643939393939
-35	0.16991643454	0.0416666666667
-34	0.111420612813	0.0606060606061
-33	0.144846796657	0.0757575757576
-32	0.16713091922	0.0530303030303
-31	0.217270194986	0.0492424242424
-30	0.161559888579	0.0643939393939
-29	0.150417827298	0.0833333333333
-28	0.108635097493	0.0681818181818
-27	0.100278551532	0.0378787878788
-26	0.1643454039	0.0378787878788
-25	0.128133704735	0.0719696969697
-24	0.139275766017	0.0416666666667
-23	0.153203342618	0.0871212121212
-22	0.108635097493	0.0530303030303
-21	0.116991643454	0.0530303030303
-20	0.147632311978	0.0530303030303
-19	0.144846796657	0.0757575757576
-18	0.125348189415	0.0643939393939
-17	0.161559888579	0.0568181818182
-16	0.158774373259	0.0909090909091
-15	0.186629526462	0.0719696969697
-14	0.103064066852	0.0568181818182
-13	0.130919220056	0.0795454545455
-12	0.119777158774	0.0568181818182
-11	0.150417827298	0.0643939393939
-10	0.075208913649	0.0530303030303
-9	0.119777158774	0.0454545454545
-8	0.100278551532	0.0606060606061
-7	0.133704735376	0.0719696969697
-6	0.125348189415	0.0719696969697
-5	0.142061281337	0.0719696969697
-4	0.144846796657	0.0492424242424
-3	0.206128133705	0.0643939393939
-2	0.0724233983287	0.0416666666667
-1	0.041782729805	0.0265151515152
0	0.050139275766	0.0151515151515
1	0.114206128134	0.030303030303
2	0.16713091922	0.0530303030303
3	0.125348189415	0.0795454545455
4	0.136490250696	0.0871212121212
5	0.130919220056	0.0378787878788
6	0.103064066852	0.0719696969697
7	0.100278551532	0.0378787878788
8	0.128133704735	0.0492424242424
9	0.175487465181	0.0416666666667
10	0.142061281337	0.121212121212
11	0.128133704735	0.0606060606061
12	0.153203342618	0.0606060606061
13	0.139275766017	0.0719696969697
14	0.16713091922	0.0606060606061
15	0.142061281337	0.0606060606061
16	0.161559888579	0.0606060606061
17	0.172701949861	0.0492424242424
18	0.091922005571	0.0606060606061
19	0.133704735376	0.0530303030303
20	0.200557103064	0.0833333333333
21	0.150417827298	0.0719696969697
22	0.16713091922	0.0719696969697
23	0.144846796657	0.0568181818182
24	0.175487465181	0.0643939393939
25	0.0974930362117	0.0378787878788
26	0.125348189415	0.0492424242424
27	0.128133704735	0.0492424242424
28	0.128133704735	0.0568181818182
29	0.125348189415	0.0568181818182
30	0.150417827298	0.109848484848
31	0.147632311978	0.0757575757576
32	0.133704735376	0.030303030303
33	0.125348189415	0.0530303030303
34	0.150417827298	0.0681818181818
35	0.155988857939	0.0340909090909
36	0.130919220056	0.0643939393939
37	0.16713091922	0.0681818181818
38	0.133704735376	0.0643939393939
39	0.100278551532	0.0871212121212
40	0.0891364902507	0.0833333333333
41	0.0974930362117	0.0416666666667
42	0.100278551532	0.0606060606061
43	0.172701949861	0.0530303030303
44	0.172701949861	0.0530303030303
45	0.111420612813	0.0606060606061
46	0.0696378830084	0.0568181818182
47	0.153203342618	0.0643939393939
48	0.139275766017	0.0606060606061
49	0.200557103064	0.0719696969697
50	0.155988857939	0.113636363636
51	0.128133704735	0.102272727273
52	0.114206128134	0.0643939393939
53	0.155988857939	0.0871212121212
54	0.103064066852	0.0681818181818
55	0.122562674095	0.0833333333333
56	0.181058495822	0.0568181818182
57	0.136490250696	0.0681818181818
58	0.108635097493	0.0984848484848
59	0.0947075208914	0.0984848484848
60	0.0947075208914	0.0719696969697
61	0.111420612813	0.0265151515152
62	0.144846796657	0.0568181818182
63	0.181058495822	0.0416666666667
64	0.125348189415	0.0454545454545
65	0.158774373259	0.0340909090909
66	0.119777158774	0.0492424242424
67	0.108635097493	0.0568181818182
68	0.139275766017	0.0833333333333
69	0.114206128134	0.0416666666667
70	0.0974930362117	0.0378787878788
71	0.206128133705	0.0265151515152
72	0.158774373259	0.0378787878788
73	0.136490250696	0.0340909090909
74	0.0947075208914	0.0643939393939
75	0.114206128134	0.0606060606061
76	0.103064066852	0.0113636363636
77	0.122562674095	0.0340909090909
78	0.139275766017	0.0340909090909
79	0.116991643454	0.030303030303
80	0.1643454039	0.030303030303
81	0.0947075208914	0.0189393939394
82	0.105849582173	0.0492424242424
83	0.0807799442897	0.0340909090909
84	0.105849582173	0.030303030303
85	0.0807799442897	0.0340909090909
86	0.116991643454	0.030303030303
87	0.0807799442897	0.0492424242424
88	0.116991643454	0.030303030303
89	0.142061281337	0.0378787878788
90	0.116991643454	0.0454545454545
91	0.125348189415	0.0568181818182
92	0.100278551532	0.0340909090909
93	0.0863509749304	0.0454545454545
94	0.103064066852	0.0606060606061
95	0.130919220056	0.0378787878788
96	0.114206128134	0.030303030303
97	0.125348189415	0.0265151515152
98	0.0947075208914	0.0568181818182
99	0.105849582173	0.0606060606061
100	0.105849582173	0.0227272727273
101	0.144846796657	0.0378787878788
102	0.122562674095	0.0492424242424
103	0.105849582173	0.0454545454545
104	0.130919220056	0.030303030303
105	0.119777158774	0.0871212121212
106	0.0891364902507	0.0606060606061
107	0.066852367688	0.0606060606061
108	0.0947075208914	0.121212121212
109	0.100278551532	0.125
110	0.122562674095	0.0909090909091
111	0.119777158774	0.106060606061
112	0.066852367688	0.0681818181818
113	0.0947075208914	0.0416666666667
114	0.0696378830084	0.0378787878788
115	0.116991643454	0.0416666666667
116	0.122562674095	0.0606060606061
117	0.130919220056	0.0681818181818
118	0.0974930362117	0.0643939393939
119	0.103064066852	0.0492424242424
120	0.0863509749304	0.0416666666667
121	0.125348189415	0.0530303030303
122	0.0807799442897	0.132575757576
123	0.08356545961	0.143939393939
124	0.139275766017	0.0833333333333
125	0.133704735376	0.0568181818182
126	0.142061281337	0.0530303030303
127	0.130919220056	0.0568181818182
128	0.119777158774	0.030303030303
129	0.142061281337	0.0265151515152
130	0.136490250696	0.0530303030303
131	0.0863509749304	0.0265151515152
132	0.0947075208914	0.0568181818182
133	0.08356545961	0.0227272727273
134	0.091922005571	0.0265151515152
135	0.0863509749304	0.030303030303
136	0.0947075208914	0.0530303030303
137	0.108635097493	0.0454545454545
138	0.103064066852	0.0416666666667
139	0.119777158774	0.0530303030303
140	0.0974930362117	0.0378787878788
141	0.091922005571	0.159090909091
142	0.0891364902507	0.0984848484848
143	0.128133704735	0.0227272727273
144	0.144846796657	0.0909090909091
145	0.128133704735	0.0530303030303
146	0.105849582173	0.0340909090909
147	0.105849582173	0.0340909090909
148	0.0891364902507	0.0454545454545
149	0.116991643454	0.0643939393939
150	0.108635097493	0.0265151515152
