X	wo_clust5_RELA
-31	0.0866242038217
-30	0.0777070063694
-29	0.0713375796178
-28	0.0700636942675
-27	0.0828025477707
-26	0.0891719745223
-25	0.0751592356688
-24	0.0955414012739
-23	0.0955414012739
-22	0.0942675159236
-21	0.0726114649682
-20	0.087898089172
-19	0.0764331210191
-18	0.100636942675
-17	0.117197452229
-16	0.0853503184713
-15	0.108280254777
-14	0.056050955414
-13	0.0700636942675
-12	0.108280254777
-11	0.112101910828
-10	0.0700636942675
-9	0.0891719745223
-8	0.0891719745223
-7	0.0649681528662
-6	0.0687898089172
-5	0.0942675159236
-4	0.0917197452229
-3	0.12101910828
-2	0.0624203821656
-1	0.0343949044586
0	0.0191082802548
1	0.0547770700637
2	0.0891719745223
3	0.103184713376
4	0.0904458598726
5	0.0904458598726
6	0.0802547770701
7	0.0751592356688
8	0.0751592356688
9	0.087898089172
10	0.087898089172
11	0.0636942675159
12	0.0751592356688
13	0.0828025477707
14	0.137579617834
15	0.087898089172
16	0.0700636942675
17	0.0802547770701
18	0.084076433121
19	0.122292993631
20	0.100636942675
21	0.0917197452229
22	0.0891719745223
23	0.104458598726
24	0.0980891719745
25	0.0777070063694
26	0.0585987261146
27	0.0993630573248
28	0.0713375796178
29	0.0649681528662
30	0.0764331210191
31	0.0764331210191
32	0.0955414012739
33	0.0866242038217
34	0.0764331210191
35	0.0726114649682
36	0.100636942675
37	0.0700636942675
38	0.0789808917197
39	0.0980891719745
40	0.0777070063694
41	0.0942675159236
42	0.0726114649682
43	0.0866242038217
44	0.0547770700637
45	0.0980891719745
46	0.0891719745223
47	0.0968152866242
48	0.0828025477707
49	0.0866242038217
50	0.101910828025
51	0.0738853503185
52	0.0738853503185
53	0.0687898089172
54	0.0764331210191
55	0.0815286624204
56	0.0700636942675
57	0.0585987261146
58	0.0815286624204
59	0.0815286624204
60	0.0904458598726
61	0.0777070063694
62	0.0726114649682
63	0.0942675159236
64	0.0764331210191
65	0.0675159235669
66	0.0929936305732
67	0.0509554140127
68	0.059872611465
69	0.0687898089172
70	0.0777070063694
71	0.0764331210191
72	0.0585987261146
73	0.0980891719745
74	0.0904458598726
75	0.0585987261146
76	0.056050955414
77	0.0585987261146
78	0.0738853503185
79	0.0687898089172
80	0.0636942675159
81	0.0726114649682
82	0.0789808917197
83	0.0611464968153
84	0.059872611465
85	0.0573248407643
86	0.0611464968153
87	0.059872611465
88	0.0624203821656
89	0.0522292993631
90	0.0394904458599
91	0.0535031847134
92	0.087898089172
93	0.0509554140127
94	0.0585987261146
95	0.059872611465
96	0.0662420382166
97	0.0535031847134
98	0.0687898089172
99	0.0356687898089
100	0.0611464968153
101	0.056050955414
102	0.0458598726115
103	0.0343949044586
104	0.0496815286624
105	0.0713375796178
106	0.0535031847134
107	0.0649681528662
108	0.0522292993631
109	0.0611464968153
110	0.0585987261146
111	0.0535031847134
112	0.0343949044586
113	0.0636942675159
114	0.0585987261146
115	0.0484076433121
116	0.0394904458599
117	0.0585987261146
118	0.0484076433121
119	0.0687898089172
120	0.056050955414
121	0.0420382165605
122	0.0458598726115
123	0.0445859872611
124	0.0445859872611
125	0.059872611465
126	0.059872611465
127	0.0624203821656
128	0.0496815286624
129	0.0484076433121
130	0.0484076433121
131	0.0675159235669
132	0.0496815286624
133	0.0471337579618
134	0.0624203821656
135	0.0496815286624
136	0.0369426751592
137	0.0573248407643
138	0.0522292993631
139	0.0382165605096
140	0.0547770700637
141	0.0573248407643
142	0.0535031847134
143	0.0522292993631
144	0.0369426751592
145	0.0420382165605
146	0.0687898089172
147	0.0471337579618
148	0.0394904458599
149	0.0343949044586
150	0.0522292993631
