"  "	" "
"MA0765.1.ETV5"	-10.0462716812529	-10.0462716812529
"MA0062.2.Gabpa"	-8.72707746340454	-8.72707746340454
"MA0076.2.ELK4"	-8.24237510753234	-8.24237510753234
"MA0761.1.ETV1"	-6.5563071113813	-6.5563071113813
"MA0763.1.ETV3"	-6.52525736944275	-6.52525736944275
"MA0028.2.ELK1"	-6.43508618525467	-6.43508618525467
"MA0764.1.ETV4"	-6.39015630041644	-6.39015630041644
"MA0759.1.ELK3"	-5.64451805995172	-5.64451805995172
"MA0506.1.NRF1"	-4.82073553566097	-4.82073553566097
"MA0645.1.ETV6"	-4.59515318262428	-4.59515318262428
"MA0750.1.ZBTB7A"	-4.58526855951485	-4.58526855951485
"MA0475.2.FLI1"	-4.58143386764964	-4.58143386764964
"MA0156.2.FEV"	-4.54269927627424	-4.54269927627424
"MA0103.2.ZEB1"	-4.32802434514818	-4.32802434514818
"MA0098.3.ETS1"	-4.22358568909568	-4.22358568909568
"MA0473.2.ELF1"	-4.14336506457824	-4.14336506457824
"MA0810.1.TFAP2A.var.2"	-3.95434764722603	-3.95434764722603
"MA0088.2.ZNF143"	-3.58899893490336	-3.58899893490336
"UP00028_1_Tcfap2e_primary"	-3.37733569731004	-3.37733569731004
"MA0474.2.ERG"	-3.3173134638607	-3.3173134638607
"UP00087_1_Tcfap2c_primary"	-3.15701970948817	-3.15701970948817
"MA0641.1.ELF4"	-3.14722980775927	-3.14722980775927
"UP00406_1_Spdef_primary"	-2.49329202896018	-2.49329202896018
"MA0640.1.ELF3"	-2.00319474970134	-2.00319474970134
"MA0870.1.Sox1"	-1.97481312469463	-1.97481312469463
"MA0865.1.E2F8"	-1.20628392124734	-1.20628392124734
"MA0864.1.E2F2"	-1.20004979806287	-1.20004979806287
"UP00114_1_Homez_1063.2"	-1.15421237909362	-1.15421237909362
"MA0009.2.T"	-1.10208552422604	-1.10208552422604
"MA0760.1.ERF"	-0.954058365203492	-0.954058365203492
"MA0469.2.E2F3"	0.242389997935715	0.242389997935715
"MA0869.1.Sox11"	0.350287675568251	0.350287675568251
"MA0631.1.Six3"	0.508046427283061	0.508046427283061
"MA0258.2.ESR2"	1.35612488566694	1.35612488566694
"MA0762.1.ETV2"	1.66708272493394	1.66708272493394
"MA0592.2.Esrra"	2.11498128469937	2.11498128469937
"UP00075_1_Sox15_primary"	2.37385733849904	2.37385733849904
"MA0081.1.SPIB"	2.40822391671634	2.40822391671634
"MA0891.1.GSC2"	2.42644444058021	2.42644444058021
"UP00216_1_Obox1_3970.2"	2.45542070897229	2.45542070897229
"MA0471.1.E2F6"	2.51191336262078	2.51191336262078
"MA0797.1.TGIF2"	2.56846383557253	2.56846383557253
"UP00219_1_Cutl1_3494.1"	2.71332980211357	2.71332980211357
"UP00210_1_Mrg2_2302.1"	2.72794414914763	2.72794414914763
"MA0141.3.ESRRB"	2.75998573074094	2.75998573074094
"MA0842.1.NRL"	2.84959646519628	2.84959646519628
"UP00070_1_Gcm1_primary"	2.89693275736084	2.89693275736084
"UP00041_1_Foxj1_primary"	2.94099678162131	2.94099678162131
"MA0515.1.Sox6"	2.94240879555402	2.94240879555402
"MA0595.1.SREBF1"	2.96997763484749	2.96997763484749
"MA0627.1.Pou2f3"	2.97950786389623	2.97950786389623
"MA0051.1.IRF2"	3.03814043723801	3.03814043723801
"MA0501.1.MAF::NFE2"	3.04688991069971	3.04688991069971
"UP00061_1_Foxl1_primary"	3.0742767596439	3.0742767596439
"MA0715.1.PROP1"	3.163523971105	3.163523971105
"UP00023_1_Sox30_primary"	3.16660301463032	3.16660301463032
"MA0779.1.PAX1"	3.18031921875986	3.18031921875986
"MA0643.1.Esrrg"	3.19671242013974	3.19671242013974
"MA0795.1.SMAD3"	3.20782106325272	3.20782106325272
"UP00100_1_Gata6_primary"	3.21378823294864	3.21378823294864
"UP00211_1_Pou3f3_3235.2"	3.23758404254095	3.23758404254095
"MA0852.1.Foxk1"	3.27083481428632	3.27083481428632
"MA0690.1.TBX21"	3.30613241167036	3.30613241167036
"MA0744.1.SCRT2"	3.312356615318	3.312356615318
"MA0833.1.ATF4"	3.32277641745173	3.32277641745173
"MA0071.1.RORA"	3.34884735261752	3.34884735261752
"MA0142.1.Pou5f1::Sox2"	3.35161626786943	3.35161626786943
"MA0883.1.Dmbx1"	3.36037408075919	3.36037408075919
"MA0485.1.Hoxc9"	3.41210101767734	3.41210101767734
"UP00095_1_Zfp691_primary"	3.41739126931227	3.41739126931227
"MA0796.1.TGIF1"	3.41961974781702	3.41961974781702
"UP00078_1_Arid3a_primary"	3.42421215877485	3.42421215877485
"UP00160_1_Obox3_3439.1"	3.42650881620322	3.42650881620322
"MA0838.1.CEBPG"	3.44377463579161	3.44377463579161
"MA0462.1.BATF::JUN"	3.46181599914173	3.46181599914173
"UP00080_1_Gata5_primary"	3.54516750144321	3.54516750144321
"UP00185_1_Pbx1_3203.1"	3.55687788765155	3.55687788765155
"MA0841.1.NFE2"	3.58823641973197	3.58823641973197
"MA0130.1.ZNF354C"	3.63865551094025	3.63865551094025
"MA0484.1.HNF4G"	3.65255382864697	3.65255382864697
"MA0805.1.TBX1"	3.68587076608684	3.68587076608684
"MA0019.1.Ddit3::Cebpa"	3.72758802157538	3.72758802157538
"MA0683.1.POU4F2"	3.78346464258164	3.78346464258164
"MA0111.1.Spz1"	3.80090343633151	3.80090343633151
"MA0047.2.Foxa2"	3.80967031151725	3.80967031151725
"MA0514.1.Sox3"	3.93402270010892	3.93402270010892
