"  "	" "
"MA0477.1.FOSL1"	-14.4978461071286	-14.4978461071286
"MA0489.1.JUN.var.2"	-13.5513245918343	-13.5513245918343
"MA0478.1.FOSL2"	-13.0295322449136	-13.0295322449136
"MA0106.3.TP53"	-7.86131422068885	-7.86131422068885
"UP00148_1_Hdx_3845.3"	-6.01060989518783	-6.01060989518783
"UP00009_1_Nr2f2_primary"	-4.85477569983585	-4.85477569983585
"MA0481.1.FOXP1"	-4.7814886759839	-4.7814886759839
"UP00213_1_Hoxa9_2622.2"	-4.71184023667612	-4.71184023667612
"MA0867.1.SOX4"	-4.68436238859242	-4.68436238859242
"MA0150.2.Nfe2l2"	-4.04185851720672	-4.04185851720672
"MA0139.1.CTCF"	-3.98473454293808	-3.98473454293808
"MA0594.1.Hoxa9"	-3.33005531382912	-3.33005531382912
"MA0137.3.STAT1"	-3.16997264810639	-3.16997264810639
"MA0029.1.Mecom"	-1.93835906593831	-1.93835906593831
"MA0098.3.ETS1"	-1.36083041716405	-1.36083041716405
"MA0497.1.MEF2C"	-1.13322841197704	-1.13322841197704
"MA0076.2.ELK4"	-0.904050396034745	-0.904050396034745
"MA0095.2.YY1"	-0.311700488756949	-0.311700488756949
"MA0777.1.MYBL2"	-0.208920726870224	-0.208920726870224
"MA0801.1.MGA"	-0.0197920352361434	-0.0197920352361434
"MA0474.2.ERG"	0.0391680602162608	0.0391680602162608
"MA0473.2.ELF1"	0.0940273393626316	0.0940273393626316
"MA0475.2.FLI1"	0.22504288866698	0.22504288866698
"UP00049_1_Sp100_primary"	0.349663330565452	0.349663330565452
"MA0765.1.ETV5"	0.405348605777626	0.405348605777626
"MA0731.1.BCL6B"	0.746689010363245	0.746689010363245
"MA0746.1.SP3"	9.52051106788382	9.52051106788382
"MA1099.1.Hes1"	12.1138740233479	12.1138740233479
"MA0470.1.E2F4"	47.165426715986	47.165426715986
