"  "	" "
"MA0076.2.ELK4"	-18.7946685801537	-18.7946685801537
"MA0477.1.FOSL1"	-16.6709277092453	-16.6709277092453
"MA0489.1.JUN.var.2"	-15.850196061773	-15.850196061773
"MA0474.2.ERG"	-13.7775696853395	-13.7775696853395
"MA0475.2.FLI1"	-13.5437098991173	-13.5437098991173
"MA0098.3.ETS1"	-12.3216364285518	-12.3216364285518
"MA0867.1.SOX4"	-12.2847573374988	-12.2847573374988
"MA0137.3.STAT1"	-11.9806344254275	-11.9806344254275
"MA0478.1.FOSL2"	-11.2443537805433	-11.2443537805433
"MA0765.1.ETV5"	-10.3455991432973	-10.3455991432973
"MA0488.1.JUN"	-9.93278031102586	-9.93278031102586
"UP00049_1_Sp100_primary"	-9.44493221802076	-9.44493221802076
"MA0144.2.STAT3"	-8.28101695122657	-8.28101695122657
"MA0833.1.ATF4"	-8.04724144970953	-8.04724144970953
"MA0473.2.ELF1"	-7.01040336578038	-7.01040336578038
"MA0497.1.MEF2C"	-6.02266514792629	-6.02266514792629
"MA0777.1.MYBL2"	-5.9042032063952	-5.9042032063952
"MA0036.2.GATA2"	-5.62714320746477	-5.62714320746477
"MA0481.1.FOXP1"	-5.43025165821873	-5.43025165821873
"MA0106.3.TP53"	-5.05880670270216	-5.05880670270216
"MA0594.1.Hoxa9"	-4.98897964448374	-4.98897964448374
"MA0029.1.Mecom"	-4.94404859467085	-4.94404859467085
"UP00009_1_Nr2f2_primary"	-4.63498025718347	-4.63498025718347
"MA0095.2.YY1"	-4.33907246372613	-4.33907246372613
"UP00062_1_Sox4_primary"	-4.14144475732817	-4.14144475732817
"MA0731.1.BCL6B"	-3.95502929470723	-3.95502929470723
"MA0083.3.SRF"	-3.92009553233328	-3.92009553233328
"UP00000_1_Smad3_primary"	-3.36801876912376	-3.36801876912376
"MA0637.1.CENPB"	7.67565219798286	7.67565219798286
"Ash2l_hand"	26.1042097670248	26.1042097670248
"MA1099.1.Hes1"	53.9557183695567	53.9557183695567
"MA0746.1.SP3"	145.655097091945	145.655097091945
"MA0470.1.E2F4"	145.956127087609	145.956127087609
