X	with_clust5_NFKB1	wo_clust5_NFKB1
-150	0.0832408435072	0.0466549295775
-149	0.0621531631521	0.0642605633803
-148	0.0588235294118	0.0554577464789
-147	0.0810210876804	0.0572183098592
-146	0.0721420643729	0.0404929577465
-145	0.0654827968923	0.0589788732394
-144	0.0943396226415	0.0475352112676
-143	0.0843507214206	0.056338028169
-142	0.0943396226415	0.0598591549296
-141	0.0654827968923	0.0721830985915
-140	0.0721420643729	0.0642605633803
-139	0.0577136514983	0.0713028169014
-138	0.0843507214206	0.0589788732394
-137	0.0832408435072	0.068661971831
-136	0.0710321864595	0.0572183098592
-135	0.0876803551609	0.0554577464789
-134	0.0865704772475	0.0589788732394
-133	0.100998890122	0.0818661971831
-132	0.0843507214206	0.0642605633803
-131	0.0788013318535	0.0906690140845
-130	0.0743618201998	0.0616197183099
-129	0.0854605993341	0.0536971830986
-128	0.0976692563818	0.056338028169
-127	0.0732519422863	0.0572183098592
-126	0.0610432852386	0.0545774647887
-125	0.0654827968923	0.0510563380282
-124	0.10987791343	0.0580985915493
-123	0.110987791343	0.0704225352113
-122	0.0899001109878	0.0519366197183
-121	0.0932297447281	0.0677816901408
-120	0.0765815760266	0.074823943662
-119	0.0699223085461	0.0536971830986
-118	0.0821309655938	0.0783450704225
-117	0.0921198668147	0.0572183098592
-116	0.0743618201998	0.0792253521127
-115	0.0865704772475	0.0598591549296
-114	0.0843507214206	0.074823943662
-113	0.0821309655938	0.0598591549296
-112	0.0810210876804	0.0871478873239
-111	0.0921198668147	0.0607394366197
-110	0.0921198668147	0.0704225352113
-109	0.105438401776	0.0792253521127
-108	0.0799112097669	0.0545774647887
-107	0.0754716981132	0.0906690140845
-106	0.0832408435072	0.068661971831
-105	0.0865704772475	0.0510563380282
-104	0.0899001109878	0.068661971831
-103	0.10987791343	0.0827464788732
-102	0.105438401776	0.0660211267606
-101	0.0854605993341	0.0677816901408
-100	0.100998890122	0.0862676056338
-99	0.0799112097669	0.0897887323944
-98	0.0743618201998	0.0783450704225
-97	0.0965593784684	0.0968309859155
-96	0.0876803551609	0.0589788732394
-95	0.103218645949	0.0580985915493
-94	0.0987791342952	0.074823943662
-93	0.0754716981132	0.0836267605634
-92	0.0921198668147	0.0589788732394
-91	0.0721420643729	0.0739436619718
-90	0.0965593784684	0.0739436619718
-89	0.103218645949	0.0906690140845
-88	0.0788013318535	0.0713028169014
-87	0.0843507214206	0.0695422535211
-86	0.0976692563818	0.0871478873239
-85	0.107658157603	0.056338028169
-84	0.0976692563818	0.074823943662
-83	0.0643729189789	0.0713028169014
-82	0.0821309655938	0.0598591549296
-81	0.0865704772475	0.0669014084507
-80	0.104328523862	0.068661971831
-79	0.0865704772475	0.0906690140845
-78	0.0943396226415	0.0739436619718
-77	0.0854605993341	0.0774647887324
-76	0.0843507214206	0.0853873239437
-75	0.0854605993341	0.0959507042254
-74	0.0910099889012	0.0827464788732
-73	0.0865704772475	0.0862676056338
-72	0.0788013318535	0.0950704225352
-71	0.114317425083	0.0607394366197
-70	0.105438401776	0.0941901408451
-69	0.0743618201998	0.0757042253521
-68	0.0965593784684	0.0642605633803
-67	0.104328523862	0.080985915493
-66	0.0976692563818	0.0941901408451
-65	0.114317425083	0.0941901408451
-64	0.0899001109878	0.0721830985915
-63	0.118756936737	0.0818661971831
-62	0.105438401776	0.0880281690141
-61	0.11320754717	0.0739436619718
-60	0.102108768036	0.0792253521127
-59	0.0899001109878	0.0792253521127
-58	0.0754716981132	0.0713028169014
-57	0.108768035516	0.0845070422535
-56	0.107658157603	0.080985915493
-55	0.0954495005549	0.0704225352113
-54	0.0987791342952	0.0845070422535
-53	0.11320754717	0.0713028169014
-52	0.125416204218	0.0774647887324
-51	0.0987791342952	0.0783450704225
-50	0.100998890122	0.0704225352113
