X	with_clust3_NFKB1
-3	0.19043062201
-2	0.144497607656
-1	0.0746411483254
0	0.0277511961722
1	0.0430622009569
2	0.131100478469
3	0.22966507177
4	0.17990430622
5	0.174162679426
6	0.147368421053
7	0.106220095694
8	0.117703349282
9	0.154066985646
10	0.124401913876
11	0.114832535885
12	0.143540669856
13	0.138755980861
14	0.151196172249
15	0.137799043062
16	0.138755980861
17	0.145454545455
18	0.126315789474
19	0.0928229665072
20	0.141626794258
21	0.141626794258
22	0.156937799043
23	0.184688995215
24	0.148325358852
25	0.131100478469
26	0.133014354067
27	0.174162679426
28	0.146411483254
29	0.167464114833
30	0.162679425837
31	0.135885167464
32	0.153110047847
33	0.135885167464
34	0.160765550239
35	0.145454545455
36	0.124401913876
37	0.149282296651
38	0.128229665072
39	0.147368421053
40	0.123444976077
41	0.132057416268
42	0.131100478469
43	0.11961722488
44	0.147368421053
45	0.116746411483
46	0.11961722488
47	0.13971291866
48	0.120574162679
49	0.140669856459
50	0.15023923445
51	0.132057416268
52	0.151196172249
53	0.155023923445
54	0.155980861244
55	0.143540669856
56	0.124401913876
57	0.103349282297
58	0.120574162679
59	0.137799043062
60	0.13971291866
61	0.136842105263
62	0.143540669856
63	0.13971291866
64	0.153110047847
65	0.140669856459
66	0.151196172249
67	0.126315789474
68	0.152153110048
69	0.128229665072
70	0.15980861244
71	0.138755980861
72	0.11961722488
73	0.129186602871
74	0.126315789474
75	0.13971291866
76	0.120574162679
77	0.109090909091
78	0.112918660287
79	0.106220095694
80	0.133971291866
81	0.147368421053
82	0.124401913876
83	0.133971291866
84	0.126315789474
85	0.133014354067
86	0.132057416268
87	0.137799043062
88	0.144497607656
89	0.175119617225
90	0.151196172249
91	0.13971291866
92	0.138755980861
93	0.146411483254
94	0.133971291866
95	0.140669856459
96	0.13971291866
97	0.117703349282
98	0.114832535885
99	0.113875598086
100	0.152153110048
101	0.147368421053
102	0.138755980861
103	0.112918660287
104	0.118660287081
105	0.104306220096
106	0.111961722488
107	0.125358851675
108	0.111004784689
109	0.126315789474
110	0.126315789474
111	0.140669856459
112	0.133014354067
113	0.113875598086
114	0.126315789474
115	0.114832535885
116	0.113875598086
117	0.124401913876
118	0.114832535885
119	0.111961722488
120	0.127272727273
121	0.128229665072
122	0.133014354067
123	0.11004784689
124	0.088038277512
125	0.0909090909091
126	0.109090909091
127	0.115789473684
128	0.105263157895
129	0.0956937799043
130	0.088995215311
131	0.118660287081
132	0.1004784689
133	0.122488038278
134	0.0803827751196
135	0.08995215311
136	0.109090909091
137	0.113875598086
138	0.117703349282
139	0.0775119617225
140	0.0870813397129
141	0.112918660287
142	0.103349282297
143	0.0956937799043
144	0.0708133971292
145	0.0870813397129
146	0.107177033493
147	0.112918660287
148	0.140669856459
149	0.114832535885
150	0.0995215311005
