X	with_clust3_NFKB1	wo_clust3_NFKB1
-17	0.143540669856	0.0818965517241
-16	0.171291866029	0.073275862069
-15	0.177990430622	0.0969827586207
-14	0.158851674641	0.103448275862
-13	0.129186602871	0.0840517241379
-12	0.138755980861	0.0991379310345
-11	0.133971291866	0.0883620689655
-10	0.131100478469	0.10775862069
-9	0.127272727273	0.122844827586
-8	0.112918660287	0.101293103448
-7	0.135885167464	0.0926724137931
-6	0.136842105263	0.073275862069
-5	0.148325358852	0.0969827586207
-4	0.155980861244	0.112068965517
-3	0.19043062201	0.155172413793
-2	0.144497607656	0.0883620689655
-1	0.0746411483254	0.0560344827586
0	0.0277511961722	0.0301724137931
1	0.0430622009569	0.0560344827586
2	0.131100478469	0.0948275862069
3	0.22966507177	0.101293103448
4	0.17990430622	0.0991379310345
5	0.174162679426	0.0711206896552
6	0.147368421053	0.0797413793103
7	0.106220095694	0.0689655172414
8	0.117703349282	0.0818965517241
9	0.154066985646	0.109913793103
10	0.124401913876	0.103448275862
11	0.114832535885	0.0969827586207
12	0.143540669856	0.103448275862
13	0.138755980861	0.112068965517
14	0.151196172249	0.0948275862069
15	0.137799043062	0.0905172413793
16	0.138755980861	0.0905172413793
17	0.145454545455	0.0797413793103
18	0.126315789474	0.0603448275862
19	0.0928229665072	0.0689655172414
20	0.141626794258	0.0818965517241
21	0.141626794258	0.073275862069
22	0.156937799043	0.103448275862
23	0.184688995215	0.073275862069
24	0.148325358852	0.122844827586
25	0.131100478469	0.0581896551724
26	0.133014354067	0.0840517241379
27	0.174162679426	0.0754310344828
28	0.146411483254	0.10775862069
29	0.167464114833	0.0969827586207
30	0.162679425837	0.120689655172
31	0.135885167464	0.0991379310345
32	0.153110047847	0.0926724137931
33	0.135885167464	0.0581896551724
34	0.160765550239	0.073275862069
35	0.145454545455	0.0926724137931
36	0.124401913876	0.0668103448276
37	0.149282296651	0.0905172413793
38	0.128229665072	0.0862068965517
39	0.147368421053	0.0818965517241
40	0.123444976077	0.114224137931
41	0.132057416268	0.125
42	0.131100478469	0.144396551724
43	0.11961722488	0.0625
44	0.147368421053	0.0754310344828
45	0.116746411483	0.0948275862069
46	0.11961722488	0.10775862069
47	0.13971291866	0.0775862068966
48	0.120574162679	0.103448275862
49	0.140669856459	0.0905172413793
50	0.15023923445	0.14224137931
51	0.132057416268	0.0797413793103
52	0.151196172249	0.109913793103
53	0.155023923445	0.0905172413793
54	0.155980861244	0.0862068965517
55	0.143540669856	0.101293103448
56	0.124401913876	0.0905172413793
57	0.103349282297	0.10775862069
58	0.120574162679	0.112068965517
59	0.137799043062	0.0969827586207
60	0.13971291866	0.109913793103
61	0.136842105263	0.0646551724138
62	0.143540669856	0.0754310344828
63	0.13971291866	0.0926724137931
64	0.153110047847	0.103448275862
65	0.140669856459	0.0818965517241
66	0.151196172249	0.0646551724138
67	0.126315789474	0.116379310345
68	0.152153110048	0.0883620689655
69	0.128229665072	0.0711206896552
70	0.15980861244	0.0926724137931
71	0.138755980861	0.0754310344828
72	0.11961722488	0.103448275862
73	0.129186602871	0.0754310344828
74	0.126315789474	0.0948275862069
75	0.13971291866	0.0926724137931
76	0.120574162679	0.0495689655172
77	0.109090909091	0.0711206896552
78	0.112918660287	0.0603448275862
79	0.106220095694	0.0840517241379
80	0.133971291866	0.0775862068966
81	0.147368421053	0.0775862068966
82	0.124401913876	0.148706896552
83	0.133971291866	0.0775862068966
84	0.126315789474	0.103448275862
85	0.133014354067	0.114224137931
86	0.132057416268	0.109913793103
87	0.137799043062	0.0905172413793
88	0.144497607656	0.133620689655
89	0.175119617225	0.10775862069
90	0.151196172249	0.129310344828
91	0.13971291866	0.0754310344828
92	0.138755980861	0.0862068965517
93	0.146411483254	0.0905172413793
94	0.133971291866	0.0948275862069
95	0.140669856459	0.129310344828
96	0.13971291866	0.105603448276
97	0.117703349282	0.073275862069
98	0.114832535885	0.0711206896552
99	0.113875598086	0.0948275862069
100	0.152153110048	0.0646551724138
101	0.147368421053	0.105603448276
102	0.138755980861	0.0883620689655
103	0.112918660287	0.127155172414
104	0.118660287081	0.0948275862069
105	0.104306220096	0.131465517241
106	0.111961722488	0.109913793103
107	0.125358851675	0.0905172413793
108	0.111004784689	0.051724137931
109	0.126315789474	0.0581896551724
110	0.126315789474	0.0840517241379
111	0.140669856459	0.116379310345
112	0.133014354067	0.0948275862069
113	0.113875598086	0.0495689655172
114	0.126315789474	0.0797413793103
115	0.114832535885	0.0387931034483
116	0.113875598086	0.0689655172414
117	0.124401913876	0.0905172413793
118	0.114832535885	0.0711206896552
119	0.111961722488	0.0711206896552
120	0.127272727273	0.0409482758621
121	0.128229665072	0.0797413793103
122	0.133014354067	0.0474137931034
123	0.11004784689	0.0646551724138
124	0.088038277512	0.0431034482759
125	0.0909090909091	0.0754310344828
126	0.109090909091	0.0560344827586
127	0.115789473684	0.0689655172414
128	0.105263157895	0.0775862068966
129	0.0956937799043	0.0581896551724
130	0.088995215311	0.0603448275862
131	0.118660287081	0.0560344827586
132	0.1004784689	0.0668103448276
133	0.122488038278	0.0775862068966
134	0.0803827751196	0.0431034482759
135	0.08995215311	0.0431034482759
136	0.109090909091	0.0646551724138
137	0.113875598086	0.0775862068966
138	0.117703349282	0.0969827586207
139	0.0775119617225	0.0646551724138
140	0.0870813397129	0.0646551724138
141	0.112918660287	0.0495689655172
142	0.103349282297	0.0409482758621
143	0.0956937799043	0.0474137931034
144	0.0708133971292	0.0711206896552
145	0.0870813397129	0.0538793103448
146	0.107177033493	0.0646551724138
147	0.112918660287	0.0603448275862
148	0.140669856459	0.0538793103448
149	0.114832535885	0.0689655172414
150	0.0995215311005	0.073275862069
