with_clust2_NFKB1	wo_clust2_NFKB1
0.318936877076	0.0332225913621
0.318936877076	0.063122923588
0.0299003322259	0.00664451827243
0.0132890365449	0.00664451827243
0.0132890365449	0.00332225913621
0.0132890365449	0.00332225913621
0.0299003322259	0.0
0.00332225913621	0.0132890365449
0.00996677740864	0.468438538206
0.159468438538	0.0
0.159468438538	0.00332225913621
0.451827242525	0.0132890365449
0.0166112956811	0.0
0.0199335548173	0.0132890365449
0.0232558139535	0.109634551495
0.00664451827243	0.182724252492
0.265780730897	0.408637873754
0.196013289037	0.504983388704
0.119601328904	0.0232558139535
0.0132890365449	0.00996677740864
0.00664451827243	0.0
0.00664451827243	0.0598006644518
0.0166112956811	0.215946843854
0.0	0.106312292359
0.00332225913621	0.116279069767
0.00996677740864	0.31561461794
0.00996677740864	0.302325581395
0.00664451827243	0.0166112956811
0.0	0.00664451827243
0.00332225913621	0.0132890365449
0.00332225913621	0.116279069767
0.0	0.0830564784053
0.0166112956811	0.00996677740864
0.0	0.00664451827243
0.0	0.00664451827243
0.00664451827243	0.0
0.00664451827243	0.00332225913621
0.00664451827243	0.0166112956811
0.00332225913621	0.00996677740864
0.0	0.00664451827243
0.00664451827243	0.00996677740864
0.119601328904	0.0
0.119601328904	0.00996677740864
0.132890365449	0.00332225913621
0.142857142857	0.00332225913621
0.408637873754	0.00332225913621
0.0398671096346	0.305647840532
0.00996677740864	0.00332225913621
0.199335548173	0.00332225913621
0.205980066445	0.00332225913621
0.00996677740864	0.0166112956811
0.0	0.196013289037
0.0232558139535	0.00996677740864
0.0166112956811	0.0
0.00664451827243	0.146179401993
0.112956810631	0.00332225913621
0.0166112956811	0.0299003322259
0.0166112956811	0.00332225913621
0.0199335548173	0.00664451827243
0.0	0.202657807309
0.00996677740864	0.00664451827243
0.00332225913621	0.0
0.00996677740864	0.0199335548173
0.00332225913621	0.0332225913621
0.0664451827243	0.0332225913621
0.0166112956811	0.00996677740864
0.00332225913621	0.00996677740864
0.0265780730897	0.0764119601329
0.00996677740864	0.00332225913621
0.418604651163	0.00332225913621
0.418604651163	0.0166112956811
0.00996677740864	0.00664451827243
0.0963455149502	0.102990033223
0.0963455149502	0.00664451827243
0.225913621262	0.00664451827243
0.229235880399	0.00996677740864
0.0	0.312292358804
0.0	0.21926910299
0.0	0.0199335548173
0.0	0.0
0.0	0.0
0.0	0.0
0.00664451827243	0.0
0.00332225913621	0.0
0.0132890365449	0.00332225913621
0.00996677740864	0.0132890365449
0.00332225913621	0.00996677740864
0.136212624585	0.0
0.109634551495	0.222591362126
0.0398671096346	0.0265780730897
0.00332225913621	0.00332225913621
0.00332225913621	0.0
0.00664451827243	0.0199335548173
0.126245847176	0.0199335548173
0.0132890365449	0.0531561461794
0.00996677740864	0.624584717608
0.0132890365449	0.142857142857
0.0132890365449	0.00664451827243
0.00664451827243	0.146179401993
0.0199335548173	0.146179401993
0.00332225913621	0.00332225913621
0.179401993355	0.265780730897
0.126245847176	0.0199335548173
0.093023255814	0.00664451827243
0.093023255814	0.00664451827243
0.0	0.129568106312
0.0	0.196013289037
0.00332225913621	0.00664451827243
0.00996677740864	0.0199335548173
0.00332225913621	0.222591362126
0.0	0.00664451827243
0.0	0.0564784053156
0.0	0.0398671096346
0.00664451827243	0.00332225913621
0.272425249169	0.00664451827243
0.00664451827243	0.0199335548173
0.00332225913621	0.00664451827243
0.00664451827243	0.0132890365449
0.00996677740864	0.00664451827243
0.00996677740864	0.225913621262
0.00664451827243	0.0
0.00664451827243	0.0166112956811
0.0	0.0
0.0166112956811	0.00332225913621
0.00996677740864	0.222591362126
0.0166112956811	0.21926910299
0.455149501661	0.0332225913621
0.302325581395	0.335548172757
0.106312292359	0.0
0.126245847176	0.0132890365449
0.714285714286	0.00996677740864
0.00332225913621	0.43853820598
0.00332225913621	0.43853820598
0.272425249169	0.00664451827243
0.262458471761	0.0265780730897
0.176079734219	0.0
0.21926910299	0.00664451827243
0.00664451827243	0.00664451827243
0.136212624585	0.00996677740864
0.126245847176	0.215946843854
0.0	0.00664451827243
0.0	0.00996677740864
0.0	0.00996677740864
0.00332225913621	0.00332225913621
0.00332225913621	0.1926910299
0.14950166113	0.0232558139535
0.0	0.0166112956811
0.00332225913621	0.00332225913621
0.00996677740864	0.186046511628
