with_clust4_NFKB1	wo_clust4_NFKB1
0.0531561461794	0.00332225913621
0.0232558139535	0.0132890365449
0.0332225913621	0.0730897009967
0.0365448504983	0.0730897009967
0.0	0.00996677740864
0.00996677740864	0.0431893687708
0.00332225913621	0.00996677740864
0.0232558139535	0.00996677740864
0.102990033223	0.0199335548173
0.136212624585	0.0199335548173
0.0	0.0299003322259
0.0697674418605	0.0299003322259
0.235880398671	0.0
0.0232558139535	0.0
0.0232558139535	0.0730897009967
0.0232558139535	0.0199335548173
0.00664451827243	0.0232558139535
0.594684385382	0.0365448504983
0.594684385382	0.471760797342
0.0332225913621	0.00996677740864
0.0132890365449	0.00332225913621
0.378737541528	0.0132890365449
0.398671096346	0.0
0.00664451827243	0.269102990033
0.0132890365449	0.0132890365449
0.385382059801	0.00332225913621
0.0531561461794	0.0232558139535
0.0232558139535	0.00332225913621
0.0199335548173	0.00332225913621
0.0	0.0166112956811
0.00996677740864	0.00332225913621
0.362126245847	0.00332225913621
0.0332225913621	0.00332225913621
0.0166112956811	0.299003322259
0.0232558139535	0.392026578073
0.00996677740864	0.355481727575
0.0166112956811	0.0132890365449
0.00996677740864	0.265780730897
0.0	0.0332225913621
0.00664451827243	0.166112956811
0.0265780730897	0.00996677740864
0.0265780730897	0.00996677740864
0.0132890365449	0.00996677740864
0.0	0.00664451827243
0.275747508306	0.00996677740864
0.242524916944	0.139534883721
0.162790697674	0.0
0.162790697674	0.0
0.00332225913621	0.00996677740864
0.0132890365449	0.063122923588
0.31561461794	0.0166112956811
0.00996677740864	0.00664451827243
0.0232558139535	0.0
0.00332225913621	0.0
0.00332225913621	0.00996677740864
0.00664451827243	0.0
0.00332225913621	0.00664451827243
0.00664451827243	0.00332225913621
0.00664451827243	0.00332225913621
0.126245847176	0.00332225913621
0.365448504983	0.0166112956811
0.0132890365449	0.395348837209
0.0963455149502	0.451827242525
0.0	0.00332225913621
0.0	0.21926910299
0.00996677740864	0.0
0.093023255814	0.00664451827243
0.162790697674	0.0132890365449
0.156146179402	0.00332225913621
0.0	0.00332225913621
0.491694352159	0.00996677740864
0.448504983389	0.00996677740864
0.445182724252	0.00332225913621
0.00664451827243	0.00996677740864
0.136212624585	0.182724252492
0.146179401993	0.146179401993
0.146179401993	0.0
0.146179401993	0.0
0.00996677740864	0.0232558139535
0.0232558139535	0.00332225913621
0.209302325581	0.109634551495
0.345514950166	0.0498338870432
0.186046511628	0.00664451827243
0.0	0.0132890365449
0.0	0.0
0.0	0.0
0.259136212625	0.0
0.0166112956811	0.295681063123
0.0132890365449	0.162790697674
0.355481727575	0.0132890365449
0.34219269103	0.0199335548173
0.388704318937	0.0166112956811
0.395348837209	0.00332225913621
0.00332225913621	0.00332225913621
0.00664451827243	0.00332225913621
0.0	0.00332225913621
0.00332225913621	0.00332225913621
0.0132890365449	0.00332225913621
0.00664451827243	0.109634551495
0.00332225913621	0.00996677740864
0.0398671096346	0.00996677740864
0.0897009966777	0.0265780730897
0.0897009966777	0.0265780730897
0.239202657807	0.00664451827243
0.00996677740864	0.00996677740864
0.0166112956811	0.00664451827243
0.0132890365449	0.0265780730897
0.00332225913621	0.00332225913621
0.00332225913621	0.0166112956811
0.00332225913621	0.0332225913621
0.0265780730897	0.0166112956811
0.0166112956811	0.00664451827243
0.0199335548173	0.00996677740864
0.0498338870432	0.0
0.146179401993	0.00332225913621
0.00664451827243	0.0
0.00664451827243	0.295681063123
0.00664451827243	0.00996677740864
0.0232558139535	0.0132890365449
0.00332225913621	0.0199335548173
0.00664451827243	0.169435215947
0.00664451827243	0.00664451827243
0.00332225913621	0.00664451827243
0.00332225913621	0.00664451827243
0.00332225913621	0.00332225913621
0.0132890365449	0.00332225913621
0.00332225913621	0.00664451827243
0.0166112956811	0.00664451827243
0.0166112956811	0.00332225913621
0.0498338870432	0.00332225913621
0.0199335548173	0.146179401993
0.0	0.00332225913621
0.0	0.00332225913621
0.0299003322259	0.00332225913621
0.00332225913621	0.00332225913621
0.328903654485	0.0
0.00332225913621	0.00332225913621
0.0232558139535	0.0365448504983
0.0199335548173	0.00664451827243
0.00664451827243	0.0
0.299003322259	0.00664451827243
0.00996677740864	0.00332225913621
0.00664451827243	0.00996677740864
0.00664451827243	0.0132890365449
0.269102990033	0.0199335548173
0.0232558139535	0.093023255814
0.00664451827243	0.00664451827243
0.179401993355	0.252491694352
0.0166112956811	0.00664451827243
0.00664451827243	0.00996677740864
0.0	0.00332225913621
0.0132890365449	0.00664451827243
0.0132890365449	0.00664451827243
0.00996677740864	0.00996677740864
0.129568106312	0.0166112956811
0.441860465116	0.00332225913621
0.12292358804	0.00332225913621
0.00664451827243	0.0166112956811
0.0	0.41196013289
0.0	0.0265780730897
0.0	0.172757475083
0.0	0.0299003322259
0.0	0.0
0.0	0.00332225913621
0.12292358804	0.00664451827243
0.112956810631	0.0166112956811
0.0498338870432	0.00664451827243
0.0265780730897	0.00996677740864
0.0132890365449	0.00664451827243
0.00332225913621	0.00996677740864
0.784053156146	0.00332225913621
0.823920265781	0.00332225913621
0.00996677740864	0.0299003322259
0.00664451827243	0.0299003322259
0.305647840532	0.00664451827243
0.265780730897	0.0
0.209302325581	0.00664451827243
0.209302325581	0.348837209302
0.0	0.00664451827243
0.00996677740864	0.162790697674
0.0	0.0132890365449
0.00664451827243	0.00664451827243
0.00664451827243	0.189368770764
0.00996677740864	0.0
0.00664451827243	0.734219269103
0.0963455149502	0.388704318937
0.0830564784053	0.0299003322259
0.00664451827243	0.299003322259
0.00332225913621	0.112956810631
0.00332225913621	0.00996677740864
0.00332225913621	0.00996677740864
0.272425249169	0.31561461794
0.345514950166	0.00664451827243
0.0	0.00664451827243
0.00664451827243	0.0
0.598006644518	0.348837209302
0.598006644518	0.00664451827243
0.41196013289	0.0332225913621
0.574750830565	0.0166112956811
0.574750830565	0.0166112956811
0.00332225913621	0.0199335548173
0.857142857143	0.00332225913621
0.129568106312	0.0232558139535
0.0764119601329	0.0132890365449
0.00996677740864	0.00332225913621
0.00996677740864	0.0
0.00664451827243	0.00332225913621
0.624584717608	0.0
0.621262458472	0.0
0.578073089701	0.129568106312
0.568106312292	0.259136212625
0.511627906977	0.345514950166
0.00664451827243	0.584717607973
0.00996677740864	0.0
0.00664451827243	0.0431893687708
0.00996677740864	0.0199335548173
0.00664451827243	0.0
0.544850498339	0.0
0.0897009966777	0.00332225913621
0.0897009966777	0.00332225913621
0.0132890365449	0.0897009966777
0.00664451827243	0.00332225913621
0.0166112956811	0.146179401993
0.0	0.0398671096346
0.0	0.0132890365449
0.00664451827243	0.0232558139535
0.0132890365449	0.0232558139535
0.514950166113	0.00332225913621
0.0	0.00664451827243
0.00332225913621	0.00996677740864
0.222591362126	0.0
0.222591362126	0.0166112956811
0.00664451827243	0.00664451827243
0.0	0.0
0.0398671096346	0.0132890365449
0.186046511628	0.00996677740864
0.12292358804	0.00996677740864
0.162790697674	0.34219269103
0.318936877076	0.00664451827243
0.475083056478	0.00332225913621
0.00332225913621	0.275747508306
0.00664451827243	0.252491694352
0.0	0.840531561462
0.0	0.292358803987
0.00332225913621	0.415282392027
0.00664451827243	0.00664451827243
0.00332225913621	0.00332225913621
0.0	0.0
0.00332225913621	0.0
0.448504983389	0.504983388704
0.335548172757	0.0
0.34219269103	0.00664451827243
0.312292358804	0.00332225913621
0.312292358804	0.0
0.308970099668	0.00332225913621
0.0132890365449	0.00996677740864
0.00332225913621	0.00664451827243
0.0	0.00664451827243
0.0132890365449	0.0365448504983
0.00664451827243	0.0365448504983
0.0	0.322259136213
0.00332225913621	0.00332225913621
0.0166112956811	0.0265780730897
0.0	0.00996677740864
