with_NFKB1	wo_NFKB1
0.00332225913621	0.0
0.00332225913621	0.00332225913621
0.0166112956811	0.00332225913621
0.0265780730897	0.00996677740864
0.0265780730897	0.382059800664
0.00664451827243	0.392026578073
0.00996677740864	0.46511627907
0.00332225913621	0.00332225913621
0.0299003322259	0.0132890365449
0.275747508306	0.0132890365449
0.242524916944	0.0132890365449
0.162790697674	0.00996677740864
0.162790697674	0.00332225913621
0.0	0.00332225913621
0.00996677740864	0.00664451827243
0.00332225913621	0.116279069767
0.00332225913621	0.0199335548173
0.00996677740864	0.0199335548173
0.00996677740864	0.0232558139535
0.0132890365449	0.0166112956811
0.0664451827243	0.0
0.0166112956811	0.0
0.0166112956811	0.0
0.31561461794	0.0
0.31561461794	0.0
0.00332225913621	0.8073089701
0.00332225913621	0.56146179402
0.00664451827243	0.00332225913621
0.475083056478	0.00996677740864
0.475083056478	0.0
0.00332225913621	0.0199335548173
0.109634551495	0.14950166113
0.24584717608	0.299003322259
0.00664451827243	0.392026578073
0.00664451827243	0.355481727575
0.0132890365449	0.00664451827243
0.0132890365449	0.0132890365449
0.0232558139535	0.00996677740864
0.0	0.00332225913621
0.00332225913621	0.109634551495
0.00332225913621	0.312292358804
0.0	0.182724252492
0.0	0.265780730897
0.00664451827243	0.0232558139535
0.00332225913621	0.408637873754
0.0199335548173	0.166112956811
0.00996677740864	0.504983388704
0.00996677740864	0.388704318937
0.00332225913621	0.425249169435
0.00996677740864	0.259136212625
0.00996677740864	0.0963455149502
0.00996677740864	0.176079734219
0.126245847176	0.0
0.00664451827243	0.0199335548173
0.0132890365449	0.0863787375415
0.0166112956811	0.0132890365449
0.00996677740864	0.00996677740864
0.365448504983	0.0398671096346
0.0	0.00664451827243
0.0	0.142857142857
0.046511627907	0.00664451827243
0.0963455149502	0.0132890365449
0.00332225913621	0.00332225913621
0.0166112956811	0.00664451827243
0.0166112956811	0.0132890365449
0.179401993355	0.0132890365449
0.116279069767	0.0897009966777
0.0132890365449	0.00664451827243
0.0232558139535	0.0199335548173
0.00332225913621	0.139534883721
0.0166112956811	0.0166112956811
0.0	0.0
0.00332225913621	0.0132890365449
0.00664451827243	0.0199335548173
0.0	0.0199335548173
0.093023255814	0.176079734219
0.0199335548173	0.00332225913621
0.046511627907	0.00332225913621
0.0	0.0431893687708
0.162790697674	0.00332225913621
0.156146179402	0.0
0.0	0.00332225913621
0.00332225913621	0.00332225913621
0.00332225913621	0.0232558139535
0.00332225913621	0.00996677740864
0.0	0.0
0.0	0.0
0.00332225913621	0.0166112956811
0.0132890365449	0.00996677740864
0.491694352159	0.0996677740864
0.448504983389	0.0132890365449
0.445182724252	0.00332225913621
0.0	0.12292358804
0.0166112956811	0.0398671096346
0.136212624585	0.0398671096346
0.146179401993	0.0
0.146179401993	0.00996677740864
0.146179401993	0.0166112956811
0.0132890365449	0.00332225913621
0.31561461794	0.00332225913621
0.0697674418605	0.00332225913621
0.0	0.0132890365449
0.0	0.0
0.139534883721	0.0
0.209302325581	0.0
0.0132890365449	0.0
0.0199335548173	0.00996677740864
0.0199335548173	0.0
0.0299003322259	0.00332225913621
0.0132890365449	0.00996677740864
0.00664451827243	0.0199335548173
0.627906976744	0.0365448504983
0.345514950166	0.00664451827243
0.0431893687708	0.21926910299
0.0431893687708	0.0166112956811
0.0132890365449	0.00664451827243
0.0132890365449	0.00664451827243
0.0	0.212624584718
0.0	0.0199335548173
0.00664451827243	0.189368770764
0.0132890365449	0.106312292359
0.0132890365449	0.116279069767
0.00332225913621	0.00996677740864
0.186046511628	0.0166112956811
0.00332225913621	0.0265780730897
0.0166112956811	0.31561461794
0.0	0.302325581395
0.0	0.142857142857
0.0299003322259	0.24584717608
0.0299003322259	0.0332225913621
0.00332225913621	0.0132890365449
0.00332225913621	0.0398671096346
0.800664451827	0.0398671096346
0.800664451827	0.00996677740864
0.152823920266	0.00664451827243
0.259136212625	0.0
0.106312292359	0.00664451827243
0.0132890365449	0.182724252492
0.00664451827243	0.00996677740864
0.186046511628	0.00332225913621
0.12292358804	0.00996677740864
0.0265780730897	0.00996677740864
0.102990033223	0.395348837209
0.102990033223	0.0132890365449
0.00996677740864	0.00996677740864
0.119601328904	0.00664451827243
0.119601328904	0.0
0.132890365449	0.172757475083
0.142857142857	0.00664451827243
0.00332225913621	0.0
0.0265780730897	0.451827242525
0.262458471761	0.0132890365449
0.382059800664	0.0431893687708
0.0598006644518	0.00996677740864
0.355481727575	0.129568106312
0.34219269103	0.0132890365449
0.0166112956811	0.126245847176
0.259136212625	0.00664451827243
0.388704318937	0.21926910299
0.395348837209	0.0332225913621
0.00996677740864	0.269102990033
0.00996677740864	0.0
0.249169435216	0.0
0.00996677740864	0.00332225913621
0.0299003322259	0.0132890365449
0.0199335548173	0.00332225913621
0.401993355482	0.00332225913621
0.401993355482	0.00332225913621
0.385382059801	0.00664451827243
0.179401993355	0.0132890365449
0.112956810631	0.00332225913621
0.0398671096346	0.0
0.189368770764	0.0
0.1926910299	0.305647840532
0.36877076412	0.172757475083
0.0232558139535	0.169435215947
0.0365448504983	0.0332225913621
0.00996677740864	0.00664451827243
0.152823920266	0.00332225913621
0.00332225913621	0.0
0.0166112956811	0.0132890365449
0.156146179402	0.00332225913621
0.156146179402	0.0199335548173
0.199335548173	0.235880398671
0.00664451827243	0.235880398671
0.00664451827243	0.0132890365449
0.00332225913621	0.00664451827243
0.205980066445	0.00332225913621
0.0166112956811	0.00332225913621
0.00664451827243	0.0166112956811
0.00332225913621	0.0365448504983
0.00332225913621	0.0332225913621
0.132890365449	0.00664451827243
0.0132890365449	0.00996677740864
0.00996677740864	0.00996677740864
0.00996677740864	0.790697674419
0.00996677740864	0.790697674419
0.0166112956811	0.209302325581
0.0166112956811	0.00332225913621
0.00996677740864	0.00332225913621
0.0132890365449	0.00332225913621
0.0	0.00664451827243
0.0232558139535	0.00996677740864
0.0166112956811	0.00332225913621
0.00332225913621	0.00332225913621
0.0963455149502	0.00664451827243
0.0166112956811	0.00664451827243
0.0	0.00664451827243
0.0166112956811	0.00664451827243
0.116279069767	0.182724252492
0.139534883721	0.0
0.0132890365449	0.0
0.0132890365449	0.119601328904
0.00996677740864	0.00996677740864
0.00996677740864	0.146179401993
0.00664451827243	0.00996677740864
0.239202657807	0.00996677740864
0.0564784053156	0.00332225913621
0.0897009966777	0.00332225913621
0.0897009966777	0.0
0.239202657807	0.0
0.063122923588	0.0
0.00332225913621	0.0
0.112956810631	0.00332225913621
0.00332225913621	0.0
0.00664451827243	0.00332225913621
0.00664451827243	0.00996677740864
0.00332225913621	0.00332225913621
0.00996677740864	0.225913621262
0.00664451827243	0.109634551495
0.00332225913621	0.159468438538
0.0	0.0
0.0	0.00996677740864
0.0	0.0
0.00332225913621	0.0
0.0	0.00996677740864
0.0	0.00332225913621
0.00332225913621	0.0166112956811
0.0332225913621	0.0132890365449
0.00996677740864	0.00332225913621
0.00332225913621	0.00996677740864
0.00332225913621	0.24584717608
0.0199335548173	0.259136212625
0.0299003322259	0.0199335548173
0.0299003322259	0.0
0.046511627907	0.00332225913621
0.046511627907	0.00664451827243
0.046511627907	0.00332225913621
0.0199335548173	0.00332225913621
0.00664451827243	0.0299003322259
0.24584717608	0.0
0.0199335548173	0.0
0.0132890365449	0.0
0.0431893687708	0.0
0.0265780730897	0.0
0.405315614618	0.0
0.00996677740864	0.0
0.345514950166	0.0
0.345514950166	0.0
0.0166112956811	0.0
0.0132890365449	0.0
0.00996677740864	0.0
0.0299003322259	0.0
0.063122923588	0.0
0.046511627907	0.0
0.046511627907	0.0
0.0498338870432	0.0
0.0199335548173	0.0
0.0199335548173	0.0
0.229235880399	0.0
0.169435215947	0.0
0.0598006644518	0.0
0.0598006644518	0.176079734219
0.0598006644518	0.295681063123
0.0365448504983	0.0166112956811
0.348837209302	0.358803986711
0.348837209302	0.162790697674
0.269102990033	0.0199335548173
0.0132890365449	0.0299003322259
0.00664451827243	0.0132890365449
0.146179401993	0.0132890365449
0.00664451827243	0.0132890365449
0.0199335548173	0.0232558139535
0.0	1.33554817276
0.00332225913621	0.139534883721
0.00996677740864	0.242524916944
0.0	0.00664451827243
0.0	0.0
0.0	0.0
0.00332225913621	0.0431893687708
0.00664451827243	0.00332225913621
0.00332225913621	0.00332225913621
0.00332225913621	0.00332225913621
0.0764119601329	0.0
0.0	0.0132890365449
0.139534883721	0.00332225913621
0.166112956811	0.00996677740864
0.166112956811	0.00332225913621
0.00332225913621	0.0
0.00332225913621	0.0
0.00332225913621	0.0
0.225913621262	0.00332225913621
0.215946843854	0.00332225913621
0.0	0.0
0.00332225913621	0.00664451827243
0.00332225913621	0.00332225913621
0.00332225913621	0.0199335548173
0.00996677740864	0.00332225913621
0.00996677740864	0.0166112956811
0.00996677740864	0.0
0.0166112956811	0.0
0.00332225913621	0.0
0.0199335548173	0.00996677740864
0.0166112956811	0.182724252492
0.00332225913621	0.119601328904
0.00996677740864	0.0
0.00664451827243	0.0897009966777
0.00664451827243	0.0132890365449
0.00996677740864	0.00664451827243
0.00664451827243	0.00332225913621
0.00996677740864	0.0
0.0	0.0199335548173
0.00664451827243	0.0
0.0132890365449	0.0
0.00332225913621	0.00996677740864
0.00996677740864	0.00996677740864
0.00664451827243	0.00996677740864
0.292358803987	0.199335548173
0.0132890365449	0.199335548173
0.0897009966777	0.176079734219
0.0897009966777	0.129568106312
0.0	0.0797342192691
0.00664451827243	0.00664451827243
0.0232558139535	0.00332225913621
0.0	0.0
0.0	0.00996677740864
0.00332225913621	0.262458471761
0.00664451827243	0.00664451827243
0.0132890365449	0.0
0.00664451827243	0.0
0.00664451827243	0.0
0.00996677740864	0.0
0.0	0.00664451827243
0.00332225913621	0.116279069767
0.00996677740864	0.0
0.328903654485	0.00332225913621
0.00332225913621	0.00332225913621
0.0132890365449	0.0
0.00996677740864	0.00332225913621
0.00996677740864	0.0166112956811
0.0	0.00664451827243
0.0	0.00664451827243
0.0	0.0830564784053
0.0830564784053	0.0132890365449
0.418604651163	0.0697674418605
0.418604651163	0.222591362126
0.142857142857	0.00664451827243
0.162790697674	0.0132890365449
0.00664451827243	0.0697674418605
0.00996677740864	0.102990033223
0.00996677740864	0.00664451827243
0.0	0.0
0.0	0.136212624585
0.00332225913621	0.142857142857
0.0332225913621	0.00332225913621
0.176079734219	0.0132890365449
0.176079734219	0.00332225913621
0.12292358804	0.0
0.129568106312	0.136212624585
0.00996677740864	0.00332225913621
0.00996677740864	0.139534883721
0.00996677740864	0.0
0.129568106312	0.00664451827243
0.129568106312	0.00332225913621
0.299003322259	0.0166112956811
0.0299003322259	0.0166112956811
0.538205980066	0.0
0.0166112956811	0.295681063123
0.00332225913621	0.169435215947
0.0	0.169435215947
0.0	0.299003322259
0.00332225913621	0.0
0.00332225913621	0.0
0.0132890365449	0.00996677740864
0.00996677740864	0.00664451827243
0.00332225913621	0.00664451827243
0.0963455149502	0.00332225913621
0.0963455149502	0.0
0.0	0.00996677740864
0.0132890365449	0.00996677740864
0.0166112956811	0.0132890365449
0.00996677740864	0.0
0.172757475083	0.0
0.269102990033	0.00664451827243
0.00664451827243	0.0
0.813953488372	0.00664451827243
0.817275747508	0.0
0.0232558139535	0.0
0.179401993355	0.063122923588
0.102990033223	0.00996677740864
0.102990033223	0.142857142857
0.0299003322259	0.0
0.00664451827243	0.0
0.00332225913621	0.0132890365449
0.00664451827243	0.0232558139535
0.0431893687708	0.674418604651
0.0	0.00664451827243
0.0199335548173	0.00664451827243
0.239202657807	0.0199335548173
0.0	0.146179401993
0.00664451827243	0.0
0.00664451827243	0.00996677740864
0.225913621262	0.0166112956811
0.225913621262	0.00332225913621
0.229235880399	0.00996677740864
0.0166112956811	0.325581395349
0.00332225913621	0.328903654485
0.00332225913621	0.0398671096346
0.0166112956811	0.0531561461794
0.129568106312	0.106312292359
0.00332225913621	0.00332225913621
0.00332225913621	0.0
0.00664451827243	0.00332225913621
0.0	0.00332225913621
0.00332225913621	0.00996677740864
0.0	0.0132890365449
0.441860465116	0.0132890365449
0.00332225913621	0.00664451827243
0.00332225913621	0.00664451827243
0.0	0.0166112956811
0.00664451827243	0.0
0.119601328904	0.0199335548173
0.421926910299	0.0132890365449
0.418604651163	0.00996677740864
0.00664451827243	0.00332225913621
0.00664451827243	0.0
0.12292358804	0.00664451827243
0.421926910299	0.0299003322259
0.0398671096346	0.0299003322259
0.00332225913621	0.0232558139535
0.205980066445	0.00664451827243
0.00664451827243	0.0
0.0	0.00332225913621
0.0	0.0
0.0	0.00664451827243
0.00664451827243	0.0
0.0166112956811	0.00332225913621
0.0166112956811	0.0
0.0199335548173	0.00332225913621
0.0332225913621	0.0265780730897
0.00332225913621	0.152823920266
0.0	0.00332225913621
0.0	0.0
0.0166112956811	0.00332225913621
0.00996677740864	0.00996677740864
0.0	0.00332225913621
0.0	0.00332225913621
0.00664451827243	0.00996677740864
0.0	0.00664451827243
0.046511627907	0.00332225913621
0.159468438538	0.00664451827243
0.0	0.00332225913621
0.0	0.0
0.0	0.00332225913621
0.0	0.00332225913621
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.00332225913621
0.0	0.00332225913621
0.0	0.00332225913621
0.0	0.00332225913621
0.0	0.0
0.0	0.00996677740864
0.0	0.00332225913621
0.0	0.299003322259
0.0	0.0
0.0	0.136212624585
0.0	0.132890365449
0.0	0.046511627907
0.0	0.00332225913621
0.0	0.0
0.0	0.0166112956811
0.0	0.0199335548173
0.0	0.229235880399
0.0	0.0132890365449
0.0	0.00996677740864
0.0	0.272425249169
0.0	0.0166112956811
0.0	0.0265780730897
0.0	0.093023255814
0.0	0.14950166113
0.00996677740864	0.132890365449
0.421926910299	0.0897009966777
0.0	0.00332225913621
0.00664451827243	0.305647840532
0.00332225913621	0.0132890365449
0.0199335548173	0.265780730897
0.12292358804	0.0299003322259
0.112956810631	0.00664451827243
0.0299003322259	0.00996677740864
0.0	0.00996677740864
0.00996677740864	0.00664451827243
0.0	0.00332225913621
0.00332225913621	0.00332225913621
0.0	0.252491694352
0.00996677740864	0.0199335548173
0.784053156146	0.00332225913621
0.823920265781	0.00664451827243
0.235880398671	0.00332225913621
0.222591362126	0.146179401993
0.205980066445	0.0996677740864
0.0232558139535	0.0996677740864
0.654485049834	0.159468438538
0.647840531561	0.0232558139535
0.00996677740864	0.00332225913621
0.00996677740864	0.00332225913621
0.0166112956811	0.0166112956811
0.00664451827243	0.00664451827243
0.00996677740864	0.00332225913621
0.0132890365449	0.00996677740864
0.305647840532	0.00664451827243
0.265780730897	0.0
0.209302325581	0.0
0.209302325581	0.0
0.00332225913621	0.00332225913621
0.00664451827243	0.00664451827243
0.00332225913621	0.212624584718
0.0	0.00332225913621
0.0	0.0
0.00664451827243	0.0
0.00664451827243	0.0132890365449
0.00664451827243	0.00664451827243
0.00332225913621	0.00332225913621
0.0132890365449	0.00664451827243
0.00664451827243	0.00996677740864
0.0166112956811	0.358803986711
0.00996677740864	0.0398671096346
0.00664451827243	0.737541528239
0.00332225913621	0.0132890365449
0.0	0.0
0.0	0.00332225913621
0.00996677740864	0.00332225913621
0.0	0.0132890365449
0.00332225913621	0.00664451827243
0.00332225913621	0.41196013289
0.445182724252	0.126245847176
0.0	0.0830564784053
0.0	0.00332225913621
0.00332225913621	0.00332225913621
0.00664451827243	0.0398671096346
0.0299003322259	0.415282392027
0.00996677740864	0.0963455149502
0.00664451827243	0.0232558139535
0.1926910299	0.0199335548173
0.00332225913621	0.0166112956811
0.501661129568	0.102990033223
0.501661129568	0.0299003322259
0.0	0.172757475083
0.00332225913621	0.196013289037
0.00996677740864	0.0
0.0	0.0132890365449
0.0	0.00332225913621
0.00332225913621	0.00996677740864
0.00664451827243	0.0
0.0199335548173	0.265780730897
0.0132890365449	0.242524916944
0.0664451827243	0.00664451827243
0.0664451827243	0.1926910299
0.00996677740864	0.00332225913621
0.0	0.0
0.272425249169	0.00332225913621
0.345514950166	0.00332225913621
0.00664451827243	0.00664451827243
0.136212624585	0.00332225913621
0.109634551495	0.0
0.202657807309	0.0
0.00664451827243	0.00664451827243
0.116279069767	0.332225913621
0.318936877076	0.00332225913621
0.31561461794	0.146179401993
0.00664451827243	0.0
0.0764119601329	0.12292358804
0.00332225913621	0.00664451827243
0.102990033223	0.0
0.109634551495	0.0
0.262458471761	0.0132890365449
0.598006644518	0.00664451827243
0.598006644518	0.00332225913621
0.41196013289	0.00664451827243
0.475083056478	0.00664451827243
0.574750830565	0.116279069767
0.574750830565	0.00664451827243
0.00996677740864	0.00664451827243
0.00996677740864	0.0
0.00996677740864	0.00332225913621
0.00664451827243	0.338870431894
0.0	0.166112956811
0.00332225913621	0.285714285714
0.0232558139535	0.00664451827243
0.00332225913621	0.0
0.152823920266	0.00664451827243
0.152823920266	0.0
0.152823920266	0.0166112956811
0.285714285714	0.0166112956811
0.511627906977	0.00664451827243
0.857142857143	0.00332225913621
0.129568106312	0.00332225913621
0.0431893687708	0.00332225913621
0.00664451827243	0.0
0.102990033223	0.0265780730897
0.0	0.0431893687708
0.00332225913621	0.0265780730897
0.0	0.0398671096346
0.0199335548173	0.0531561461794
0.205980066445	0.0299003322259
0.00332225913621	0.00664451827243
0.0199335548173	0.00332225913621
0.0199335548173	0.00996677740864
0.00332225913621	0.00664451827243
0.624584717608	0.225913621262
0.621262458472	0.518272425249
0.578073089701	0.00332225913621
0.568106312292	0.00996677740864
0.511627906977	0.0132890365449
0.508305647841	0.239202657807
0.508305647841	0.239202657807
0.00664451827243	0.00332225913621
0.0132890365449	0.0
0.308970099668	0.00332225913621
0.0199335548173	0.00996677740864
0.205980066445	0.867109634551
0.0199335548173	0.817275747508
0.00996677740864	0.00332225913621
0.00996677740864	0.0132890365449
0.0598006644518	0.00664451827243
0.00664451827243	0.0
0.00996677740864	0.169435215947
0.00332225913621	0.0
0.0332225913621	0.00664451827243
0.0199335548173	0.00996677740864
0.0232558139535	0.00664451827243
0.0199335548173	0.0
0.00332225913621	0.00664451827243
0.0132890365449	0.0
0.0299003322259	0.00664451827243
0.0265780730897	0.0
0.0132890365449	0.00664451827243
0.0	0.0166112956811
0.00332225913621	0.0132890365449
0.0	0.00664451827243
0.126245847176	0.0
0.00996677740864	0.112956810631
0.00996677740864	0.222591362126
0.0232558139535	0.312292358804
0.00332225913621	0.215946843854
0.0	0.129568106312
0.544850498339	0.0
0.0897009966777	0.0
0.0897009966777	0.0963455149502
0.132890365449	0.00332225913621
0.564784053156	0.00996677740864
0.554817275748	0.00996677740864
0.00996677740864	0.00996677740864
0.00996677740864	0.132890365449
0.109634551495	0.00996677740864
0.199335548173	0.0132890365449
0.00996677740864	0.172757475083
0.0	0.00332225913621
0.196013289037	0.00996677740864
0.00664451827243	0.202657807309
0.00996677740864	0.00664451827243
0.00996677740864	0.00664451827243
0.00664451827243	0.00332225913621
0.0	0.0265780730897
0.0166112956811	0.00332225913621
0.00996677740864	0.00332225913621
0.514950166113	0.00996677740864
0.00664451827243	0.348837209302
0.378737541528	0.0
0.0	0.00332225913621
0.00664451827243	0.00996677740864
0.0996677740864	0.358803986711
0.0166112956811	0.0199335548173
0.00664451827243	0.0
0.222591362126	0.00332225913621
0.222591362126	0.0
0.1926910299	0.0
0.179401993355	0.0
0.00664451827243	0.00996677740864
0.00996677740864	0.162790697674
0.169435215947	0.0
0.0166112956811	0.00332225913621
0.504983388704	0.00332225913621
0.0431893687708	0.0132890365449
0.186046511628	0.00332225913621
0.0764119601329	0.0
0.0	0.00332225913621
0.0166112956811	0.00664451827243
0.179401993355	0.00664451827243
0.126245847176	0.0132890365449
0.093023255814	0.00996677740864
0.093023255814	0.189368770764
0.0498338870432	0.00664451827243
0.12292358804	0.0
0.518272425249	0.0
0.162790697674	0.00332225913621
0.318936877076	0.00996677740864
0.475083056478	0.00332225913621
0.00332225913621	0.00664451827243
0.0598006644518	0.00332225913621
0.146179401993	0.734219269103
0.00332225913621	0.166112956811
0.00332225913621	0.00664451827243
0.129568106312	0.388704318937
0.129568106312	0.0697674418605
0.00664451827243	0.00664451827243
0.00996677740864	0.00996677740864
0.00332225913621	0.00664451827243
0.00664451827243	0.00996677740864
0.0132890365449	0.0996677740864
0.00332225913621	0.0664451827243
0.0199335548173	0.299003322259
0.0199335548173	0.112956810631
0.00332225913621	0.00332225913621
0.0	0.00664451827243
0.0	0.116279069767
0.0	0.136212624585
0.0	0.0132890365449
0.0	0.0166112956811
0.0	0.31561461794
0.00332225913621	0.00332225913621
0.00332225913621	0.0
0.0	0.00332225913621
0.0166112956811	0.0598006644518
0.0	0.0598006644518
0.106312292359	0.0498338870432
0.106312292359	0.196013289037
0.0	0.0
0.00332225913621	0.0
0.00996677740864	0.00664451827243
0.00996677740864	0.0
0.00996677740864	0.0132890365449
0.00332225913621	0.00996677740864
0.063122923588	0.00996677740864
0.063122923588	0.0132890365449
0.0132890365449	0.0
0.0132890365449	0.0166112956811
0.00332225913621	0.348837209302
0.0764119601329	0.0764119601329
0.00664451827243	0.591362126246
0.00332225913621	0.0598006644518
0.448504983389	0.093023255814
0.335548172757	0.00664451827243
0.34219269103	0.00664451827243
0.312292358804	0.471760797342
0.312292358804	0.00332225913621
0.312292358804	0.275747508306
0.312292358804	0.0199335548173
0.308970099668	0.00332225913621
0.1926910299	0.00332225913621
0.186046511628	0.0
0.00996677740864	0.00664451827243
0.0431893687708	0.431893687708
0.0166112956811	0.0232558139535
0.00664451827243	0.093023255814
0.00332225913621	0.0132890365449
0.0299003322259	0.00664451827243
0.0265780730897	0.00332225913621
0.0166112956811	0.00664451827243
0.102990033223	0.00664451827243
0.0863787375415	0.102990033223
0.0863787375415	0.106312292359
0.282392026578	0.109634551495
0.345514950166	0.0232558139535
0.0	0.0265780730897
0.205980066445	0.00332225913621
0.0	0.00996677740864
0.00332225913621	0.0
0.00996677740864	0.0132890365449
0.00664451827243	0.0
0.00332225913621	0.00664451827243
0.0863787375415	0.00664451827243
0.0498338870432	0.205980066445
0.0132890365449	0.0332225913621
0.0132890365449	0.00664451827243
0.0132890365449	0.00332225913621
0.00996677740864	0.00664451827243
0.0	0.00996677740864
0.00332225913621	0.0531561461794
0.0	0.00996677740864
0.00996677740864	0.0166112956811
0.00332225913621	0.312292358804
0.00332225913621	0.129568106312
0.0166112956811	0.259136212625
0.0166112956811	0.00996677740864
0.641196013289	0.358803986711
0.0	0.308970099668
0.0265780730897	0.345514950166
0.0132890365449	0.00996677740864
0.199335548173	0.0
0.199335548173	0.584717607973
0.0	0.21926910299
0.229235880399	0.0199335548173
0.0199335548173	0.00664451827243
0.00996677740864	0.661129568106
0.0199335548173	0.0764119601329
0.196013289037	0.249169435216
0.146179401993	0.249169435216
0.196013289037	0.249169435216
0.00332225913621	0.0730897009967
0.0199335548173	0.00664451827243
0.00664451827243	0.0232558139535
0.0	0.0166112956811
0.0	0.129568106312
0.0232558139535	0.0
0.00332225913621	0.0
0.00332225913621	0.0
0.00332225913621	0.00332225913621
0.0132890365449	0.00332225913621
0.0132890365449	0.0166112956811
0.0	0.0
0.119601328904	0.0166112956811
0.146179401993	0.0897009966777
0.405315614618	0.00664451827243
0.00996677740864	0.0166112956811
0.0963455149502	0.0
0.0166112956811	0.00332225913621
