HMGB2_footprints_peaks_hg19	HMGB2_footprints_no_peaks_hg19
0.00282986943509	0.00597633303245
0.00262206408279	0.00598505339198
0.00244116683243	0.00600109807821
0.00248533172686	0.00606817648342
0.00292624230598	0.00608172733864
0.0032219202244	0.00610997530482
0.00356128651601	0.00606830852795
0.00317642969652	0.00607719888857
0.00312514254952	0.00609770224745
0.00344712297785	0.00612225446985
0.00340062533348	0.00611856829879
0.00366063866224	0.00609192658646
0.00370720338079	0.00609205118539
0.00370720338079	0.00611043529828
0.00370720338079	0.00610226012985
0.00342039554071	0.00610404801429
0.00353237781695	0.00615736592062
0.00364436009319	0.00612223152326
0.0037862144721	0.00615172536686
0.00382736062911	0.00612572240885
0.00379473131571	0.00615355537772
0.0042500463204	0.00610479006351
0.00411283744324	0.00606767400235
0.00414570364108	0.00610652890154
0.00385002572267	0.00611042132872
0.00368114702874	0.00614582547646
0.00382917808126	0.00616514007993
0.00382917808126	0.00620578026553
0.00335260291248	0.00617772562962
0.00331262480051	0.00615604462933
0.00323350872211	0.0061829001824
0.0032661380355	0.00619026462521
0.00374271320428	0.00617328630114
0.00395862563717	0.00616198946783
0.00411709467842	0.00618100680406
0.00411709467842	0.00614456914436
0.00416358144343	0.00619631351716
0.00400394435715	0.0061949877727
0.00364586011765	0.00623175065057
0.0034873910764	0.00617572894314
0.00321297332207	0.00626801603504
0.00331104423281	0.00629640787809
0.00305359241141	0.00628982080499
0.00350494097926	0.00627841922993
0.00375104294252	0.00627312901209
0.00349102961376	0.00627272243787
0.00366821660289	0.00623350692103
0.00366821660289	0.00626210197091
0.00364299000197	0.00625485267943
0.00391782027897	0.00625317826858
0.00423592640649	0.00621596573411
0.00375935123772	0.00625993551072
0.00347924173044	0.00627450785376
0.00358037349528	0.00630935765711
0.00346839121904	0.00629435697269
0.00344713105495	0.00623380633166
0.00408217526498	0.00621491966127
0.00425936225411	0.00620539433036
0.00481960390805	0.00623566880039
0.00463870665769	0.00620834874257
0.0045735019448	0.0061927070202
0.00443629306763	0.00614973752995
0.00398494449978	0.0061823423705
0.00387605141369	0.00616585195238
0.00401326029086	0.00616068015948
0.00383607330172	0.00616463789742
0.00399454234297	0.00615464727132
0.00433390863458	0.00615568904662
0.00411387341779	0.00616858957901
0.00380038313422	0.00618120926399
0.00380038313422	0.00616578591951
0.00401157766738	0.00618699418605
0.00396392285735	0.00614111695655
0.00404303893575	0.00618259588403
0.00433591846235	0.00622724784166
0.00367961408824	0.00624962865565
0.00366089614036	0.00623614864025
0.00314063259838	0.00624690466935
0.00332152984875	0.00627816521507
0.00320954757251	0.00622013218201
0.00346979778572	0.00623194833457
0.00378790391324	0.00618200943112
0.003675921637	0.00621941599747
0.00353871275984	0.00618708680026
0.00353871275984	0.00619695243817
0.00355743070772	0.00622855469716
0.00310608213987	0.00626983702266
0.00321806441611	0.00625289519274
0.00351805585685	0.00627721513963
0.00351805585685	0.00627383832607
0.00360823099505	0.00627918325309
0.00349624871881	0.00630466647415
0.00408877260066	0.00631501020176
0.00413525936567	0.00627546088753
0.00399805048851	0.00622312781318
0.00404108945458	0.0062512269893
0.00413435378294	0.00623226472371
0.00426785239888	0.00618610298335
0.00442632144012	0.00623540599453
0.004357406466	0.00624203765821
0.00403930033848	0.00625028440607
0.00433929177921	0.00621646216454
0.00451647876834	0.0062702501123
0.00451647876834	0.00627534765829
0.00501919240746	0.00623705181487
0.00517766144871	0.00623831675616
0.00513768333673	0.00626163814262
0.00501742110133	0.0062379186733
0.00501742110133	0.00627586879381
0.0046528282088	0.006232020863
0.00476877692188	0.0062022541567
0.00415564228306	0.00617465503144
0.00385996436465	0.00615638266706
0.0040184334059	0.00616915152948
0.00391688911839	0.00613555858935
0.00400452204039	0.0061770699547
0.00369012617409	0.00618563550578
0.00369012617409	0.00616192804118
0.00393622813735	0.00620216650988
0.00411341512649	0.00619032614703
0.00407226896948	0.00618821355277
0.00434248340252	0.00612444919864
0.00447969227969	0.00614284628218
0.0039806889018	0.00618788626646
0.00415787589093	0.00614262384109
0.00390868473753	0.00614661993222
0.00359174665503	0.00615596314029
0.0037289555322	0.00609213408681
0.0037289555322	0.00612908199299
0.00345453777787	0.00614775411523
0.00359174665503	0.00615263410447
0.00354805828183	0.0061942183986
0.00350157151683	0.00620783830991
0.00381687925255	0.00622728758713
0.00375447293146	0.00622529848465
0.00375447293146	0.00622472787942
0.00413687818915	0.00626677367828
0.00425257072662	0.00624080198004
0.00407538373748	0.00626713275174
0.00415219448413	0.00627265937233
0.00386326210321	0.00629558200345
0.00372605322604	0.00629121319999
0.00354515597568	0.00622613537581
0.0032094999453	0.00623101224797
0.0032886160237	0.00621891925199
0.0032886160237	0.0062392022093
0.00358695762014	0.00628101915132
0.00379191342639	0.00627888893185
0.00392912230356	0.00629833679814
0.00390389570264	0.00629231883468
0.00423955173302	0.00627100004238
0.00412756945678	0.00629559237082
0.00389319525161	0.00630445404776
0.00385753066196	0.00630618477887
0.00385753066196	0.00629080254857
