UTA_HUVEC_CTCF	HMGB1_allpeaks_hg19	HUVEC_CTCF_Peaks
0.967563646351	1.14268914151	1.51869110703
0.970821445481	1.14112112897	1.52320666405
0.973151390428	1.14229713838	1.5279284109
0.97597619094	1.14308114465	1.53277387163
0.979192752106	1.14151313211	1.53733066661
0.98216188549	1.14856918855	1.54289779171
0.984017593855	1.15092120737	1.54770201447
0.986677442512	1.15288122305	1.55345471041
0.988698102732	1.15758526068	1.55852697994
0.991852806952	1.15915327323	1.56386729623
0.995048749137	1.16228929831	1.56827975835
0.99756426492	1.16424931399	1.57460978577
1.00028866575	1.17012936103	1.58091919421
1.00290727644	1.17012936103	1.58564094105
1.00517536444	1.1752254018	1.5909194004
1.0085156395	1.17600940808	1.59638343059
1.01150539186	1.17875343003	1.6019299367
1.01445390627	1.18032144257	1.6073733479
1.0174848966	1.18071344571	1.61283737809
1.02002103136	1.18541748334	1.6172498402
1.02352625827	1.18972951784	1.62263139446
1.02715519908	1.18816150529	1.62718818945
1.02967071486	1.19639357115	1.63135322378
1.03148518526	1.19678557428	1.63661106415
1.03379451123	1.19796158369	1.6425699499
1.03684612054	1.19756958056	1.64815769397
1.03965030207	1.20227361819	1.65349801027
1.04171220025	1.20619364955	1.65854966082
1.04451638178	1.2089376715	1.66440545166
1.04746489618	1.21403371227	1.66949834017
1.0509701231	1.21364170913	1.67508608425
1.05360935277	1.21834574677	1.68042640054
1.05688777088	1.22187377499	1.68632342935
1.06045485474	1.2230497844	1.69143693684
1.06274356172	1.22265778126	1.69712777583
1.06573331409	1.22736181889	1.70135466711
1.06917668406	1.23049784398	1.70634446071
1.07140353409	1.2328498628	1.71145796821
1.07305305264	1.23637789102	1.71653023774
1.07604280501	1.23872990984	1.72160250727
1.07948617497	1.24068992552	1.72613868327
1.08309449679	1.24421795374	1.73116971484
1.08629043898	1.24931399451	1.7370048867
1.08919771542	1.25049000392	1.74152044372
1.09274418029	1.2524500196	1.74669580816
1.09565145673	1.25519404155	1.75273716984
1.09845563826	1.26068208546	1.75762386853
1.10130105775	1.26577812623	1.76246932926
1.10437328605	1.26891415131	1.76861378585
1.10697127776	1.26852214818	1.77265510629
1.10948679354	1.27361818895	1.77745932906
1.11229097507	1.27087416699	1.78348007175
1.11505391864	1.27283418267	1.78882038805
1.11794057609	1.27871422971	1.79395451453
1.12093032846	1.28498627989	1.80020206602
1.12373450999	1.28733829871	1.80595476195
1.12728097487	1.29008232066	1.8121404565
1.13150786614	1.29439435515	1.81696529825
1.13392028702	1.29478635829	1.82170766408
1.13866265284	1.30301842415	1.8262232211
1.14192045197	1.30380243042	1.83133672859
1.1447246335	1.30693845551	1.83560485783
1.14779686179	1.31046648373	1.84045031856
1.15117837481	1.31477851823	1.8460793006
1.15441555496	1.31791454332	1.85086290439
1.15734345038	1.32301058408	1.85638879152
1.16053939256	1.32261858095	1.86166725087
1.16330233613	1.32810662485	1.86634775975
1.16752922741	1.33045864367	1.87131693437
1.17058083672	1.33437867503	1.87634796594
1.17293140065	1.34143473148	1.88164704427
1.17596239098	1.34535476284	1.88657498093
1.17874595352	1.3492747942	1.89232767686
1.18326151055	1.35280282242	1.89789480195
1.18672549949	1.35437083497	1.90348254603
1.19004515557	1.35946687574	1.90950328873
1.19357100146	1.3590748726	1.91554465041
1.19668446772	1.36299490396	1.92160663106
1.19996288583	1.36809094473	1.92770984969
1.20326192293	1.37710701686	1.9323491206
1.20684962577	1.38102704822	1.93797810264
1.20992185406	1.38337906703	1.94193694715
1.21379822264	1.38769110153	1.94713293058
1.21738592548	1.38886711094	1.95234953298
1.22023134498	1.38965111721	1.95816408586
1.22392214272	1.39317914543	1.96298892761
1.2272417988	1.39945119561	1.96882409947
1.23016969422	1.40729125833	1.97387575002
1.23338625539	1.4123872991	1.97832945009
1.23610796099	1.41905135241	1.9825151034
1.23845852492	1.42375539004	1.98750489701
1.2414276583	1.42845942768	1.99237097672
1.24476793336	1.43237945904	1.99779376894
1.24893296769	1.43669149353	2.00375265469
1.2522113858	1.44217953744	2.00944349368
1.25204643395	1.44766758134	2.00956720757
1.25252067053	1.44257154057	2.01006206314
1.25184024413	1.4460995688	2.00857749644
1.25190210107	1.44884359075	2.00993834924
1.25231448071	1.4472755782	2.01171158168
1.25155157838	1.44413955312	2.01268067383
1.25120105569	1.44531556252	2.01202086641
1.25144848347	1.44531556252	2.01220643725
1.25093300893	1.44335554684	2.01268067383
1.25089177096	1.44139553116	2.01364976597
1.25132476958	1.44217953744	2.01466009608
1.25225262377	1.44845158761	2.01443328728
1.25212890987	1.45315562525	2.01414462154
1.25097424689	1.45197961584	2.01375286088
1.2510773418	1.45197961584	2.01334048125
1.25122167467	1.44962759702	2.01303119652
1.25171653024	1.45785966288	2.01313429143
1.25322171591	1.45785966288	2.01435081136
1.25326295388	1.45981967856	2.01480442896
1.25390214231	1.46099568797	2.01449514423
1.25419080806	1.46334770678	2.01511371368
1.25388152333	1.4656997256	2.01562918823
1.25394338028	1.47001176009	2.01575290212
1.25404647519	1.47157977264	2.01579414009
1.25505680529	1.47510780086	2.01682508918
1.25542794697	1.47275578205	2.01624775769
1.25637642013	1.47393179145	2.0164539475
1.25631456319	1.47275578205	2.01754675354
1.2566444669	1.47353978832	2.01814470401
1.25602589744	1.47353978832	2.0172580878
1.2573248933	1.47667581341	2.01756737252
1.25825274748	1.47745981968	2.01750551558
1.25827336646	1.48490787926	2.01672199427
1.25942802944	1.48412387299	2.01540237943
1.26045897854	1.48333986672	2.01389719376
1.26130435679	1.48333986672	2.0128250067
1.26126311883	1.47981183849	2.01204148539
1.2609538341	1.48020384163	2.01251572197
1.26134559475	1.48294786358	2.01204148539
1.26268582857	1.48647589181	2.01138167797
1.26357244479	1.48882791062	2.01026825295
1.26320130312	1.49117992944	2.01039196684
1.26421163323	1.49313994512	2.00946411266
1.26468586981	1.49313994512	2.00843316357
1.26487144065	1.49196393571	2.00740221448
1.26621167447	1.4896119169	2.00764964226
1.26672714901	1.49117992944	2.00818573579
1.2675312893	1.49549196394	2.00870121033
1.26676838698	1.49745197962	2.00833006866
1.26658281614	1.49823598589	2.00787645106
1.2666240541	1.50450803606	2.00810325986
1.26713952865	1.50842806742	2.0073815955
1.26757252727	1.50842806742	2.00754654735
1.26852100043	1.51117208938	2.00600012371
1.26761376523	1.51509212074	2.00577331491
1.26746943236	1.51862014896	2.00577331491
1.26734571847	1.51940415523	2.00569083899
1.26800552589	1.52058016464	2.00536093528
1.26798490691	1.52567620541	2.00707231077
1.2674281944	1.52685221482	2.00837130662
1.26784057403	1.53351626813	2.00923730386
1.26864471432	1.53273226186	2.00991773026
1.26845914349	1.53822030576	2.01113425019
1.26936637869	1.53978831831	2.01045382379
1.26909833192	1.54096432771	2.01125796408
1.26942823563	1.54566836535	2.01088682241
1.27033547083	1.54762838103	2.0110105363
1.27033547083	1.55233241866	2.01109301223
1.27023237593	1.55860446884	2.01179405761
1.27043856574	1.56134849079	2.01183529557
1.27050042269	1.5637005096	2.01094867935
1.27111899214	1.56134849079	2.00993834924
1.2708303264	1.56330850647	2.00962906452
1.27099527825	1.56487651901	2.01084558445
1.27078908843	1.56487651901	2.01002082517
1.27058289862	1.56644453156	2.01006206314
1.27056227963	1.56762054096	2.01092806037
1.27054166065	1.56762054096	2.01068063259
1.26994371018	1.56879655037	2.01076310852
1.26963442545	1.57075656605	2.00954658859
1.26994371018	1.57154057232	2.00995896823
1.27107775418	1.57546060368	2.00989711128
1.27208808429	1.57428459428	2.00985587332
1.27357265098	1.57428459428	2.00863935339
1.27386131673	1.57624460996	2.00898987608
1.27344893709	1.57820462564	2.00797954597
1.27402626858	1.58290866327	2.00740221448
1.27530464546	1.58447667581	2.0064743603
1.27625311862	1.58486867895	2.00655683622
1.27654178437	1.58604468836	2.00610321862
1.27720159179	1.58918071345	2.00468050888
1.27858306357	1.59545276362	2.00280418153
1.27920163302	1.59702077617	2.00171137549
1.27971710757	1.59780478244	2.0006804264
1.28033567702	1.60054880439	1.99962885833
1.28027382008	1.60525284202	1.99901028887
1.28012948721	1.61113288906	1.99837110044
1.28095424648	1.61622892983	1.9986391472
1.28072743768	1.62171697374	1.99923709767
1.28021196313	1.62524500196	1.99903090785
1.28095424648	1.62916503332	1.99857729025
1.28227386132	1.63622108977	1.99839171942
1.28235633724	1.63935711486	1.99851543331
1.28357285717	1.64680517444	1.99903090785
1.28431514052	1.6507252058	1.998865956
1.2847893771	1.65033320267	1.9972782944
1.2847893771	1.65229321835	1.99781438793
1.28594404008	1.65464523716	1.99756696014
1.28625332481	1.65817326539	1.99740200829
1.28650075259	1.66248529988	1.99717519949
1.28676879936	1.66326930615	1.99647415411
1.28798531928	1.66366130929	1.99670096291
1.28810903318	1.66993335947	1.99606177447
1.28895441143	1.67071736574	1.99554629992
1.28911936329	1.6746373971	1.99484525454
1.28895441143	1.67385339083	1.99439163694
1.2893255531	1.67306938456	1.9932988309
1.2893255531	1.67502940024	1.99164931236
1.2897791707	1.67620540964	1.99199983505
1.29142868925	1.67698941592	1.99230911978
1.29052145405	1.6789494316	1.99202045403
1.29068640591	1.67659741278	1.99121631374
1.2908101198	1.67620540964	1.99090702901
1.29083073878	1.68169345355	1.99008226974
1.29202663972	1.68365346923	1.99053588734
1.2919441638	1.68326146609	1.99185550218
1.29225344852	1.68914151313	1.99311326007
1.29289263696	1.68757350059	1.99418544712
1.29332563558	1.68953351627	1.99301016516
1.293985443	1.69188553508	1.99208231098
1.29454215551	1.69502156017	1.99134002763
1.29495453515	1.69541356331	1.99131940865
1.29567619951	1.69698157585	1.9919379781
1.29569681849	1.70129361035	1.99169055032
1.29575867544	1.70011760094	1.9921647869
1.29592362729	1.70638965112	1.99175240727
1.29633600693	1.70795766366	1.99185550218
1.29658343471	1.70678165425	1.99150497948
1.29654219675	1.71030968248	1.99154621745
1.29792366853	1.71226969816	1.99121631374
1.29800614446	1.71226969816	1.99063898225
1.29804738242	1.71618972952	1.98969050908
1.29860409493	1.72206977656	1.98997917483
1.29996494773	1.71893375147	1.99041217345
1.3006866121	1.72402979224	1.99199983505
1.30153199035	1.7236377891	1.99191735912
1.30116084868	1.7236377891	1.99280397534
1.30095465886	1.72206977656	1.99344316378
1.3006866121	1.73226185809	1.9939792573
1.30006804264	1.73147785182	1.99373182952
1.30021237551	1.73422187377	1.99331944989
1.30054227922	1.73578988632	1.99340192581
1.30095465886	1.73108584869	1.99334006887
1.30142889544	1.73539788318	1.99422668509
1.3013670385	1.73892591141	1.99461844574
1.30229489268	1.73657389259	1.99482463556
1.30291346213	1.73814190514	1.99453596981
1.30359388853	1.73853390827	1.99346378276
1.30441864781	1.74049392395	1.99288645127
1.30377945937	1.73853390827	1.9908039341
1.30402688715	1.74284594277	1.99016474566
1.30371760242	1.74598196786	1.98843275119
1.30309903297	1.74519796158	1.9871749933
1.30400626817	1.75147001176	1.98744304006
1.30307841399	1.75029400235	1.98589661643
1.30297531908	1.75578204626	1.98587599744
1.30278974824	1.75695805566	1.9855873317
1.30180003711	1.7628381027	1.98579352152
1.30155260933	1.7671501372	1.98476257242
1.30165570424	1.76793414347	1.98529866595
1.30144951442	1.76989415915	1.98459762057
1.30210932184	1.77303018424	1.98538114188
1.3025010825	1.77734221874	1.98461823955
1.30155260933	1.78243825951	1.9842264789
1.30105775377	1.78479027832	1.98311305388
1.30149075239	1.78165425323	1.98259757933
1.30231551166	1.78439827519	1.98181405802
1.30297531908	1.78949431595	1.98039134828
1.30134641951	1.79145433163	1.9782057362
1.30163508526	1.78988631909	1.97717478711
1.30151137137	1.78831830655	1.97527784078
1.3012433246	1.78831830655	1.97472112827
1.30208870286	1.79341434731	1.97373141714
1.3018206561	1.79498235986	1.97303037176
1.30186189406	1.7965503724	1.97362832223
1.30245984453	1.79890239122	1.97300975278
1.30239798759	1.80047040376	1.97294789583
1.30171756119	1.80203841631	1.97274170601
1.30157322831	1.80948647589	1.97212313656
1.30208870286	1.80948647589	1.97181385183
1.30196498897	1.8161505292	1.97191694674
1.30198560795	1.81693453548	1.97049423699
1.30229489268	1.81379851039	1.97032928514
1.30194436999	1.81340650725	1.9699169055
1.30262479639	1.81340650725	1.97032928514
1.30338769872	1.81536652293	1.96931895503
1.30375884039	1.81732653861	1.96933957401
1.30314027093	1.82203057624	1.96886533743
1.30192375101	1.82320658565	1.96760757954
1.3014701334	1.82555860447	1.96659724943
1.30200622693	1.8247745982	1.96624672674
1.30130518155	1.82751862015	1.96684467721
1.30206808388	1.83104664837	1.96639105961
1.30188251304	1.82791062328	1.96484463597
1.30165570424	1.83183065465	1.96247345306
1.30221241675	1.83692669541	1.96234973917
1.30268665333	1.84359074873	1.96237035815
1.30264541537	1.84241473932	1.96191674055
1.3031815089	1.84672677381	1.96210231139
1.30342893668	1.84907879263	1.96292707066
1.30489288439	1.84868678949	1.96232912019
1.30497536032	1.84280674245	1.96237035815
1.30493412235	1.84202273618	1.96255592899
1.30415060104	1.84359074873	1.96290645168
1.30487226541	1.84398275186	1.96253531001
1.30493412235	1.84907879263	1.96193735953
1.30392379224	1.84594276754	1.96162807481
1.3029547001	1.84359074873	1.96103012433
1.30248046351	1.844374755	1.96166931277
1.30165570424	1.84594276754	1.96034969793
1.30194436999	1.84594276754	1.95921565393
1.30177941813	1.84594276754	1.95766923029
1.30194436999	1.84084672677	1.95791665808
1.30126394359	1.844374755	1.95851460855
1.30085156395	1.84359074873	1.95898884513
1.30074846904	1.84515876127	1.95911255902
1.29996494773	1.84672677381	1.95929812986
1.30012989959	1.84947079577	1.95950431968
1.29963504402	1.84751078009	1.95929812986
1.29947009217	1.84907879263	1.96043217386
1.29794428751	1.85025480204	1.9608445535
1.29887214169	1.84907879263	1.96187550259
1.29862471391	1.84672677381	1.96350440215
1.29817109631	1.85260682085	1.96614363183
1.29858347595	1.85770286162	1.96684467721
1.29909895049	1.86201489612	1.96649415452
1.2992020454	1.86789494316	1.96680343925
1.29944947319	1.86907095257	1.96725705685
1.29907833151	1.86985495884	1.96801995917
1.29835666715	1.86867894943	1.96849419576
1.29749066991	1.8682869463	1.96894781336
1.29815047733	1.87573500588	1.96913338419
1.29707829027	1.8737749902	1.97043238005
1.29577929442	1.87455899647	1.97119528238
1.29584115136	1.88200705606	1.9718550898
1.29462463144	1.88396707174	1.97206127961
1.29394420504	1.88867110937	1.97078290274
1.29404729994	1.88945511564	1.97008185736
1.29445967958	1.89102312819	1.97125713932
1.29547000969	1.89298314387	1.97125713932
1.29478958329	1.89023912191	1.97166951896
1.29526381987	1.88945511564	1.97241180231
1.29536691478	1.88984711878	1.97166951896
1.29470710736	1.89023912191	1.97109218747
1.29491329718	1.88945511564	1.97156642405
1.29464525042	1.88984711878	1.97158704303
1.2948926782	1.89298314387	1.97094785459
1.29452153653	1.89455115641	1.9717313759
1.29404729994	1.89219913759	1.97010247634
1.29445967958	1.89572716582	1.97030866616
1.29419163282	1.89533516268	1.96962823976
1.29355244438	1.8976871815	1.96999938143
1.29392358605	1.89729517836	1.97049423699
1.29396482402	1.90003920031	1.97088599765
1.29365553929	1.90003920031	1.97039114209
1.29367615827	1.9031752254	1.97193756572
1.29334625456	1.90552724422	1.97181385183
1.29431534671	1.91101528812	1.97218499351
1.29462463144	1.90709525676	1.97272108703
1.29431534671	1.90983927871	1.97294789583
1.29390296707	1.90670325363	1.97375203612
1.29396482402	1.90787926303	1.97397884492
1.29509886802	1.90983927871	1.97327779954
1.29483082125	1.91415131321	1.97179323285
1.29544939071	1.91375931007	1.97224685045
1.2948926782	1.91454331635	1.9720818986
1.29547000969	1.91493531948	1.97169013794
1.29608857915	1.91963935711	1.97226746943
1.29575867544	1.92003136025	1.97156642405
1.29516072496	1.92120736966	1.97164889998
1.29437720365	1.92551940416	1.97142209118
1.29309882678	1.92473539788	1.97239118332
1.29258335223	1.93218345747	1.97338089445
1.29163487907	1.93061544492	1.97478298522
1.29107816656	1.93179145433	1.97513350791
1.29111940452	1.93100744806	1.97472112827
1.29089259572	1.93531948256	1.97558712551
1.28965545681	1.94002352019	1.97566960144
1.28858326976	1.94511956096	1.97579331533
1.28817089012	1.94629557036	1.97727788202
1.28738736881	1.94707957664	1.9775253098
1.28602651601	1.94433555468	1.97808202231
1.28493370997	1.94629557036	1.97783459453
1.28443885441	1.94903959232	1.97824697416
1.28344914328	1.950999608	1.97973154086
1.28291304975	1.95060760486	1.97993773067
1.28305738263	1.94707957664	1.980700633
1.2834285243	1.94276754214	1.98018515846
1.28332542939	1.93649549196	1.97944287511
1.28435637848	1.93845550764	1.97923668529
1.28375842801	1.93806350451	1.97900987649
1.28280995484	1.93845550764	1.97802016536
1.28276871688	1.94080752646	1.97863873482
1.28171714881	1.93923951392	1.97981401678
1.28015010619	1.93767150137	1.97919544733
1.2787686344	1.93845550764	1.98076248995
1.27810882699	1.93963151705	1.98035011031
1.27765520939	1.93923951392	1.98156663024
1.27732530568	1.93767150137	1.98103053671
1.27615002371	1.93884751078	1.98080372791
1.27577888204	1.93767150137	1.98146353533
1.27530464546	1.93492747942	1.98061815708
1.2749128848	1.9313994512	1.98043258624
1.27452112415	1.92865542924	1.98103053671
1.27384069775	1.92826342611	1.98084496588
1.27382007876	1.92983143865	1.98214396173
1.27382007876	1.93218345747	1.9820614858
1.27402626858	1.9325754606	1.98191715293
1.27421183942	1.93218345747	1.98164910617
1.27320150931	1.93806350451	1.98121610755
1.27396441164	1.94041552332	1.98098929875
1.27394379266	1.94747157977	1.98057691911
1.27419122044	1.94943159545	1.97964906493
1.27427369636	1.94629557036	1.97975215984
1.27291284356	1.94315954528	1.97931916122
1.2717375616	1.94080752646	1.97663869358
1.27101589723	1.94315954528	1.97476236623
1.27111899214	1.94629557036	1.9732159426
1.27103651622	1.95178361427	1.97465927133
1.27050042269	1.94864758918	1.9736695602
1.26940761665	1.95060760486	1.97373141714
1.2687890472	1.94943159545	1.97251489721
1.2683354296	1.94943159545	1.971628281
1.26858285738	1.94707957664	1.96973133467
1.26885090414	1.94786358291	1.9676488175
1.26850038145	1.94747157977	1.96632920266
1.2685622384	1.942375539	1.96550444339
1.26802614487	1.94355154841	1.96455597023
1.26781995505	1.94472755782	1.96259716695
1.26763438421	1.94511956096	1.96232912019
1.26784057403	1.9466875735	1.96232912019
1.26732509949	1.94315954528	1.96193735953
1.26744881338	1.94002352019	1.96010227015
1.26631476938	1.94276754214	1.9589063692
1.26513948741	1.94198353587	1.95727746964
1.26487144065	1.94747157977	1.95752489742
1.26516010639	1.94943159545	1.95591661684
1.26561372399	1.95295962368	1.95385471865
1.26598486567	1.94747157977	1.95270005567
1.26656219716	1.95413563309	1.95237015196
1.26705705272	1.95139161113	1.95166910658
1.26718076661	1.94786358291	1.95113301305
1.26699519578	1.94982359859	1.94940101858
1.26724262356	1.94590356723	1.9469885977
1.26821171571	1.94472755782	1.94694735974
1.26759314625	1.94825558604	1.94632879028
1.26779933607	1.94786358291	1.94548341203
1.26703643374	1.94786358291	1.94542155508
1.2669745768	1.94786358291	1.94500917545
1.26889214211	1.94315954528	1.94418441617
1.26868595229	1.94276754214	1.94309161014
1.2692426648	1.93923951392	1.94185447123
1.26951071156	1.94080752646	1.94218437494
1.26949009258	1.93767150137	1.94125652075
1.2696962824	1.93727949824	1.94125652075
1.26981999629	1.93492747942	1.93958638322
1.27056227963	1.9325754606	1.93987504897
1.27217056022	1.92943943552	1.93896781377
1.2721911792	1.92120736966	1.93828738737
1.2719643704	1.9227753822	1.93740077115
1.27254170189	1.92355938848	1.93667910679
1.2726447968	1.9227753822	1.93531825398
1.27353141302	1.91924735398	1.9348440174
1.27497474175	1.91493531948	1.93486463638
1.27596445288	1.91454331635	1.93509144518
1.27726344873	1.91611132889	1.93414297202
1.27674797419	1.91493531948	1.93362749747
1.27685106909	1.9129753038	1.93463782758
1.27755211448	1.90866326931	1.93577187158
1.27775830429	1.9129753038	1.93626672715
1.276954164	1.91258330067	1.93542134889
1.27744901957	1.9172873383	1.93408111507
1.27701602095	1.91454331635	1.93307078496
1.27689230706	1.91336730694	1.93249345347
1.27643868946	1.91023128185	1.93179240809
1.2760469288	1.90631125049	1.93226664467
1.27645930844	1.90670325363	1.93296769006
1.27722221077	1.90827126617	1.93253469144
1.2771809728	1.90082320659	1.93253469144
1.27689230706	1.90591924735	1.93282335718
1.27685106909	1.90160721286	1.93338006969
1.2774077816	1.89925519404	1.9350708262
1.27852120662	1.90395923167	1.93585434751
1.27899544321	1.90709525676	1.93639044104
1.27963463164	1.90591924735	1.93713272439
1.28054186684	1.90670325363	1.93867914802
1.28060372379	1.90787926303	1.94006061981
1.28153157797	1.90435123481	1.93981319202
1.28179962473	1.90827126617	1.94127713973
1.28270685994	1.90670325363	1.9435864657
1.2832017155	1.90670325363	1.94589579167
1.28406771274	1.9074872599	1.94513288934
1.28415018866	1.90160721286	1.94542155508
1.28511928081	1.90278322227	1.94527722221
1.28594404008	1.90278322227	1.94531846017
1.28627394379	1.90003920031	1.94496793748
1.28612961092	1.89533516268	1.94486484257
1.28602651601	1.89729517836	1.94502979443
1.28681003732	1.89847118777	1.94373079857
1.28693375121	1.90121520972	1.94288542032
1.28596465907	1.90552724422	1.94352460875
1.28553166045	1.90905527244	1.9433596569
1.28551104146	1.91101528812	1.94342151385
1.28720179798	1.91062328499	1.94296789625
1.28687189427	1.91062328499	1.94294727726
1.28720179798	1.90591924735	1.94354522774
1.28815027114	1.9031752254	1.94307099115
1.28870698365	1.91179929439	1.94224623188
1.28876884059	1.91336730694	1.94140085363
1.28942864801	1.90944727558	1.94206066104
1.28899564939	1.90787926303	1.94269984948
1.2895523619	1.90631125049	1.94428751108
1.28936679107	1.90631125049	1.9440400833
1.28992350358	1.90513524108	1.94263799254
1.28971731376	1.90787926303	1.94156580548
1.29072764387	1.90513524108	1.94030804759
1.29196478278	1.90356722854	1.93900905173
1.29136683231	1.90160721286	1.93740077115
1.29134621332	1.90239121913	1.93715334337
1.29161426009	1.90239121913	1.93486463638
1.29175859296	1.89847118777	1.93383368729
1.29124311841	1.90082320659	1.93226664467
1.29192354482	1.90199921599	1.93160683725
1.29245963834	1.89729517836	1.92915317842
1.2926245902	1.89298314387	1.92814284831
1.2921709726	1.89063112505	1.92884389369
1.29206787769	1.88827910623	1.92878203674
1.29208849667	1.8878871031	1.92830780016
1.2919441638	1.88592708742	1.92709128023
1.29196478278	1.89063112505	1.92721499412
1.29225344852	1.88553508428	1.92643147281
1.29266582816	1.88122304978	1.92711189921
1.29338749253	1.88592708742	1.92659642467
1.29371739623	1.88435907487	1.92612218809
1.29328439762	1.88749509996	1.92593661725
1.29419163282	1.89063112505	1.92521495289
1.2944390606	1.88749509996	1.92531804779
1.29433596569	1.8890631125	1.92455514547
1.29478958329	1.89102312819	1.92350357739
1.29472772634	1.88827910623	1.9229262459
1.29464525042	1.89180713446	1.92146229819
1.29361430133	1.89180713446	1.92036949215
1.29406791893	1.89533516268	1.92006020743
1.29408853791	1.893375147	1.92084372874
1.29514010598	1.8976871815	1.91991587455
1.29623291202	1.8976871815	1.92001896946
1.29662467267	1.89847118777	1.92008082641
1.29645972082	1.89847118777	1.91989525557
1.29674838656	1.89964719718	1.92018392132
1.29730509907	1.90160721286	1.91915297223
1.29722262315	1.90199921599	1.91904987732
1.2978411926	1.90003920031	1.91876121157
1.29819171529	1.90003920031	1.91849316481
1.29841852409	1.8976871815	1.91892616343
1.29996494773	1.89847118777	1.91933854306
1.3001092806	1.89455115641	1.91795707128
1.30048042228	1.89611916895	1.91832821295
1.30023299449	1.88984711878	1.91795707128
1.29984123384	1.89023912191	1.91773026248
1.30107837275	1.88671109369	1.91746221572
1.30264541537	1.88710309682	1.91764778655
1.30299593806	1.89259114073	1.91700859812
1.30256293944	1.88945511564	1.91806016619
1.30314027093	1.88867110937	1.91968906575
1.30349079362	1.89063112505	1.91904987732
1.30450112373	1.88867110937	1.91900863935
1.30392379224	1.89455115641	1.91989525557
1.30415060104	1.88749509996	1.91993649354
1.30518155014	1.88945511564	1.91993649354
1.30586197654	1.89259114073	1.92067877688
1.30623311821	1.89141513132	1.92187467783
1.30734654323	1.88984711878	1.92265819914
1.30769706592	1.89102312819	1.92278191303
1.30777954185	1.89298314387	1.92284376997
1.30790325574	1.89219913759	1.92476133529
1.30815068352	1.89376715014	1.92729747005
1.30874863399	1.893375147	1.92785418256
1.30973834512	1.89455115641	1.9289469886
1.30994453494	1.89219913759	1.92929751129
1.31010948679	1.8890631125	1.92841089507
1.31062496134	1.88631909055	1.93041093631
1.31118167385	1.8878871031	1.93286459515
1.31120229283	1.88710309682	1.93373059238
1.3123775748	1.88827910623	1.93362749747
1.31297552527	1.88631909055	1.93232850162
1.31320233407	1.88553508428	1.93274088126
