UTA_HUVEC_CTCF	HMGB2_allpeaks_hg19	HUVEC_CTCF_Peaks
0.742159587007	1.05823148814	1.12985681665
0.745190577336	1.06326383896	1.13614560611
0.748922613049	1.0718907261	1.14224889709
0.753238386335	1.07836089145	1.14814013033
0.75672464425	1.08698777858	1.15391458275
0.759997622244	1.08626887132	1.15984488478
0.763445062752	1.09561466571	1.16650481591
0.767669603872	1.09345794393	1.17215441694
0.77102346854	1.09705248023	1.17860815825
0.774522289369	1.09920920201	1.18497942364
0.777311682138	1.10208483106	1.19124759411
0.780001725153	1.10639827462	1.19680830467
0.78344509512	1.10711718188	1.20155440979
0.786826608141	1.11071171819	1.20625553765
0.790753832612	1.11502516175	1.21124533125
0.794094360546	1.11861969806	1.21755473969
0.798196025158	1.12005751258	1.22335154246
0.801330110397	1.12365204889	1.22982303388
0.804734387118	1.12293314162	1.23576651219
0.808208822442	1.13299784328	1.24289536581
0.812015296106	1.14234363767	1.24827692007
0.815177831184	1.14450035945	1.25339829554
0.818786153005	1.14162473041	1.2594602762
0.822694339517	1.14450035945	1.26475935453
0.827310199488	1.14593817398	1.26903124372
0.830909892215	1.15384615385	1.27364989565
0.834600841112	1.15815959741	1.27837783232
0.837646129177	1.16319194824	1.28382124353
0.840842071361	1.16822429907	1.28697594775
0.843357587145	1.17181883537	1.29175955153
0.846810035768	1.1768511862	1.29657383866
0.849799788134	1.18260244428	1.30203786885
0.852727683555	1.18691588785	1.30740459155
0.855777084484	1.19051042416	1.31218251797
0.859014264632	1.19482386772	1.31610012451
0.861870514998	1.20488856937	1.32202535625
0.865278345904	1.20704529116	1.32779867116
0.868341940004	1.21351545651	1.33402701009
0.871671345827	1.22070452912	1.33928885784
0.873960052811	1.22789360173	1.34401060468
0.876650536679	1.23220704529	1.3492065881
0.880366177029	1.23436376707	1.35353657429
0.88324721739	1.24514737599	1.35728922898
0.886522814361	1.25305535586	1.36266964573
0.890700475178	1.26383896477	1.36774191526
0.894411891909	1.26959022286	1.3732390512
0.897826946512	1.27390366643	1.37862060546
0.900660075227	1.28324946082	1.38363101804
0.903081175533	1.28971962617	1.38927139217
0.905251456368	1.29475197699	1.39500346912
0.908364922625	1.30050323508	1.40015821458
0.911935946638	1.30913012221	1.40629703705
0.914492700385	1.31056793674	1.41188478113
0.917069170326	1.31272465852	1.41852409328
0.919852732874	1.32135154565	1.42435926514
0.923007437094	1.32638389648	1.42982329533
0.926182760297	1.33285406183	1.43514299264
0.928615800153	1.33788641265	1.44132868719
0.931748474904	1.344356578	1.44743190581
0.934428942543	1.34795111431	1.45365883833
0.937624884727	1.35226455787	1.45990638982
0.941233206548	1.35082674335	1.46603022743
0.94395491215	1.36304816679	1.47145301965
0.945872477461	1.37095614666	1.47664900307
0.9492333715	1.37886412653	1.48153570177
0.952016934048	1.38030194105	1.48642240046
0.954058213249	1.38173975557	1.4925050001
0.956058254487	1.38245866283	1.49848450484
0.958944911944	1.38605319914	1.50349491742
0.961316094855	1.38749101366	1.50831975917
0.964429561112	1.39324227175	1.51324769583
0.967563646351	1.39683680805	1.51869110703
0.970821445481	1.41121495327	1.52320666405
0.973151390428	1.41912293314	1.5279284109
0.97597619094	1.42559309849	1.53277387163
0.979192752106	1.43421998562	1.53733066661
0.98216188549	1.44069015097	1.54289779171
0.984017593855	1.44644140906	1.54770201447
0.986677442512	1.4493170381	1.55345471041
0.988698102732	1.45722501797	1.55852697994
0.991852806952	1.4658519051	1.56386729623
0.995048749137	1.47160316319	1.56827975835
0.99756426492	1.47591660676	1.57460978577
1.00028866575	1.47663551402	1.58091919421
1.00290727644	1.47807332854	1.58564094105
1.00517536444	1.48885693746	1.5909194004
1.0085156395	1.49101365924	1.59638343059
1.01150539186	1.49101365924	1.6019299367
1.01445390627	1.48885693746	1.6073733479
1.0174848966	1.49460819554	1.61283737809
1.02002103136	1.49460819554	1.6172498402
1.02352625827	1.49460819554	1.62263139446
1.02715519908	1.50682961898	1.62718818945
1.02967071486	1.51186196981	1.63135322378
1.03148518526	1.51473759885	1.63661106415
1.03379451123	1.51761322789	1.6425699499
1.03684612054	1.52552120776	1.64815769397
1.03965030207	1.53702372394	1.65349801027
1.04171220025	1.5341480949	1.65854966082
1.04451638178	1.53918044572	1.66440545166
1.04746489618	1.53918044572	1.66949834017
1.0509701231	1.54780733285	1.67508608425
1.05360935277	1.55715312725	1.68042640054
1.05688777088	1.55859094177	1.68632342935
1.06045485474	1.55715312725	1.69143693684
1.06274356172	1.55859094177	1.69712777583
1.06573331409	1.56074766355	1.70135466711
1.06917668406	1.56290438533	1.70634446071
1.07140353409	1.56649892164	1.71145796821
1.07305305264	1.57225017973	1.71653023774
1.07604280501	1.5801581596	1.72160250727
1.07948617497	1.58447160316	1.72613868327
1.08309449679	1.59022286125	1.73116971484
1.08629043898	1.59525521208	1.7370048867
1.08919771542	1.59741193386	1.74152044372
1.09274418029	1.60100647017	1.74669580816
1.09565145673	1.6002875629	1.75273716984
1.09845563826	1.60819554277	1.75762386853
1.10130105775	1.61826024443	1.76246932926
1.10437328605	1.62041696621	1.76861378585
1.10697127776	1.6297627606	1.77265510629
1.10948679354	1.63263838965	1.77745932906
1.11229097507	1.63551401869	1.78348007175
1.11505391864	1.63838964774	1.78882038805
1.11794057609	1.6427030913	1.79395451453
1.12093032846	1.64917325665	1.80020206602
1.12373450999	1.655643422	1.80595476195
1.12728097487	1.66355140187	1.8121404565
1.13150786614	1.66355140187	1.81696529825
1.13392028702	1.66355140187	1.82170766408
1.13866265284	1.67721063983	1.8262232211
1.14192045197	1.68152408339	1.83133672859
1.1447246335	1.68727534148	1.83560485783
1.14779686179	1.69158878505	1.84045031856
1.15117837481	1.69374550683	1.8460793006
1.15441555496	1.69949676492	1.85086290439
1.15734345038	1.69877785766	1.85638879152
1.16053939256	1.70884255931	1.86166725087
1.16330233613	1.71531272466	1.86634775975
1.16752922741	1.7181883537	1.87131693437
1.17058083672	1.72753414809	1.87634796594
1.17293140065	1.73040977714	1.88164704427
1.17596239098	1.73616103523	1.88657498093
1.17874595352	1.74047447879	1.89232767686
1.18326151055	1.74263120058	1.89789480195
1.18672549949	1.74335010784	1.90348254603
1.19004515557	1.74982027318	1.90950328873
1.19357100146	1.75341480949	1.91554465041
1.19668446772	1.75988497484	1.92160663106
1.19996288583	1.76132278936	1.92770984969
1.20326192293	1.76347951114	1.9323491206
1.20684962577	1.76779295471	1.93797810264
1.20992185406	1.7735442128	1.94193694715
1.21379822264	1.7735442128	1.94713293058
1.21738592548	1.78001437815	1.95234953298
1.22023134498	1.78504672897	1.95816408586
1.22392214272	1.79511143063	1.96298892761
1.2272417988	1.80373831776	1.96882409947
1.23016969422	1.8030194105	1.97387575002
1.23338625539	1.81020848311	1.97832945009
1.23610796099	1.81667864845	1.9825151034
1.23845852492	1.82099209202	1.98750489701
1.2414276583	1.82961897915	1.99237097672
1.24476793336	1.83105679367	1.99779376894
1.24893296769	1.8360891445	2.00375265469
1.2522113858	1.84471603163	2.00944349368
1.25204643395	1.8490294752	2.00956720757
1.25252067053	1.85334291876	2.01006206314
1.25184024413	1.85621854781	2.00857749644
1.25190210107	1.85406182602	2.00993834924
1.25231448071	1.85837526959	2.01171158168
1.25155157838	1.86412652768	2.01268067383
1.25120105569	1.8691588785	2.01202086641
1.25144848347	1.87059669303	2.01220643725
1.25093300893	1.87419122933	2.01268067383
1.25089177096	1.88138030194	2.01364976597
1.25132476958	1.88138030194	2.01466009608
1.25225262377	1.87922358016	2.01443328728
1.25212890987	1.88066139468	2.01414462154
1.25097424689	1.88641265277	2.01375286088
1.2510773418	1.88785046729	2.01334048125
1.25122167467	1.88353702372	2.01303119652
1.25171653024	1.88425593098	2.01313429143
1.25322171591	1.88066139468	2.01435081136
1.25326295388	1.88138030194	2.01480442896
1.25390214231	1.88138030194	2.01449514423
1.25419080806	1.87706685838	2.01511371368
1.25388152333	1.8785046729	2.01562918823
1.25394338028	1.8820992092	2.01575290212
1.25404647519	1.88425593098	2.01579414009
