UW_HUVEC_CTCF	HMGB2_allpeaks_hg19	HUVEC_CTCF_Peaks
0.678967374672	0.864309069909	1.43003416962
0.682156894324	0.868622513475	1.43691833037
0.685939614857	0.859995626343	1.44402944148
0.689422868728	0.863590162648	1.45136750295
0.692449045154	0.864309069909	1.45749516252
0.696683262107	0.865746884431	1.46424693557
0.700958165758	0.86502797717	1.47189651188
0.7042345429	0.859995626343	1.47974323197
0.707898698775	0.861433440865	1.48668677238
0.711605764897	0.864309069909	1.49555674873
0.715002086011	0.87221704978	1.50287589767
0.718882311734	0.872935957041	1.51093521111
0.722737351822	0.884255930985	1.51716609467
0.725443955911	0.88785046729	1.52558217032
0.729526515355	0.886412652768	1.53344494757
0.732889804668	0.896477354421	1.54053714615
0.736634697995	0.896477354421	1.54732674426
0.739641960819	0.895039539899	1.55337875372
0.743729729037	0.901509705248	1.55901783135
0.746724015186	0.905823148814	1.56543339777
0.751095633187	0.905823148814	1.57224190841
0.754140723216	0.902228612509	1.58116862236
0.757194359871	0.900790797987	1.59090857508
0.760215863707	0.898634076204	1.59627474675
0.762920508888	0.912293314162	1.60351707841
0.765872140404	0.927390366643	1.6120822921
0.768212675901	0.92523364486	1.61824777674
0.772770854143	0.928109273904	1.6260335839
0.775731603251	0.935298346513	1.63160064958
0.779324591849	0.939611790079	1.63709259252
0.781884336735	0.951114306254	1.64420853867
0.78562610482	0.952552120776	1.65034445802
0.788884931278	0.94751976995	1.65843902066
0.792954690705	0.948238677211	1.66629058142
0.79559482187	0.95542774982	1.67376528712
0.798502385636	0.961179007908	1.68121040189
0.802678343021	0.971962616822	1.68852955083
0.80572343305	0.964773544213	1.69435460993
0.808713956853	0.965492451474	1.70112529551
0.810768874028	0.976994967649	1.70723404255
0.812811543116	0.981308411215	1.7134751773
0.8152537833	0.994967649173	1.72124822695
0.818625084694	1.00143781452	1.72733806147
0.82250237324	1.00143781452	1.73344680851
0.826355309429	1.00575125809	1.74226004728
0.829665189895	1.00934579439	1.74920094563
0.832508259249	1.01078360891	1.75653900709
0.836007275742	1.01222142344	1.76255319149
0.839128020181	1.02156721783	1.7690212766
0.842778345495	1.02588066139	1.77823167849
0.84523381766	1.02588066139	1.78558865248
0.847719172872	1.0294751977	1.79285106383
0.850066698812	1.03810208483	1.79931914894
0.852922652814	1.04313443566	1.80461465721
0.856211380468	1.0460100647	1.81208510638
0.859388865715	1.04385334292	1.81739952719
0.862036770088	1.04888569375	1.8234893617
0.86404161197	1.05032350827	1.83092198582
0.866443639509	1.05032350827	1.8391678487
0.868448481391	1.05679367362	1.84669503546
0.870869422532	1.05607476636	1.85314420804
0.873880757456	1.05535585909	1.8615035461
0.876528661829	1.0589503954	1.86821749409
0.879933110308	1.05607476636	1.87521513002
0.881824470574	1.0589503954	1.88295035461
0.885399141478	1.05679367362	1.88973995272
0.887933564234	1.04744787922	1.89705910165
0.890846259044	1.0460100647	1.90318676123
0.893573060165	1.05032350827	1.90910638298
0.896258791743	1.05248023005	1.91653900709
0.898849955308	1.05966930266	1.9228179669
0.901951786145	1.06613946801	1.92960756501
0.904959048968	1.07117181884	1.93501654846
0.908647201488	1.0718907261	1.94139007092
0.91150315549	1.08339324227	1.94904964539
0.914434763903	1.08626887132	1.9571820331
0.918501188475	1.08123652049	1.96368794326
0.922246081802	1.08411214953	1.97059101655
0.926123370348	1.08554996405	1.97853427896
0.92918737398	1.07907979871	1.98286524823
0.932497254446	1.07907979871	1.98952245863
0.935391035653	1.08123652049	1.99721985816
0.937622840767	1.07979870597	2.00421749409
0.939665509855	1.08051761323	2.01176359338
0.941991882983	1.08051761323	2.01773995272
0.944242601699	1.07907979871	2.02577777778
0.945869171529	1.08411214953	2.03226477541
0.947855099808	1.08914450036	2.03850591017
0.949935596101	1.09920920201	2.04565484634
0.952659154885	1.10064701653	2.05284160757
0.955307059257	1.09920920201	2.05925295508
0.956574270636	1.10927390367	2.06865248227
0.960394818374	1.10711718188	2.07415602837
0.962948154733	1.10783608914	2.08260992908
0.965539318298	1.11430625449	2.08860520095
0.967657641796	1.11861969806	2.09492198582
