	all	with	with_clust1	with_clust2	with_clust3	with_clust4	with_clust5	wo	wo_clust1	wo_clust2	wo_clust3	wo_clust4	wo_clust5
MA0503.1.Nkx2-5.var.2	5.34863550146e-12	6.52598670516e-07	0.323674241968	0.0065771843913	0.0450793515695	0.0920509494271	4.2779065458e-05	4.1044280885e-07	0.180687054165	0.840116986729	0.00515163851277	0.0656910337768	2.16812184084e-06
UP00119_1_Nkx2-9_3082.1	0.999999999926	0.999999999994	0.999999692345	0.999999999999	0.999999982358	1.0	0.999999999932	1.0	0.999987632449	0.988693568805	0.999986138682	1.0	0.999999114429
UP00255_1_Dbx1_3486.1	0.999999999968	1.0	1.0	1.0	0.999999999998	1.0	1.0	1.0	0.999999999998	1.0	1.0	1.0	1.0
MA0484.1.HNF4G	7.80933887315e-42	1.00612492205e-22	2.70069227151e-05	0.0103682275195	3.69064140929e-05	0.0361945452631	1.33516262237e-13	2.58246226059e-23	0.00235106836396	0.23999310444	3.67550814972e-05	0.0210721572833	6.52911720859e-16
UP00133_1_Cdx2_4272.1	0.999999999969	0.999999999998	0.999999999999	1.0	0.999999999999	1.0	1.0	1.0	0.999999999998	0.999999999659	1.0	1.0	1.0
UP00141_1_Vsx1_1728.1	0.999999999948	0.999999999993	1.0	0.999999999996	0.999999999998	1.0	0.999999999999	1.0	0.999999999998	0.999999998133	0.999999999999	1.0	1.0
UP00094_1_Zfp128_primary	0.0401003186542	0.489754808775	0.339091498532	0.727990298033	0.384658053863	0.0627777663624	0.836478813911	0.197414527127	0.00412772728462	0.418239776467	0.604330181937	0.102370172859	0.0683311412876
UP00180_1_Hoxd13_2356.1	0.999999999989	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.999999999998	0.999999999982	1.0	1.0	1.0
Ash2l_hand	3.18660063884e-224	4.31751764871e-157	9.94536608472e-21	6.65936142751e-16	5.26086237975e-32	1.34748093817e-45	3.83929023128e-52	9.57025641481e-83	3.88584357549e-15	8.52689772969e-09	2.01609241092e-13	2.1079231457e-24	1.6897062244e-35
MA0157.1.FOXO3	0.999887298434	0.999999999992	0.999977686776	0.999159849258	0.939423918259	0.999999939644	0.972348519492	0.0299185172992	0.596083464167	0.916083403953	0.135286606166	0.927786708259	0.00544223886104
MA0116.1.Zfp423	8.74325481171e-132	2.07821527872e-91	4.52352172373e-13	1.39378709966e-18	1.42398996526e-21	4.5692914617e-28	5.6029342946e-27	8.71897587939e-39	6.27552862603e-06	1.63989321796e-08	2.57715550137e-05	2.83161774727e-10	5.87586599114e-19
MA0057.1.MZF1_5-13	8.59896295632e-191	3.13364017035e-125	2.87084675343e-19	5.99224058456e-14	1.44230169581e-26	3.08760361926e-31	7.26148952821e-40	2.38321115153e-73	3.01199107669e-12	3.87610853846e-06	1.47661886004e-08	1.27901673107e-14	6.91023342865e-39
UP00199_1_Six4_2860.1	0.479662264397	0.824015223948	0.78509727107	0.509919715095	0.961473344746	0.782270883896	0.112757497024	0.13159363367	0.533814665288	0.851577139853	0.706991344612	0.156922529409	0.0115818017697
MA0505.1.Nr5a2	1.79758787443e-34	6.13531613779e-21	0.000802040695313	0.0510532447927	6.19018114234e-06	0.000341125861074	1.34561156218e-11	1.24489624925e-22	0.0383750282042	0.0740832221497	3.31214861947e-05	2.88585385361e-06	1.7327773523e-11
IRF8_AICS	0.987210100158	0.999977925487	0.964953604612	0.973164928597	0.960156377992	0.999994033436	0.731605385609	0.940200688397	0.65947648093	0.96695364952	0.318675843947	0.965460411012	0.160886931038
MA0131.1.HINFP	4.40092611174e-47	9.89328352179e-32	0.000328299060437	6.83553419242e-05	1.63015727531e-14	1.64378905877e-14	0.000409820955696	5.89527319587e-12	1.29252807474e-05	0.0261959323181	0.00165702120651	3.73979393213e-06	4.58026119013e-05
MA0158.1.HOXA5	0.999999999957	0.999999999984	0.999999999911	0.999999970373	0.999999999998	1.0	1.0	1.0	0.999972992958	0.999995912495	0.999895301038	0.999999997699	0.999999999972
MA0143.3.Sox2	2.53210647966e-13	0.111771246702	0.614884560779	0.00398053797006	0.0179773620317	0.828900133587	0.0313107926611	4.84360610327e-12	0.000472362884304	0.190416197819	0.103452079083	0.346354819905	1.69090664296e-09
UP00044_1_Mafk_primary	0.99999999996	0.999999999992	0.999998694337	0.999999999998	0.999999999996	1.0	0.999999999643	1.0	0.999999994758	0.999999979494	0.998850324822	1.0	0.99999999327
MA0524.1.TFAP2C	0.0	3.68717491034e-287	2.93735554474e-25	5.36793630507e-31	7.38688147547e-68	7.31499652328e-54	6.79924396025e-102	4.65317983966e-182	2.6263981389e-18	2.46748216189e-14	1.39438865477e-35	5.21277841071e-35	2.32941786782e-88
UP00202_1_Dlx1_1741.2	0.999999999979	0.999999999991	1.0	0.999999999999	0.999999999998	1.0	1.0	1.0	0.999999999996	0.999997861139	0.999999993791	1.0	1.0
UP00065_1_Zfp161_primary	7.02890235253e-212	2.77193769127e-123	1.03987293476e-13	1.93353855071e-24	1.07040730818e-26	8.07064152981e-64	1.80568036243e-19	7.00049510395e-81	1.93617891791e-15	2.78204988602e-07	7.40053412084e-13	5.08612716229e-33	7.2149926087e-26
UP00219_1_Cutl1_3494.1	0.999999999957	0.999999999987	0.99998738096	0.999994718268	0.999999371936	0.999999863511	0.999997589557	1.0	0.999584374419	0.980017569619	0.99920900759	0.99995251299	0.999689232871
UP00059_1_Arid5a_primary	0.999999999965	0.999999999994	1.0	1.0	0.999999999996	1.0	1.0	1.0	0.999999999998	1.0	1.0	1.0	1.0
MA0486.1.HSF1	3.16963043289e-39	4.57391552722e-19	0.00892342873149	0.00703134775217	1.66549629337e-09	0.0131274070213	2.8121825284e-10	1.39682409956e-20	0.0200178464969	0.247171658468	0.000128020605954	0.0120016822124	9.0326101327e-18
MA0462.1.BATF::JUN	8.528774404e-89	1.14914296873e-14	0.158255957428	0.729688768151	3.76180204804e-09	0.822090325202	2.59041400329e-15	6.33422105059e-92	0.0166084257806	0.0251921173234	2.71564353955e-19	6.54309518389e-08	4.23221166655e-84
UP00005_1_Tcfap2a_primary	2.46403192536e-236	5.24607453888e-189	1.03340124196e-15	1.67553992852e-14	7.96113978607e-44	4.81100533102e-57	3.4713643865e-52	9.95994093874e-89	2.75660118189e-12	1.59131587969e-09	3.31496041541e-14	8.25002175277e-24	2.38716943939e-39
UP00239_1_Obox2_3438.2	0.999999999945	0.999999999996	0.915535580824	0.999997506611	0.999992731287	0.999999999974	0.99999999393	1.0	0.997911159956	0.982964898456	0.943844984427	0.999867963443	0.999999944907
MA0594.1.Hoxa9	0.999999999975	1.0	0.999999999986	0.999999997394	0.999999999592	1.0	0.999999999999	1.0	0.999999999835	0.999999949788	0.999971349923	0.999999977058	0.999999986065
MA0017.1.NR2F1	1.99071940789e-16	2.54526461382e-07	0.000732526508496	0.447453538547	0.0582391667008	0.193823164183	1.63890260574e-06	2.30866570591e-07	0.0491715399228	0.486483137846	0.00149434565363	0.185935961249	0.000547494694959
UP00247_1_Pax4_3989.2	0.999999999961	0.99999999999	0.999999997768	0.999999999866	0.999999980072	1.0	1.0	1.0	0.999997873746	0.999999043572	0.99999999982	0.999999999956	1.0
MA0145.2.Tcfcp2l1	3.53344507827e-244	3.51870984698e-151	4.36192363196e-13	5.89949165698e-18	3.64711786888e-44	2.39519357094e-41	3.29113242628e-53	3.9805814495e-100	1.53271873301e-07	2.66594681633e-09	3.75024237412e-17	1.07818466772e-31	2.08369609918e-49
MA0517.1.STAT2::STAT1	0.999999999979	1.0	0.999999996897	0.999999048804	0.999999980582	1.0	0.999999785299	1.0	0.99996690578	0.999848796973	0.977204689656	0.99999999996	0.999958834868
UP00231_1_Nkx2-2_2823.1	0.999999999968	0.99999999998	0.999999997914	0.999996303572	0.999999987468	0.99999999989	0.999999986604	0.999999999362	0.848387818333	0.939596913534	0.991156357251	0.999998137722	0.99997725001
UP00266_1_Prrx1_3442.1	0.99999999996	0.999999999981	1.0	0.999999998541	0.999999999997	1.0	1.0	1.0	0.999999977687	0.999999999918	0.999999837879	0.999999999996	1.0
UP00151_1_Barx2_3447.2	0.999999999944	1.0	1.0	0.999999997579	0.999999999995	1.0	1.0	1.0	0.999999833313	0.99999872587	0.999999948292	1.0	1.0
MA0504.1.NR2C2	2.13622734907e-222	2.50787782523e-142	1.40392042012e-18	7.38882030984e-22	2.12544354655e-27	2.09189604821e-50	8.61155620403e-43	5.59452756591e-101	5.7985481737e-15	7.0566299474e-09	8.62046445527e-19	2.16745942101e-29	8.39491507079e-42
UP00236_1_Irx2_0900.3	0.999999999935	1.0	1.0	0.999999999999	1.0	1.0	0.999999999999	1.0	0.999999999999	0.999999999973	1.0	1.0	0.999999999999
UP00026_1_Zscan4_primary	0.999999999976	0.999999999991	0.980897266703	0.967854897854	0.983390866085	0.999998372723	0.999089136953	0.999999999637	0.980728490842	0.966874307633	0.97963290744	0.988160645379	0.998911448465
MA0591.1.Bach1::Mafk	3.58707072984e-210	1.68510438897e-76	5.67813543745e-05	5.62919661881e-10	3.21350809084e-20	2.72442279607e-13	2.90773155022e-31	7.05150589438e-128	1.63269154907e-10	1.75563179978e-05	6.90219281388e-21	1.5234426866e-24	3.46302347992e-78
MA0109.1.Hltf	0.999999999953	0.999999999999	0.999999990238	0.999999999995	0.999999999975	1.0	0.999999999998	1.0	0.999999936313	0.999918451586	0.999882988015	0.999999999996	1.0
UP00172_1_Prop1_3949.1	0.999999999979	0.999999999993	1.0	1.0	0.999999999999	1.0	1.0	1.0	0.999999999998	0.999999999	1.0	1.0	1.0
UP00011_1_Irf6_primary	0.999999670836	0.999997721158	0.990933483624	0.936949391082	0.741351919888	0.888780017009	0.999999964662	0.999212099772	0.940263170121	0.625326537231	0.803534471604	0.666179582858	0.983790137982
UP00126_1_Dlx2_2273.2	0.999999999954	0.999999999977	0.999999999962	0.999999910315	0.999999999997	1.0	1.0	1.0	0.999999909832	0.999994184188	1.0	1.0	1.0
MA0515.1.Sox6	0.0982437061855	0.999350469893	0.998808520076	0.773294473233	0.697719632856	0.99098490752	0.47385338662	3.86328719408e-06	0.146017988702	0.972233739581	0.0538245443172	0.726107697551	1.27006021208e-05
MA0052.2.MEF2A	0.99999999994	0.999999999993	1.0	1.0	0.999999999998	1.0	1.0	1.0	0.999999999998	1.0	1.0	1.0	1.0
UP00156_1_Msx2_3449.1	0.99999999996	0.999999999988	0.999999999988	0.99999994362	1.0	1.0	0.999999999999	1.0	0.999998393354	0.999996936776	0.999584295403	0.999999999999	0.999999410335
UP00043_1_Bcl6b_primary	0.999999999945	0.999999999986	0.999943285339	0.984940649045	0.999952685144	0.999992258121	0.998217985991	0.999999878554	0.997757235021	0.709311944871	0.996041380566	0.942835245542	0.989346556888
MA0493.1.Klf1	2.50017396941e-247	3.61612592539e-167	7.57887485857e-15	9.0424926693e-27	5.50865960867e-35	6.25686866694e-43	5.30987463693e-49	1.20403316366e-97	6.73826439725e-16	2.9955526197e-11	8.14116777843e-17	2.69136859567e-27	1.02096886512e-30
MA0488.1.JUN	9.34335645496e-10	0.279228909905	0.304550304762	0.487949461983	0.305819297047	0.852508211475	0.201417100358	5.65562130124e-16	0.036142192661	0.384487569741	4.41415558429e-05	0.00248061233898	1.27073036375e-08
UP00224_1_Pax6_3838.3	0.99999999998	0.999999999984	1.0	1.0	0.999999999998	1.0	1.0	1.0	0.999999999997	1.0	1.0	1.0	1.0
MA0102.3.CEBPA	0.999999999962	0.999999999982	0.999999998395	0.999999991721	0.999999999998	1.0	1.0	1.0	0.993594417375	0.991206526188	0.999563869588	0.999999464534	0.999999935626
MA0069.1.Pax6	0.999999999982	0.999999999984	0.965565689358	0.990196553532	0.999793400958	0.999999999728	0.99834502054	0.999996870528	0.939186976353	0.993547710086	0.800970149063	0.998687963534	0.991017575744
MA0497.1.MEF2C	0.999999999968	0.999999999984	1.0	1.0	0.999999999997	1.0	1.0	1.0	0.999999999999	1.0	1.0	1.0	1.0
UP00045_1_Mafb_primary	0.999999999764	0.999999999985	0.99837986129	0.999600816518	0.994017946487	0.999999999931	0.937206065584	0.989320530171	0.997333020096	0.999358700928	0.189783508849	0.99974816158	0.7100289583
MA0471.1.E2F6	0.0	2.03573047899e-213	3.27547770302e-23	1.76738567115e-23	2.10487973916e-55	2.36691691542e-66	3.20371474168e-62	1.51077533806e-147	1.78885370321e-17	3.54798519911e-11	9.3023782807e-25	1.66895913029e-42	3.41214535433e-60
UP00262_1_Lhx1_2240.2	0.999999999935	1.0	1.0	1.0	0.999999999998	1.0	1.0	1.0	0.999999999998	0.999999999823	1.0	1.0	1.0
UP00217_1_Hoxa10_2318.1	0.999999999954	0.999999999984	1.0	1.0	0.999999999999	1.0	1.0	1.0	0.999999999999	1.0	1.0	1.0	1.0
MA0155.1.INSM1	9.31313742411e-321	1.40683590356e-204	8.45624240052e-21	2.65328464985e-30	3.1382362172e-45	1.34938176442e-48	4.8816314451e-66	8.45861716807e-136	2.96132806906e-19	1.66946451906e-06	4.41222029125e-19	1.84693907655e-25	1.12527285582e-62
UP00108_1_Alx3_3418.2	0.99999999994	1.0	0.999999999988	0.999999999964	1.0	1.0	1.0	1.0	0.999999999991	0.999999999403	0.999999999166	1.0	1.0
UP00002_1_Sp4_primary	0.0	0.0	3.01087933531e-38	1.47868835379e-54	8.76088044082e-94	4.49771071627e-138	2.17745123891e-102	1.43089735537e-235	1.13302500958e-36	3.28454981998e-31	1.29467150155e-35	1.10274810285e-79	6.50076799238e-76
MA0071.1.RORA_1	0.813922356126	0.992084785179	0.884677075963	0.486756771582	0.866167820578	0.983598456771	0.904654408092	0.00167316655185	0.723821482413	0.985812726834	0.00351154223985	0.826119959065	0.000686717885008
UP00102_1_Zic1_primary	0.0	1.10568104275e-268	4.21639192358e-30	1.13345980301e-33	1.52498215088e-52	1.15778872497e-100	5.27488456991e-79	5.73185482298e-117	2.44390854532e-18	4.00561862676e-16	6.78376840495e-19	2.85940204936e-27	1.8603293989e-46
UP00165_1_Titf1_1722.2	0.999999999964	1.0	0.999939990949	0.999796079612	0.999961942183	0.999999669878	0.997490109434	0.9999998764	0.878629526784	0.935459934085	0.975358970831	0.99963340587	0.999964537448
MA0060.2.NFYA	6.22029940401e-30	5.05958321677e-13	0.00331908225554	0.0124249880928	0.0529089033151	6.54496405652e-10	0.000174490821281	6.84400359766e-20	0.00977688160357	0.0514260712633	9.28735906818e-07	1.80000988063e-07	6.72553650643e-08
MA0477.1.FOSL1	0.0	2.33953087579e-101	0.000196802880919	1.5059256845e-08	1.69611484023e-42	1.77613578285e-11	6.10860035113e-47	1.05800226589e-253	2.02257767354e-11	2.09803693032e-07	8.70107826174e-52	4.82954629322e-37	2.09494416761e-188
MA0079.3.SP1	0.0	3.9357306729e-304	1.4224051879e-27	2.47139109195e-31	1.10127603796e-80	1.5938105497e-94	1.0355963906e-82	6.42150495377e-203	3.98439326166e-34	2.62754576759e-21	5.54926811128e-40	9.38556209397e-55	7.43345802569e-67
UP00009_1_Nr2f2_primary	4.78485922331e-11	0.00229642818766	0.335674398224	0.46493638809	0.0178036382681	0.636162521776	0.0490525092729	7.31167956647e-12	0.0891191807333	0.782535150361	0.000475031968378	0.00107600235149	1.62991735489e-06
MA0463.1.Bcl6	3.68025559348e-17	1.40166551573e-05	0.180383223025	0.321855409861	0.000179021438283	0.275869346676	3.24325652711e-05	1.68854073517e-10	0.541486366062	0.0371774583575	0.00271741555939	4.57309201424e-05	1.25119349265e-05
MA0046.1.HNF1A	0.999999999964	0.999999999982	1.0	1.0	0.999999999996	1.0	1.0	1.0	0.999999999994	0.999999997175	1.0	1.0	1.0
UP00178_1_Og2x_3719.1	0.999999999943	1.0	0.999999999996	0.999987157056	0.999998447815	1.0	1.0	1.0	0.999994948142	0.999999840429	0.999080286727	0.999999775793	0.999845967724
MA0141.2.Esrrb	1.47845670082e-36	4.17663561711e-15	0.0112635600338	0.141624175893	5.98921967368e-06	0.0537384962044	9.23696784832e-10	2.20752715942e-22	0.00218530824892	0.0634130673579	9.18122502489e-06	9.88488378394e-05	1.35229274266e-14
MA0058.2.MAX	0.465747941133	0.245705205418	0.918883912197	0.216167576696	0.541476494896	0.975107041896	0.254263490931	0.277986681319	0.928807585117	0.989891302241	0.821714453467	0.161911001397	0.0755570636254
UP00058_1_Tcf3_primary	0.999999999954	0.999999999995	0.999999999953	1.0	0.999999999999	1.0	1.0	1.0	0.999986002241	0.9999395118	0.999999954997	1.0	1.0
UP00076_1_Rfxdc2_primary	4.61290056032e-25	7.39815664343e-17	0.212086788821	0.00252565614238	1.93810695602e-09	9.10911911345e-07	0.000927700936734	6.42725070206e-19	0.00461286600917	0.547680902506	0.00015975132631	7.07522472535e-11	0.000747585137296
UP00021_1_Zfp281_primary	0.0	0.0	4.16801508734e-41	1.12465403653e-26	1.72058372305e-74	1.57820635844e-107	7.35799375726e-104	8.30282044727e-232	2.30820996538e-45	9.88719055335e-22	2.41468880474e-39	1.34563407606e-61	1.75961044232e-94
MA0081.1.SPIB	2.87839490221e-104	1.98567029148e-31	0.0197000215977	0.00408479164207	2.27646386517e-20	1.87050837768e-08	1.75173910446e-16	4.40899990253e-62	4.9099407819e-05	0.0175634146786	3.86180942041e-15	2.23786697333e-06	5.01183371902e-45
UP00216_1_Obox1_3970.2	0.999999999947	0.999999999995	0.98437615976	0.999959811713	0.999999075017	0.999999999965	0.999999999697	1.0	0.997095928209	0.989891302241	0.999677025982	0.999999739137	0.999999948933
MA0047.2.Foxa2	0.999999999958	1.0	1.0	0.999999999915	0.999999999997	1.0	1.0	1.0	0.999997753857	0.999971050365	0.999969839041	1.0	1.0
UP00138_1_Bsx_3483.2	0.999999999942	0.99999999999	0.999999999973	0.999999038369	0.999999999996	1.0	1.0	1.0	0.99989714197	0.999999961028	0.999997025954	0.999999999938	1.0
UP00391_3_Hoxa3_2783.2	0.999999999961	1.0	0.99999999593	0.999993501894	0.999999933642	1.0	1.0	1.0	0.999969937642	0.998823543773	0.994865690042	0.999999101365	0.999999835657
UP00408_1_Gabpa_primary	1.45651785706e-195	1.36438751549e-79	0.000287662950384	1.55938368543e-05	1.32498323637e-35	3.25298628747e-30	1.39402724971e-17	4.89831759568e-117	1.08672036778e-05	1.03983692858e-05	1.05456538942e-28	6.77536568891e-36	4.22792261452e-55
UP00113_1_Hoxc4_3491.1	0.999999999993	0.99999999999	1.0	1.0	1.0	1.0	0.999999999997	1.0	0.999999999998	0.999999959007	1.0	1.0	1.0
UP00086_1_Irf3_primary	0.130589920242	0.912472887638	0.806836483871	0.948643999734	0.156057615135	0.324139599908	0.93134308543	0.011099843123	0.696049886327	0.0600184816694	0.0653656945769	0.605881647366	0.201442493975
UP00053_1_Rxra_primary	0.999972752305	0.999629678152	0.446784996058	0.899183910942	0.988050503704	0.992728250697	0.865273356577	0.989272688157	0.838705436715	0.998343041856	0.0929794111654	0.505793815929	0.743644936348
UP00220_1_Nkx1-1_3856.3	0.992844969751	0.993616849476	0.745054254668	0.542163986891	0.92152012494	0.966695083878	0.998959561037	0.587163970074	0.510993212159	0.919897924651	0.428332803719	0.237801452474	0.682007563013
UP00136_1_Prrx2_3072.1	0.99999999996	0.999999999986	0.999999993751	0.999999918522	0.999999999992	1.0	1.0	1.0	0.999999623255	0.999996144553	0.999998459197	0.999999999953	0.999999496035
UP00265_1_Pitx3_3497.2	1.0883033742e-06	1.46115129596e-08	0.00614852691376	0.00118423697154	0.0200360387704	0.0895093665983	0.00169823152696	0.0191999118699	0.483092657086	0.0418271293968	0.0137913880397	0.22163036475	0.226561171586
MA0124.1.NKX3-1	0.999999999964	0.99999999999	0.999999999976	1.0	0.999999999997	1.0	0.999999999999	1.0	0.999999999999	0.999993599586	0.999999999996	1.0	1.0
UP00109_1_Obox6_3440.2	0.999999999957	0.999999999993	0.999999962705	0.999999999992	0.999999999988	1.0	1.0	1.0	0.99990665676	0.999960598359	0.999470945759	0.999999979917	1.0
UP00001_1_E2F2_primary	7.05925317303e-179	1.49047699174e-111	1.64298283413e-15	1.63254501962e-22	5.24323476167e-20	2.12019651392e-51	6.95849106754e-16	9.68144138918e-72	5.92945515542e-17	1.45217066948e-08	1.56638516545e-16	1.45262993702e-21	3.80113187856e-14
MA0481.1.FOXP1	0.999999999954	0.999999999992	1.0	1.0	1.0	1.0	1.0	1.0	0.999999999998	0.999999999999	1.0	1.0	1.0
UP00008_1_Six6_primary	0.999999999952	1.0	0.999999957057	0.999999998041	0.999999999997	0.999999999833	1.0	1.0	0.999999998382	0.999917771258	0.999994413386	0.999999999446	0.999993466031
UP00225_1_Hlx1_2350.1	0.999999999978	0.999999999997	1.0	1.0	1.0	1.0	1.0	1.0	0.999999999998	1.0	1.0	1.0	1.0
UP00087_1_Tcfap2c_primary	1.38179722812e-242	8.47574621635e-183	1.46879998843e-17	1.73434194913e-16	1.35766100072e-46	7.12100387747e-56	2.53907853632e-52	7.54124678386e-90	8.48966688578e-12	1.36115109699e-09	1.10496501453e-14	1.72008783084e-20	2.18898679265e-41
UP00193_1_Rhox11_1765.2	0.999999999798	0.999999993766	0.99887243308	0.999106242237	0.223833813458	0.99999992378	0.999889895011	0.996355443266	0.812072753851	0.97943245746	0.526851805312	0.90066960501	0.853166210249
MA0474.1.Erg	0.0	1.33548009253e-200	3.5509291975e-11	3.03198852636e-11	1.56011331197e-68	1.18519882204e-39	6.94549657088e-78	5.2865024105e-322	8.02273307187e-18	2.18888369851e-14	4.656909427e-69	1.143682481e-60	6.19197876042e-201
UP00148_1_Hdx_3845.3	0.999999999942	0.99999999999	0.99999999754	0.999999999994	0.999999999995	1.0	1.0	1.0	0.999999446968	0.998461149508	0.999983996208	0.999999997114	1.0
UP00163_1_En2_0952.1	0.99999999996	1.0	1.0	0.999989096618	0.999999999951	1.0	0.999999999999	1.0	0.999999712083	0.999998086961	0.99999578006	0.999999988799	0.999999999989
MA0473.1.ELF1	0.0	1.87967636255e-138	9.52896041913e-09	1.90797520499e-09	1.21926115197e-49	3.63979408426e-34	1.86771735187e-50	3.88502122289e-251	3.14684715619e-22	8.58353050965e-07	1.86109954152e-47	5.7373407673e-38	5.57757953761e-134
UP00134_1_Hoxb13_3479.1	0.999999999962	0.999999999983	1.0	1.0	0.999999999997	1.0	1.0	1.0	0.999999999998	0.999999996189	1.0	1.0	1.0
MA0031.1.FOXD1	0.999787661115	0.999997981389	0.999261197077	0.998142136002	0.535452075767	0.999595820904	0.955777699269	0.649104900308	0.798658195599	0.843077200638	0.904334514327	0.661036753752	0.243715939216
MA0119.1.TLX1::NFIC	4.12472193302e-47	8.12038965142e-22	0.121554439035	0.00576893185582	2.13182245756e-11	0.000413662453334	3.2845546795e-10	4.48848659054e-38	0.263152119849	0.0525214114513	5.55842480101e-08	1.39191108753e-09	3.22983893841e-21
UP00254_1_Pou2f1_3081.2	0.999999999968	0.999999999999	1.0	1.0	0.999999999999	1.0	1.0	1.0	0.999999999998	0.999999999999	1.0	1.0	1.0
UP00124_1_Ipf1_3815.1	0.999999999988	0.999999999985	1.0	0.999999999536	0.999999999999	1.0	1.0	1.0	0.999999995462	0.999829163504	0.99915824422	0.999999999959	0.999999999325
UP00207_1_Hoxb9_3413.1	0.99999999994	0.999999999983	1.0	1.0	0.999999999999	1.0	1.0	1.0	0.999999999998	0.999999995756	1.0	1.0	1.0
MA0519.1.Stat5a::Stat5b	3.5828360438e-24	3.9053305264e-13	0.162390263855	0.0523691480241	2.42129094182e-12	0.0287745858205	5.60604628656e-06	8.34207753146e-10	0.00140463119367	0.01625956403	0.0123400043825	0.027351653098	0.000213231360087
MA0092.1.Hand1::Tcfe2a	2.74996095283e-24	7.36903736915e-08	0.0179882100971	0.0493916018391	2.27773947061e-05	0.478176932826	9.47399255419e-05	6.84560592949e-17	0.0498334647763	0.419958524317	9.00021982471e-07	0.000965723280442	4.3123045178e-10
MA0508.1.PRDM1	0.999999999938	0.999999999999	0.998380910075	0.999883643493	0.999827015971	0.999999887081	0.984473080319	0.999808172926	0.99281210011	0.436923116125	0.968265122049	0.997938046557	0.450610730416
MA0442.1.SOX10	0.999999996867	0.999999999999	0.997215407752	0.975371882507	0.999965556565	0.999996876743	0.994645906147	0.994481998556	0.821243363184	0.909597122043	0.744202374876	0.83286842519	0.915556384121
UP00221_1_Phox2a_3947.1	0.999999999992	0.999999999994	0.999999999999	0.999999975799	0.999999999997	1.0	1.0	1.0	0.999999646855	0.999997690787	0.999999982989	0.999999999999	0.999999999992
MA0125.1.Nobox	0.999999999982	0.999999999984	0.999999906951	0.99971022052	0.999999999888	1.0	0.999999999374	1.0	0.999946961006	0.999970962539	0.97804964286	0.999999986744	0.999999748012
UP00181_1_Barx1_2877.1	0.999999999963	0.999999999994	0.999999999901	0.999948737684	0.999999999996	1.0	1.0	1.0	0.999985363597	0.99976603785	0.999999900648	1.0	0.999999998879
MA0115.1.NR1H2::RXRA	0.000816015664062	0.16515385764	0.769946855979	0.486939022734	0.592937578201	0.922746246188	0.0453688573248	8.36266503619e-05	0.347028230086	0.948584057806	0.00502905670348	0.0191141111993	1.88837836496e-07
UP00137_1_Hoxb3_1720.2	0.999999999973	0.999999999979	0.999999995914	0.999997472022	0.999997510978	1.0	0.999999999999	1.0	0.999987632449	0.999257911634	0.681421618541	0.999999596827	0.998860770799
MA0030.1.FOXF2	0.999999999965	0.999999999993	0.999999999956	0.999999988133	0.999999995388	1.0	1.0	1.0	0.99946308527	0.999830415528	0.999880311298	0.999999998007	0.99999999999
MA0089.1.NFE2L1::MafG	1.03738111182e-06	0.19494632269	0.773714724962	0.607253290629	0.624919810794	0.777674870713	0.0110229627915	1.02934573661e-08	0.143153670863	0.428593615275	0.252192572228	0.423738289604	2.23478704278e-08
UP00110_1_Dlx4_3488.2	0.999999999963	0.999999999989	0.999999999896	1.0	0.999999999999	1.0	1.0	1.0	0.999999912002	0.999982264637	0.999999994761	1.0	1.0
UP00256_1_Lhx6_2272.1	0.999999999956	1.0	0.999999999952	1.0	0.999999999999	1.0	1.0	1.0	0.999999999836	0.998848901191	0.999999970954	0.999999999997	0.99999999709
MA0107.1.RELA	0.0	0.0	2.44745402676e-60	2.40342792905e-54	1.76754425668e-297	5.61707502576e-137	0.0	2.97248130615e-131	1.46137075538e-07	7.87649467862e-06	4.73523630772e-23	6.13794857217e-13	3.64390918635e-85
MA0093.2.USF1	0.00308398233939	0.00507747354186	0.422072559726	0.530513304882	0.155952320259	0.354719585016	0.0235068212014	0.000161952995079	0.3485457032	0.787065424267	0.0788378205354	0.0431133340406	0.00116714872611
UP00049_1_Sp100_primary	0.421409853029	0.379190136495	0.106670186334	0.183118247244	0.0460041432694	0.241406975408	0.698552551261	0.457270699358	0.114883165657	0.878079698944	0.144312560183	0.368225978793	0.488759705744
MA0108.2.TBP	0.999999999966	0.999999999997	0.99997498528	0.999804096887	0.999999999996	0.999999999873	1.0	1.0	0.999878219485	0.999615248153	0.999839156073	0.999999996381	0.999999999567
UP00052_1_Osr2_primary	0.99988638543	0.999958308973	0.975619059121	0.698129541512	0.947837214492	0.998667907717	0.990523562813	0.809832392852	0.391203043747	0.192096970916	0.659860539034	0.487391077205	0.824057371105
UP00167_1_En1_3123.2	0.999999999951	1.0	1.0	0.999999998818	0.999999999998	1.0	1.0	1.0	0.999999865062	0.999999902934	0.999999255817	0.999999999998	1.0
MA0514.1.Sox3	0.999537903659	0.999999999463	0.998669673681	0.866114278685	0.904162266373	0.999950044244	0.996462736257	0.516846655348	0.282836706342	0.977447428342	0.749369110676	0.997002792447	0.0160673177022
UP00022_1_Zfp740_primary	1.58248336036e-270	4.49223497163e-172	1.1776057859e-28	1.5360451876e-21	2.31122758552e-37	8.92370499043e-48	1.1132917938e-56	3.12381902716e-94	2.51183665698e-26	1.86253674368e-12	6.15339372731e-18	1.15133821623e-22	2.76813688675e-38
