with_clust3_REL	wo_clust3_REL
0.205980066445	0.00664451827243
0.179401993355	0.00996677740864
0.179401993355	0.189368770764
1.03322259136	0.0166112956811
0.0498338870432	0.36877076412
0.00996677740864	0.00664451827243
0.0132890365449	0.00332225913621
0.335548172757	0.255813953488
0.335548172757	0.255813953488
0.372093023256	0.0166112956811
0.00996677740864	0.00996677740864
0.119601328904	0.0
0.139534883721	0.0132890365449
0.00996677740864	0.0863787375415
0.00332225913621	0.00332225913621
0.0166112956811	0.00996677740864
0.0166112956811	0.00996677740864
0.189368770764	0.0
0.272425249169	0.00664451827243
0.225913621262	0.00332225913621
0.681063122924	0.0166112956811
0.681063122924	0.0166112956811
0.00996677740864	0.00332225913621
0.00996677740864	0.0132890365449
0.0332225913621	0.0332225913621
0.196013289037	0.00332225913621
0.00332225913621	0.0
0.0199335548173	0.0332225913621
0.0265780730897	0.0730897009967
0.063122923588	0.0398671096346
0.0897009966777	0.0232558139535
0.0598006644518	0.255813953488
0.0897009966777	0.00664451827243
0.0963455149502	0.00664451827243
0.511627906977	0.0897009966777
0.511627906977	0.00332225913621
0.0897009966777	0.269102990033
0.00996677740864	0.00332225913621
0.222591362126	0.00332225913621
0.475083056478	0.0
0.475083056478	0.0199335548173
0.475083056478	0.00332225913621
0.252491694352	0.0132890365449
0.00332225913621	0.235880398671
0.00664451827243	0.235880398671
0.186046511628	0.00664451827243
0.00664451827243	0.129568106312
0.0	0.00332225913621
0.00664451827243	0.0
0.0	0.00996677740864
0.00664451827243	0.176079734219
0.0132890365449	0.00332225913621
0.00332225913621	0.136212624585
0.00664451827243	0.00332225913621
0.31561461794	0.12292358804
0.00332225913621	0.00664451827243
0.00332225913621	0.00664451827243
0.0	0.0
0.0	0.0
0.00664451827243	0.0
0.0	0.0
0.12292358804	0.0697674418605
0.106312292359	0.205980066445
0.00664451827243	0.00664451827243
0.262458471761	0.0
0.382059800664	0.0
0.249169435216	0.548172757475
0.401993355482	0.0996677740864
0.382059800664	0.00664451827243
0.112956810631	0.142857142857
0.1926910299	0.00996677740864
0.172757475083	0.325581395349
0.156146179402	0.0
0.156146179402	0.00664451827243
0.00996677740864	0.0
0.0132890365449	0.00332225913621
0.0	0.00664451827243
0.109634551495	0.0132890365449
0.0963455149502	0.00996677740864
0.239202657807	0.00664451827243
0.239202657807	0.737541528239
0.063122923588	0.00332225913621
0.063122923588	0.126245847176
0.00664451827243	0.102990033223
0.00996677740864	0.00996677740864
0.00664451827243	0.00332225913621
0.00996677740864	0.00664451827243
0.046511627907	0.0
0.046511627907	0.12292358804
0.0498338870432	0.00664451827243
0.0265780730897	0.00664451827243
0.0265780730897	0.0299003322259
0.348837209302	0.0
0.348837209302	0.00664451827243
0.00664451827243	0.0166112956811
0.0398671096346	0.0
0.162790697674	0.358803986711
0.146179401993	0.00664451827243
0.215946843854	0.0
0.00332225913621	0.00664451827243
0.0132890365449	0.00664451827243
0.00996677740864	0.0199335548173
0.00332225913621	0.1926910299
0.0897009966777	0.249169435216
0.0199335548173	0.249169435216
0.0132890365449	0.249169435216
0.0199335548173	0.249169435216
0.0830564784053	0.0232558139535
0.0265780730897	0.0
0.176079734219	0.0
0.12292358804	0.00996677740864
0.129568106312	0.00664451827243
0.0	0.00332225913621
0.129568106312	0.0
0.129568106312	0.0
0.0132890365449	0.146179401993
0.00332225913621	0.259136212625
0.0830564784053	0.00332225913621
0.0	0.225913621262
0.0199335548173	0.00332225913621
0.813953488372	0.00332225913621
0.00996677740864	0.00664451827243
0.292358803987	0.00332225913621
0.0265780730897	0.0
0.0199335548173	0.00996677740864
0.00996677740864	0.00996677740864
0.0	0.0132890365449
0.00332225913621	0.0332225913621
0.0531561461794	0.00996677740864
