X	with_clust4_REL	wo_clust4_REL
-150	0.113425925926	0.0650224215247
-149	0.112268518519	0.0784753363229
-148	0.114583333333	0.0470852017937
-147	0.116898148148	0.0829596412556
-146	0.103009259259	0.0874439461883
-145	0.0983796296296	0.0762331838565
-144	0.112268518519	0.100896860987
-143	0.0763888888889	0.0739910313901
-142	0.114583333333	0.067264573991
-141	0.109953703704	0.0784753363229
-140	0.0960648148148	0.0650224215247
-139	0.111111111111	0.0627802690583
-138	0.108796296296	0.085201793722
-137	0.0983796296296	0.0717488789238
-136	0.0914351851852	0.0986547085202
-135	0.126157407407	0.0919282511211
-134	0.106481481481	0.114349775785
-133	0.137731481481	0.103139013453
-132	0.0902777777778	0.0941704035874
-131	0.121527777778	0.0874439461883
-130	0.100694444444	0.0964125560538
-129	0.121527777778	0.12331838565
-128	0.114583333333	0.0829596412556
-127	0.112268518519	0.112107623318
-126	0.100694444444	0.103139013453
-125	0.12962962963	0.0896860986547
-124	0.112268518519	0.109865470852
-123	0.121527777778	0.17264573991
-122	0.0821759259259	0.0986547085202
-121	0.122685185185	0.0964125560538
-120	0.118055555556	0.0807174887892
-119	0.130787037037	0.0829596412556
-118	0.108796296296	0.085201793722
-117	0.101851851852	0.0941704035874
-116	0.109953703704	0.121076233184
-115	0.103009259259	0.0986547085202
-114	0.099537037037	0.0964125560538
-113	0.115740740741	0.145739910314
-112	0.115740740741	0.0964125560538
-111	0.118055555556	0.107623318386
-110	0.115740740741	0.107623318386
-109	0.135416666667	0.116591928251
-108	0.0972222222222	0.0919282511211
-107	0.127314814815	0.116591928251
-106	0.125	0.0964125560538
-105	0.116898148148	0.109865470852
-104	0.0972222222222	0.0896860986547
-103	0.106481481481	0.0919282511211
-102	0.100694444444	0.0986547085202
-101	0.114583333333	0.0964125560538
-100	0.12037037037	0.085201793722
-99	0.133101851852	0.0874439461883
-98	0.134259259259	0.0874439461883
-97	0.0972222222222	0.105381165919
-96	0.148148148148	0.0874439461883
-95	0.134259259259	0.0941704035874
-94	0.109953703704	0.112107623318
-93	0.111111111111	0.145739910314
-92	0.122685185185	0.109865470852
-91	0.12037037037	0.125560538117
-90	0.141203703704	0.125560538117
-89	0.109953703704	0.114349775785
-88	0.100694444444	0.0896860986547
-87	0.105324074074	0.0986547085202
-86	0.143518518519	0.0627802690583
-85	0.123842592593	0.100896860987
-84	0.099537037037	0.085201793722
-83	0.125	0.0986547085202
-82	0.121527777778	0.118834080717
-81	0.130787037037	0.116591928251
-80	0.126157407407	0.114349775785
-79	0.145833333333	0.134529147982
-78	0.121527777778	0.112107623318
-77	0.142361111111	0.107623318386
-76	0.127314814815	0.118834080717
-75	0.15625	0.105381165919
-74	0.12962962963	0.12331838565
-73	0.0960648148148	0.0986547085202
-72	0.0925925925926	0.12331838565
-71	0.136574074074	0.141255605381
-70	0.131944444444	0.130044843049
-69	0.138888888889	0.0919282511211
-68	0.128472222222	0.109865470852
-67	0.0972222222222	0.103139013453
-66	0.168981481481	0.109865470852
-65	0.158564814815	0.112107623318
-64	0.128472222222	0.0762331838565
-63	0.137731481481	0.109865470852
-62	0.116898148148	0.132286995516
-61	0.136574074074	0.112107623318
-60	0.141203703704	0.121076233184
-59	0.123842592593	0.109865470852
-58	0.134259259259	0.132286995516
-57	0.150462962963	0.109865470852
-56	0.145833333333	0.134529147982
-55	0.119212962963	0.139013452915
-54	0.105324074074	0.132286995516
-53	0.114583333333	0.116591928251
-52	0.119212962963	0.0784753363229
-51	0.122685185185	0.100896860987
-50	0.143518518519	0.152466367713
-49	0.101851851852	0.139013452915
-48	0.144675925926	0.107623318386
-47	0.127314814815	0.0941704035874
-46	0.150462962963	0.103139013453
-45	0.100694444444	0.127802690583
-44	0.135416666667	0.0896860986547
-43	0.134259259259	0.150224215247
-42	0.143518518519	0.109865470852
-41	0.141203703704	0.105381165919
-40	0.135416666667	0.0941704035874
-39	0.15162037037	0.100896860987
-38	0.107638888889	0.156950672646
-37	0.141203703704	0.0807174887892
-36	0.118055555556	0.154708520179
-35	0.127314814815	0.159192825112
-34	0.112268518519	0.107623318386
-33	0.109953703704	0.0986547085202
-32	0.144675925926	0.0964125560538
-31	0.233796296296	0.14798206278
-30	0.134259259259	0.121076233184
-29	0.123842592593	0.125560538117
-28	0.109953703704	0.154708520179
-27	0.141203703704	0.150224215247
-26	0.134259259259	0.14798206278
-25	0.126157407407	0.152466367713
-24	0.149305555556	0.136771300448
-23	0.155092592593	0.163677130045
-22	0.167824074074	0.112107623318
-21	0.126157407407	0.145739910314
-20	0.123842592593	0.141255605381
-19	0.142361111111	0.105381165919
-18	0.127314814815	0.114349775785
-17	0.12962962963	0.136771300448
-16	0.146990740741	0.121076233184
-15	0.130787037037	0.125560538117
-14	0.15162037037	0.125560538117
-13	0.12037037037	0.132286995516
-12	0.159722222222	0.0986547085202
-11	0.134259259259	0.118834080717
-10	0.125	0.204035874439
-9	0.118055555556	0.121076233184
-8	0.118055555556	0.0986547085202
-7	0.143518518519	0.141255605381
-6	0.116898148148	0.0919282511211
-5	0.114583333333	0.0896860986547
-4	0.185185185185	0.143497757848
-3	0.150462962963	0.100896860987
-2	0.0775462962963	0.0807174887892
-1	0.0358796296296	0.0381165919283
0	0.0601851851852	0.0605381165919
1	0.101851851852	0.0762331838565
2	0.0960648148148	0.105381165919
3	0.146990740741	0.121076233184
4	0.138888888889	0.116591928251
5	0.125	0.156950672646
6	0.118055555556	0.134529147982
7	0.113425925926	0.121076233184
8	0.140046296296	0.109865470852
9	0.127314814815	0.170403587444
10	0.121527777778	0.105381165919
11	0.12037037037	0.0964125560538
12	0.134259259259	0.114349775785
13	0.155092592593	0.0874439461883
14	0.163194444444	0.139013452915
15	0.141203703704	0.0986547085202
16	0.126157407407	0.116591928251
17	0.114583333333	0.0515695067265
18	0.128472222222	0.0829596412556
19	0.15162037037	0.112107623318
20	0.126157407407	0.112107623318
21	0.144675925926	0.112107623318
22	0.166666666667	0.114349775785
23	0.119212962963	0.14798206278
24	0.149305555556	0.107623318386
25	0.149305555556	0.130044843049
26	0.103009259259	0.100896860987
27	0.0752314814815	0.134529147982
28	0.128472222222	0.127802690583
29	0.100694444444	0.085201793722
30	0.134259259259	0.0986547085202
31	0.12962962963	0.143497757848
32	0.123842592593	0.085201793722
33	0.111111111111	0.0829596412556
34	0.141203703704	0.121076233184
35	0.134259259259	0.0919282511211
36	0.118055555556	0.125560538117
37	0.134259259259	0.0829596412556
38	0.162037037037	0.0739910313901
39	0.148148148148	0.0941704035874
40	0.136574074074	0.100896860987
41	0.164351851852	0.0896860986547
42	0.127314814815	0.0762331838565
43	0.122685185185	0.0762331838565
44	0.114583333333	0.116591928251
45	0.114583333333	0.12331838565
46	0.131944444444	0.0896860986547
