with_clust1_REL	wo_clust1_REL
0.212624584718	0.0863787375415
0.0431893687708	0.0265780730897
0.0166112956811	0.0166112956811
0.00332225913621	0.0232558139535
0.0132890365449	0.00664451827243
0.0132890365449	0.00332225913621
0.00664451827243	0.139534883721
0.00664451827243	0.0
0.0	0.186046511628
0.00664451827243	0.664451827243
0.00332225913621	0.382059800664
0.00996677740864	0.46511627907
0.106312292359	0.00996677740864
0.00996677740864	0.00996677740864
0.0	0.0
0.00332225913621	0.00664451827243
0.116279069767	0.0132890365449
0.139534883721	0.0
0.0199335548173	0.116279069767
0.408637873754	0.142857142857
0.0232558139535	0.0
0.00996677740864	0.0232558139535
0.0199335548173	0.0166112956811
0.292358803987	0.0
0.00332225913621	0.172757475083
0.00332225913621	0.00664451827243
0.0132890365449	0.395348837209
0.209302325581	0.169435215947
0.119601328904	0.169435215947
0.00664451827243	0.0265780730897
0.0431893687708	0.00332225913621
0.0	0.00332225913621
0.00332225913621	0.0
0.0132890365449	0.209302325581
0.0132890365449	0.0232558139535
0.00664451827243	0.159468438538
0.21926910299	0.0
0.508305647841	0.00332225913621
0.12292358804	0.0232558139535
0.00664451827243	0.0
0.00996677740864	0.0
0.0	0.182724252492
0.0	0.00664451827243
0.00996677740864	0.00332225913621
0.00664451827243	0.0299003322259
0.0431893687708	0.136212624585
0.00332225913621	0.142857142857
0.00664451827243	0.142857142857
0.00664451827243	0.00664451827243
0.0	0.0
0.00996677740864	0.152823920266
0.172757475083	0.0
0.0132890365449	0.00664451827243
0.00996677740864	0.00332225913621
0.00664451827243	0.0132890365449
0.00664451827243	0.0
0.146179401993	0.0
0.362126245847	0.0897009966777
0.12292358804	0.093023255814
0.262458471761	0.00332225913621
0.0	0.00332225913621
0.00332225913621	0.0963455149502
0.78073089701	0.0332225913621
0.385382059801	0.1926910299
0.106312292359	0.00332225913621
0.0	0.00332225913621
0.00996677740864	0.00996677740864
0.418604651163	0.00664451827243
0.0332225913621	0.169435215947
0.0	0.00664451827243
0.0	0.00664451827243
0.00332225913621	0.00332225913621
0.78073089701	0.0199335548173
0.0132890365449	0.00996677740864
0.0830564784053	0.00996677740864
0.0564784053156	0.00664451827243
0.0564784053156	0.0132890365449
0.0797342192691	0.0132890365449
0.617940199336	0.112956810631
0.152823920266	0.0
0.186046511628	0.202657807309
0.00664451827243	0.0199335548173
0.00664451827243	0.00996677740864
0.0132890365449	0.00996677740864
0.471760797342	0.00332225913621
0.00332225913621	0.00664451827243
0.322259136213	0.0664451827243
0.279069767442	0.0664451827243
0.00332225913621	0.00996677740864
0.272425249169	0.0
0.0498338870432	0.00332225913621
0.0199335548173	0.00332225913621
0.0265780730897	0.00332225913621
0.282392026578	0.0
0.0697674418605	0.0299003322259
0.0	0.102990033223
0.162790697674	0.00332225913621
0.93023255814	0.0564784053156
0.00332225913621	0.00332225913621
0.0232558139535	0.0365448504983
0.00332225913621	0.00664451827243
0.0132890365449	0.00332225913621
0.681063122924	0.0
0.00996677740864	0.0
0.0	0.0
0.0	0.00664451827243
0.584717607973	0.126245847176
0.00664451827243	0.00996677740864
0.0697674418605	0.00332225913621
0.0697674418605	0.0
0.0132890365449	0.0132890365449
0.0132890365449	0.00996677740864
0.00332225913621	0.00332225913621
0.0199335548173	0.0
0.156146179402	0.0
0.176079734219	0.0265780730897
0.617940199336	0.0132890365449
0.617940199336	0.0
0.00664451827243	0.0132890365449
0.129568106312	0.0132890365449
0.129568106312	0.501661129568
0.239202657807	0.00664451827243
0.0232558139535	0.0
0.00996677740864	0.0299003322259
0.00996677740864	0.00996677740864
0.0398671096346	0.00664451827243
0.471760797342	0.00332225913621
0.0	0.0299003322259
0.0	0.00996677740864
0.518272425249	0.0
0.431893687708	0.0
0.431893687708	0.0166112956811
0.162790697674	0.0
0.046511627907	0.292358803987
0.441860465116	0.538205980066
0.0166112956811	0.00332225913621
0.00664451827243	0.0265780730897
0.0	0.0
0.00332225913621	0.0265780730897
0.0	0.0
0.495016611296	0.00332225913621
0.78073089701	0.202657807309
0.794019933555	0.0265780730897
0.00332225913621	0.00332225913621
0.0132890365449	0.046511627907
0.0232558139535	0.0
0.00996677740864	0.00996677740864
0.0166112956811	0.00664451827243
0.0166112956811	0.441860465116
0.14950166113	0.0132890365449
0.205980066445	0.0132890365449
0.112956810631	0.46511627907
0.0199335548173	0.328903654485
0.0199335548173	0.00996677740864
0.00332225913621	0.0232558139535
0.0232558139535	0.0132890365449
0.0	0.0132890365449
0.0963455149502	0.00664451827243
0.162790697674	0.00332225913621
0.0199335548173	0.0166112956811
0.0199335548173	0.00664451827243
0.225913621262	0.00332225913621
0.0132890365449	0.00332225913621
0.112956810631	0.0232558139535
0.00996677740864	0.00332225913621
0.00332225913621	0.00332225913621
0.0797342192691	0.00664451827243
0.0265780730897	0.0
0.0265780730897	0.0
0.0199335548173	0.0
0.0365448504983	0.00332225913621
0.00664451827243	0.0166112956811
0.28903654485	0.0166112956811
0.28903654485	0.00664451827243
0.0996677740864	0.00996677740864
0.00332225913621	0.0166112956811
0.00664451827243	0.0498338870432
0.00332225913621	0.00664451827243
0.00996677740864	0.00664451827243
0.0199335548173	0.31561461794
0.0	0.0132890365449
0.0598006644518	0.0199335548173
0.485049833887	0.00664451827243
0.0365448504983	0.531561461794
0.00664451827243	0.441860465116
0.0166112956811	0.102990033223
0.0	0.00332225913621
0.136212624585	0.00332225913621
0.00332225913621	0.00332225913621
0.00996677740864	0.0
0.00664451827243	0.0
0.0	0.209302325581
0.571428571429	0.00332225913621
0.571428571429	0.00332225913621
0.176079734219	0.00664451827243
0.511627906977	0.0132890365449
0.0265780730897	0.0132890365449
0.225913621262	0.0132890365449
0.0	0.0
0.0	0.0
0.0	0.1926910299
0.0	0.322259136213
0.0	0.00332225913621
0.0166112956811	0.00664451827243
0.0166112956811	0.0398671096346
0.162790697674	0.0332225913621
0.0132890365449	1.06644518272
0.0166112956811	1.05980066445
0.189368770764	0.00664451827243
0.0265780730897	0.0299003322259
0.00332225913621	0.0199335548173
0.265780730897	0.00996677740864
0.0332225913621	0.0232558139535
0.0	0.00996677740864
0.0365448504983	0.0697674418605
0.00996677740864	0.0730897009967
0.0132890365449	0.0
0.139534883721	0.00332225913621
0.365448504983	0.00332225913621
0.312292358804	0.00996677740864
0.528239202658	0.00332225913621
0.375415282392	0.0265780730897
0.0132890365449	0.00664451827243
0.176079734219	0.0199335548173
0.186046511628	0.0166112956811
0.0265780730897	0.00332225913621
0.0265780730897	0.0166112956811
0.0	0.0963455149502
0.162790697674	0.0963455149502
0.14950166113	0.0132890365449
0.435215946844	0.00996677740864
0.279069767442	0.0
0.365448504983	0.0199335548173
0.365448504983	0.00332225913621
0.169435215947	0.00332225913621
0.0299003322259	0.0365448504983
0.0498338870432	0.0265780730897
0.521594684385	0.00332225913621
0.0132890365449	0.119601328904
0.0	0.0498338870432
0.00332225913621	0.843853820598
0.0764119601329	0.00996677740864
0.00332225913621	0.501661129568
0.00996677740864	0.12292358804
0.0166112956811	0.12292358804
0.0166112956811	0.00664451827243
0.00664451827243	0.0
0.00664451827243	0.00996677740864
0.00664451827243	0.0166112956811
0.00332225913621	0.00996677740864
0.0299003322259	0.0132890365449
0.0265780730897	0.0265780730897
0.0132890365449	0.00664451827243
0.0232558139535	0.00664451827243
0.0132890365449	0.00664451827243
0.00996677740864	0.00332225913621
0.119601328904	0.0
0.46511627907	0.0199335548173
0.259136212625	0.00664451827243
0.362126245847	0.0
0.0365448504983	0.0
0.41196013289	0.0
0.00664451827243	NA
0.00664451827243	NA
0.00332225913621	NA
0.00664451827243	NA
0.431893687708	NA
0.112956810631	NA
0.112956810631	NA
0.00332225913621	NA
0.00332225913621	NA
0.00996677740864	NA
0.0	NA
0.00332225913621	NA
0.00332225913621	NA
0.00664451827243	NA
0.00996677740864	NA
0.00996677740864	NA
0.00332225913621	NA
0.0166112956811	NA
0.28903654485	NA
0.00332225913621	NA
0.00332225913621	NA
0.0299003322259	NA
0.0	NA
0.299003322259	NA
0.0	NA
0.0531561461794	NA
0.269102990033	NA
0.232558139535	NA
0.495016611296	NA
0.53488372093	NA
0.0332225913621	NA
0.41196013289	NA
0.0332225913621	NA
0.112956810631	NA
0.00996677740864	NA
0.00664451827243	NA
0.0166112956811	NA
0.803986710963	NA
0.179401993355	NA
