X	wo_clust1_REL
94	0.0725190839695
95	0.0381679389313
96	0.0381679389313
97	0.0343511450382
98	0.0534351145038
99	0.0839694656489
100	0.0381679389313
101	0.0610687022901
102	0.0725190839695
103	0.0648854961832
104	0.0419847328244
105	0.0992366412214
106	0.0687022900763
107	0.0954198473282
108	0.129770992366
109	0.152671755725
110	0.0954198473282
111	0.13358778626
112	0.0610687022901
113	0.0381679389313
114	0.0343511450382
115	0.0725190839695
116	0.103053435115
117	0.0839694656489
118	0.0801526717557
119	0.0839694656489
120	0.0687022900763
121	0.0496183206107
122	0.137404580153
123	0.156488549618
124	0.0610687022901
125	0.0610687022901
126	0.0725190839695
127	0.0496183206107
128	0.0419847328244
129	0.0496183206107
130	0.0458015267176
131	0.0496183206107
132	0.0267175572519
133	0.0267175572519
134	0.0419847328244
135	0.0381679389313
136	0.030534351145
137	0.0419847328244
138	0.0572519083969
139	0.0419847328244
140	0.0458015267176
141	0.18320610687
142	0.106870229008
143	0.0381679389313
144	0.0801526717557
145	0.0534351145038
146	0.0458015267176
147	0.0381679389313
148	0.0610687022901
149	0.0610687022901
150	0.0419847328244
