TF	MERGED_WITH	CLUSTER1_WITH	CLUSTER2_WITH	CLUSTER3_WITH	CLUSTER4_WITH	CLUSTER5_WITH	MERGED_WO	CLUSTER1_WO	CLUSTER2_WO	CLUSTER3_WO	CLUSTER4_WO	CLUSTER5_WO
MA0494.1.Nr1h3::Rxra	3.26159069112e-07	0.0115532901187	0.496476739633	0.965988459295	3.34970865374e-05	0.000414535890399	1.0	1.0	1.0	1.0	1.0	1.0
MA0495.1.MAFF	1.0	0.521571192779	0.705752435918	1.0	0.550734252419	1.0	0.124038735554	1.0	1.0	0.0980705278191	1.0	0.156959742373
MA0496.1.MAFK	1.0	0.28384612932	0.597967562177	1.0	0.539279211976	1.0	0.368751288535	1.0	1.0	0.262693543411	1.0	0.270464257394
MA0497.1.MEF2C	1.0	0.974868841089	0.602245902842	1.0	0.327237148991	1.0	0.330323704968	1.0	1.0	0.714996010589	1.0	0.0617639037214
MA0498.1.Meis1	3.06782703323e-05	0.00331024620717	0.0226648692568	0.999638321439	0.000845127558634	0.390424653825	1.0	1.0	1.0	1.0	1.0	1.0
MA0499.1.Myod1	3.46720635521e-16	0.0105344738087	0.00137774118046	0.331585592145	5.86979708742e-06	2.11680437863e-05	1.0	1.0	1.0	1.0	1.0	1.0
MA0500.1.Myog	2.4562146146e-15	0.00178244028719	0.00226504934715	0.356672558651	0.00017931976488	9.22212261207e-05	1.0	1.0	1.0	1.0	1.0	1.0
MA0501.1.NFE2::MAF	1.0	0.959953821478	0.341142306934	1.0	0.529733387697	1.0	0.33610449657	1.0	1.0	0.651807687681	1.0	0.314445195742
MA0502.1.NFYB	0.00539042239411	0.619690451698	0.059019374163	1.0	0.00339159354289	0.342551700208	1.0	1.0	1.0	0.714996010589	1.0	1.0
MA0503.1.Nkx2-5.var.2	1.20965225137e-07	0.0124391021085	8.99806492432e-05	0.83483374367	0.000108629373665	0.194595706958	1.0	1.0	1.0	1.0	1.0	1.0
MA0504.1.NR2C2	1.43661095875e-33	1.2418916438e-06	2.81570341235e-06	0.111117681081	8.74148727338e-13	1.27774947094e-10	1.0	1.0	1.0	1.0	1.0	1.0
MA0505.1.Nr5a2	1.41872582184e-09	0.00020371340942	0.0515290699105	0.708176980957	0.000687895986392	0.00265750435032	1.0	1.0	1.0	1.0	1.0	1.0
MA0506.1.NRF1	8.19441775755e-38	0.0782307295642	1.27506320701e-08	0.00418324838696	3.47473603448e-13	6.41501007385e-08	1.0	1.0	1.0	1.0	1.0	1.0
MA0507.1.POU2F2	1.0	0.965544370989	0.357944884186	0.801157001194	0.108643502749	1.0	0.570764246592	1.0	1.0	1.0	1.0	0.0101820903839
MA0508.1.PRDM1	0.0137160999157	0.167818898041	0.868349140195	0.801157001194	0.00149336901428	0.872893920862	1.0	1.0	1.0	1.0	1.0	1.0
MA0509.1.Rfx1	3.31596370832e-06	0.0521154961682	0.000120935389602	0.891841353563	0.00540319921172	0.342551700208	1.0	1.0	1.0	1.0	1.0	1.0
MA0510.1.RFX5	6.68227311064e-19	4.92171816175e-06	1.25964184215e-07	0.382042070966	2.14440213244e-05	0.000111478705337	1.0	1.0	1.0	1.0	1.0	1.0
MA0511.1.RUNX2	4.26613210021e-06	0.00161151096892	0.00975653293505	0.806593017668	0.00768458653756	0.339546733607	1.0	1.0	1.0	1.0	1.0	1.0
MA0512.1.Rxra	1.20965225137e-07	0.00298103673847	0.0763668992915	0.89652634907	0.000429329908334	0.00753976233625	1.0	1.0	1.0	1.0	1.0	1.0
MA0513.1.SMAD2::SMAD3::SMAD4	2.06513511082e-10	0.00189454949231	0.0186135962855	0.518471499321	8.71191099029e-05	0.00637780793694	1.0	1.0	1.0	1.0	1.0	1.0
MA0514.1.Sox3	0.155583294359	0.715184114572	0.0594804940947	0.959612796455	2.30838677643e-05	1.0	1.0	1.0	1.0	1.0	1.0	0.0996970600761
MA0515.1.Sox6	0.786100659698	0.690303816826	0.0695613528105	1.0	0.0677865578016	1.0	1.0	1.0	1.0	1.0	1.0	0.127879304477
MA0516.1.SP2	3.24265307896e-64	0.000713886153609	1.27506320701e-08	0.000217438754376	2.74178161382e-21	1.33038099822e-25	1.0	1.0	1.0	1.0	1.0	1.0
MA0517.1.STAT2::STAT1	0.0115319910586	0.730775954556	0.439564856109	1.0	5.27347317212e-05	0.861754044363	1.0	1.0	1.0	0.95843267241	1.0	1.0
MA0518.1.Stat4	6.08711373279e-05	0.0712257951966	0.25760067026	0.566149254241	0.0114103199089	0.312428035045	1.0	1.0	1.0	1.0	1.0	1.0
MA0519.1.Stat5a::Stat5b	2.70544356416e-12	0.109177021603	0.308329190022	0.00167360704527	4.34276284444e-05	0.0124249008375	1.0	1.0	1.0	1.0	1.0	1.0
MA0520.1.Stat6	0.0765254035779	0.0744876916191	0.942582489991	0.779939302505	0.000303842096338	1.0	1.0	1.0	1.0	1.0	1.0	0.183011352906
MA0521.1.Tcf12	1.19233096248e-12	0.00295629878973	0.0103192341758	0.37288716152	0.00175369126509	0.000287002401283	1.0	1.0	1.0	1.0	1.0	1.0
MA0522.1.Tcf3	2.76979365712e-17	0.00114208529422	0.00200200611376	0.142425935472	6.11618378872e-06	2.25860675772e-05	1.0	1.0	1.0	1.0	1.0	1.0
MA0523.1.TCF7L2	0.409838945059	0.174082313996	0.640566080984	0.943821544856	0.000515661678128	1.0	1.0	1.0	1.0	1.0	1.0	0.0954350466343
MA0524.1.TFAP2C	1.37520391549e-53	3.22190089403e-08	1.55763746424e-09	0.000381918916462	6.81321375773e-14	5.41314453173e-19	1.0	1.0	1.0	1.0	1.0	1.0
MA0525.1.TP63	4.167566547e-08	0.010881735639	0.139469027767	0.0176608386132	0.000786338185746	0.121959723061	1.0	1.0	1.0	1.0	1.0	1.0
MA0526.1.USF2	2.86030723115e-07	0.00268257857958	0.00532370034752	0.708176980957	0.0180667813588	0.0445939267405	1.0	1.0	1.0	1.0	1.0	1.0
MA0527.1.ZBTB33	1.36541098485e-19	0.00236709337065	0.00329668577293	0.0280022531744	2.31229568077e-07	0.00439072495721	1.0	1.0	1.0	1.0	1.0	1.0
MA0528.1.ZNF263	3.07857723837e-26	0.00269306424484	1.27506320701e-08	0.305537136438	4.33839447741e-12	8.91108279367e-08	1.0	1.0	1.0	1.0	1.0	1.0
MA0591.1.Bach1::Mafk	0.0711202426982	0.450919729127	0.000574105756289	1.0	0.0497426349204	1.0	1.0	1.0	1.0	0.843625397622	1.0	0.992688425507
MA0592.1.ESRRA	6.39163902176e-08	0.000700768329381	0.118442767176	0.436799831134	0.00735561746819	0.00534005961755	1.0	1.0	1.0	1.0	1.0	1.0
MA0593.1.FOXP2	1.0	0.844054833497	0.721752362924	1.0	0.187288767708	1.0	0.624402841865	1.0	1.0	1.0	1.0	0.00941137163862
MA0594.1.Hoxa9	1.0	0.865890348338	0.862481288801	0.884855210053	0.63109048365	1.0	0.466626393452	1.0	1.0	1.0	1.0	0.0789511113806
MA0595.1.SREBF1	1.45777707082e-06	0.632958782509	0.647760528513	0.127772145662	0.00194668735726	0.016315773278	1.0	1.0	1.0	1.0	1.0	1.0
MA0596.1.SREBF2	4.69685088793e-06	0.0277404039664	0.534961132138	0.5385925428	0.0114232785876	0.0578726338634	1.0	1.0	1.0	1.0	1.0	1.0
MA0597.1.THAP1	2.0025891427e-18	0.00220209244973	0.0187409019179	0.884855210053	1.12669197506e-08	7.4010523733e-08	1.0	1.0	1.0	1.0	1.0	1.0
MA0598.1.EHF	5.22190499888e-12	0.00163055411022	0.00202014899008	0.0295885121973	0.000687895986392	0.0119153417778	1.0	1.0	1.0	1.0	1.0	1.0
MA0599.1.KLF5	5.74690369106e-66	0.000143161488169	9.46172045101e-08	0.000130180031353	7.29511082726e-22	3.09152338726e-27	1.0	1.0	1.0	1.0	1.0	1.0
MA0600.1.RFX2	1.5605112519e-06	0.0612628789046	0.00466904618797	0.887698953911	0.000973904594602	0.312428035045	1.0	1.0	1.0	1.0	1.0	1.0
UP00000_1_Smad3_primary	0.00064064721486	0.0125296587811	0.439564856109	0.891841353563	0.000973721586072	0.872893920862	1.0	1.0	1.0	1.0	1.0	1.0
UP00001_1_E2F2_primary	9.90382711517e-14	0.167832285588	5.01130893704e-05	1.0	1.12669197506e-08	0.012602457305	1.0	1.0	1.0	0.933964834779	1.0	1.0
UP00002_1_Sp4_primary	1.06135518469e-62	0.000167368074114	1.81034141297e-08	0.000523604493566	1.33278494986e-21	9.89415118398e-23	1.0	1.0	1.0	1.0	1.0	1.0
UP00003_1_E2F3_primary	1.51379815879e-16	0.178306582752	7.2995801706e-07	0.724318815231	5.9474439369e-08	0.044553497532	1.0	1.0	1.0	1.0	1.0	1.0
UP00004_1_Sox14_primary	1.0	0.959953821478	0.963623204864	1.0	0.680812379278	1.0	0.0637214969556	1.0	1.0	1.0	1.0	0.0080875991964
UP00005_1_Tcfap2a_primary	1.01231460473e-45	2.44821080316e-06	4.70117302001e-05	1.43430646481e-05	8.74459301285e-15	9.47929345092e-13	1.0	1.0	1.0	1.0	1.0	1.0
UP00006_1_Zic3_primary	8.157834655e-57	1.88972394592e-08	1.27506320701e-08	0.000394509579947	4.73127623636e-24	2.45467648385e-13	1.0	1.0	1.0	1.0	1.0	1.0
UP00007_1_Egr1_primary	1.93770568316e-55	5.03543412124e-06	3.03020470413e-11	0.000679432723563	5.19938467659e-18	5.96125414881e-16	1.0	1.0	1.0	1.0	1.0	1.0
UP00008_1_Six6_primary	1.0	0.0674621628432	0.933524568702	1.0	0.015471186374	1.0	0.550794998642	1.0	1.0	1.0	1.0	0.010948609412
UP00008_3_Six6_2267.4	1.0	0.163278118124	0.889586534944	0.884855210053	0.0333616765531	1.0	0.515841727858	1.0	1.0	1.0	1.0	0.00130747988201
UP00008_4	1.0	0.663102154106	0.936699769684	1.0	0.12453182302	1.0	0.0239220067231	1.0	1.0	0.827923234942	1.0	0.000628567024493
UP00009_1_Nr2f2_primary	0.0413641470524	0.0302952187991	0.0965939271369	0.977184779896	0.167466821025	1.0	1.0	1.0	1.0	1.0	1.0	0.6843928439
UP00010_1_Tcfap2b_primary	1.15076795118e-55	3.10638219036e-06	1.69803768591e-07	7.24934525891e-06	2.71698775095e-18	1.42129768922e-16	1.0	1.0	1.0	1.0	1.0	1.0
UP00011_1_Irf6_primary	0.132312620452	0.586139885654	0.678892748574	0.884855210053	0.0809297928754	1.0	1.0	1.0	1.0	1.0	1.0	0.448192608005
UP00012_1_Bbx_primary	1.0	0.884760522111	1.0	1.0	0.642597315371	1.0	0.15720392811	1.0	1.0	0.991847763565	1.0	0.0725222345733
UP00014_1_Sox17_primary	1.0	0.990006488244	0.630982740482	1.0	0.915576840778	1.0	0.00400595349196	1.0	1.0	0.855773982401	1.0	0.00282510341374
UP00015_1_Ehf_primary	0.00355604755089	0.219990106216	4.14169550821e-05	0.884855210053	0.149215970908	1.0	1.0	1.0	1.0	1.0	1.0	0.560645606305
UP00016_1_Sry_primary	1.0	0.705452335091	1.0	1.0	0.149977633485	1.0	0.343971664451	1.0	1.0	1.0	1.0	0.0217060362017
UP00017_1_Nkx3-1_primary	0.195501723917	0.167242821163	0.745175988353	1.0	0.0059054202372	1.0	1.0	1.0	1.0	1.0	1.0	0.499654422076
UP00017_3_Nkx3-1_2923.2	0.688160241358	0.251542932797	0.647760528513	1.0	0.0443757400282	1.0	1.0	1.0	1.0	0.827923234942	1.0	0.64781095768
UP00018_1_Irf4_primary	0.285423492585	0.317104805292	0.537172296359	1.0	0.0479360565206	1.0	1.0	1.0	1.0	1.0	1.0	0.468124118703
UP00019_1_Zbtb12_primary	0.285423492585	0.28731651642	0.31785686759	1.0	0.00157154192866	1.0	1.0	1.0	1.0	0.827923234942	1.0	0.156959742373
UP00020_1_Atf1_primary	0.959673206892	0.677973947575	0.0563324860903	1.0	0.210997863797	1.0	1.0	1.0	1.0	0.748003743186	1.0	0.0595267486865
UP00021_1_Zfp281_primary	4.49380952645e-53	0.00196843683117	1.98958247099e-05	0.000549252347356	2.69394734655e-21	7.70441841719e-22	1.0	1.0	1.0	1.0	1.0	1.0
UP00022_1_Zfp740_primary	6.98087784097e-41	1.26613984005e-05	0.000342453936378	0.00816148912309	3.86138326238e-15	3.8708891043e-16	1.0	1.0	1.0	1.0	1.0	1.0
UP00023_1_Sox30_primary	1.0	0.94144196343	0.686215890808	1.0	0.64317117332	1.0	0.00985219246435	1.0	1.0	0.827923234942	1.0	0.00166337594042
UP00024_1_Glis2_primary	6.50223163246e-34	5.31280559636e-08	0.00300872731377	0.00711311070149	1.42240430882e-09	3.26170523658e-12	1.0	1.0	1.0	1.0	1.0	1.0
UP00025_1_Foxk1_primary	1.0	0.945313308526	1.0	0.89652634907	0.0281998280806	1.0	0.223461505341	1.0	1.0	1.0	1.0	0.00105384987908
UP00026_1_Zscan4_primary	0.00246305811935	0.218425750101	0.102019460488	0.806593017668	0.176716023751	0.429041590319	1.0	1.0	1.0	1.0	1.0	1.0
UP00027_1_Osr1_primary	0.643357870483	0.759799763238	0.439564856109	1.0	0.531833135901	0.825999815792	1.0	1.0	1.0	0.947978402791	1.0	1.0
UP00028_1_Tcfap2e_primary	6.03234276931e-46	3.84104892912e-08	2.64571177601e-07	0.00463205245103	6.81321375773e-14	1.15183330325e-14	1.0	1.0	1.0	1.0	1.0	1.0
UP00029_1_Tbp_primary	1.0	0.990006488244	0.534961132138	1.0	0.0337832711433	1.0	0.218176323016	1.0	1.0	0.690588740319	1.0	0.0436622756976
UP00030_1_Sox11_primary	1.0	0.955967949307	0.247964475083	1.0	0.00806148066433	1.0	0.730398946476	1.0	1.0	0.827923234942	1.0	0.0329955186429
UP00031_1_Zbtb3_primary	5.06765530652e-10	0.0380316132768	0.0983925580746	0.884855210053	0.000574870689773	0.000216708937099	1.0	1.0	1.0	1.0	1.0	1.0
UP00032_1_Gata3_primary	1.0	0.790990680628	0.956265689463	1.0	0.136849022532	1.0	0.515841727858	1.0	1.0	1.0	1.0	0.062544726902
UP00033_1_Zfp410_primary	4.846337038e-07	0.730775954556	0.0695733725708	0.884855210053	9.01804018352e-06	0.049852376397	1.0	1.0	1.0	1.0	1.0	1.0
UP00034_1_Sox7_primary	1.0	0.990006488244	0.630030317241	1.0	0.768244269361	1.0	0.000145716714581	1.0	1.0	0.827923234942	1.0	3.18270026422e-05
UP00035_1_Hic1_primary	1.28632877502e-09	0.0363540061602	0.000117470551794	0.6068206314	0.00212975115401	0.0161425555004	1.0	1.0	1.0	1.0	1.0	1.0
UP00036_1_Myf6_primary	1.74354887106e-15	0.103820115379	5.13281984644e-05	0.0577096401271	0.00540319921172	3.38084966389e-05	1.0	1.0	1.0	1.0	1.0	1.0
UP00037_1_Zfp105_primary	1.0	0.730775954556	0.999513341918	0.687955287538	0.0383648212753	1.0	0.515841727858	1.0	1.0	1.0	1.0	0.00911133906657
UP00039_1_Foxj3_primary	0.929118613654	0.990006488244	0.58959112397	0.753189997691	0.0479360565206	1.0	1.0	1.0	1.0	1.0	1.0	0.0622308970283
UP00040_1_Irf5_primary	0.319153902787	0.988939821048	0.483201075936	1.0	0.0160807852667	1.0	1.0	1.0	1.0	1.0	1.0	0.524444815588
UP00041_1_Foxj1_primary	0.987256550554	0.521571192779	0.837593956176	1.0	0.0479360565206	1.0	1.0	1.0	1.0	1.0	1.0	0.0756579850237
UP00042_1_Gm397_primary	0.00972524108365	0.139909359199	0.31785686759	1.0	0.176437271671	0.0882971829775	1.0	1.0	1.0	1.0	1.0	1.0
UP00043_1_Bcl6b_primary	0.107001415543	0.544229262834	0.602928241898	0.89652634907	0.0324991687017	1.0	1.0	1.0	1.0	1.0	1.0	1.0
UP00044_1_Mafk_primary	1.0	0.247916256259	0.543268699572	1.0	0.63109048365	1.0	0.368849242475	1.0	1.0	0.442418945906	1.0	0.233641274934
UP00045_1_Mafb_primary	0.729516524045	0.32923415966	0.31785686759	1.0	0.12453182302	1.0	1.0	1.0	1.0	0.919224625488	1.0	0.417636560124
UP00046_1_Tcfe2a_primary	5.06708630204e-12	0.0871848926898	0.00390331591288	0.768636761102	2.79885959138e-07	3.91953809039e-05	1.0	1.0	1.0	1.0	1.0	1.0
UP00047_1_Zbtb7b_primary	1.50200764223e-25	0.00375693900733	0.000369090145099	0.0641496493001	9.06245521821e-13	1.80992992011e-07	1.0	1.0	1.0	1.0	1.0	1.0
UP00048_1_Rara_primary	0.0762548510861	0.04422458106	0.220714869067	0.976177907086	0.19452470836	1.0	1.0	1.0	1.0	1.0	1.0	0.848242079177
UP00049_1_Sp100_primary	0.00306571653542	0.22667745913	0.369015997069	0.761910020017	0.0274029556075	0.978419626995	1.0	1.0	1.0	1.0	1.0	1.0
UP00050_1_Bhlhb2_primary	0.0108795566036	0.206088116515	0.397298358492	0.887698953911	0.028545239734	1.0	1.0	1.0	1.0	1.0	1.0	0.89929952673
UP00051_1_Sox8_primary	1.0	0.933881897583	0.655386778102	1.0	0.691595129506	1.0	0.0062669597207	1.0	1.0	0.784030116035	1.0	0.000776550905735
UP00052_1_Osr2_primary	0.145273744822	0.576233733694	0.31785686759	1.0	0.140650293734	1.0	1.0	1.0	1.0	1.0	1.0	0.97286613178
UP00053_1_Rxra_primary	8.39260106864e-07	0.000485841259545	0.00184707394542	0.976177907086	0.00540319921172	0.169120509724	1.0	1.0	1.0	1.0	1.0	1.0
UP00054_1_Tcf7_primary	1.0	0.770972941118	0.954624475122	1.0	0.00344058784197	1.0	0.17585588791	1.0	1.0	0.827923234942	1.0	0.00482512020388
UP00055_1_Hbp1_primary	1.0	0.959953821478	0.941997938235	1.0	0.0317551663055	1.0	0.17585588791	1.0	1.0	0.800238474221	1.0	0.0261483860037
UP00056_1_Rfx4_primary	0.00216858032073	0.752929323471	0.0217207554553	0.806593017668	0.0834499841264	0.567862682101	1.0	1.0	1.0	1.0	1.0	1.0
UP00057_1_Zic2_primary	8.22010462461e-54	8.86712838118e-10	1.81034141297e-08	0.00114189247052	5.47594435146e-22	1.03247494321e-12	1.0	1.0	1.0	1.0	1.0	1.0
UP00058_1_Tcf3_primary	1.0	0.958600885747	1.0	1.0	0.00542265829864	1.0	0.302764121315	1.0	1.0	0.919224625488	1.0	0.0532046140482
UP00059_1_Arid5a_primary	1.0	0.945313308526	0.397298358492	1.0	0.558504532916	1.0	0.0152945483692	1.0	1.0	0.581988159646	1.0	0.00675193135428
UP00060_1_Max_primary	1.52651753306e-10	0.102733766778	0.0177064544498	0.246666709759	0.000141505310491	0.00637780793694	1.0	1.0	1.0	1.0	1.0	1.0
UP00061_1_Foxl1_primary	1.0	0.959953821478	1.0	0.89652634907	0.0988641171989	1.0	0.0637214969556	1.0	1.0	1.0	1.0	0.000418092496666
UP00062_1_Sox4_primary	1.0	0.938076922311	0.359524255751	1.0	0.0109986423795	1.0	0.663304645342	1.0	1.0	0.748003743186	1.0	0.0379712323966
UP00064_1_Sox18_primary	1.0	0.651820788101	0.647760528513	1.0	0.514144014009	1.0	0.0152945483692	1.0	1.0	0.827923234942	1.0	0.000518422582152
UP00065_1_Zfp161_primary	1.04641270031e-15	0.203394761011	1.9819632483e-07	0.89652634907	7.79587557374e-08	0.049852376397	1.0	1.0	1.0	1.0	1.0	1.0
UP00066_1_Hnf4a_primary	1.01785870243e-11	8.73746837498e-05	0.0146517857692	0.89652634907	0.000219435404106	0.000494615860371	1.0	1.0	1.0	1.0	1.0	1.0
UP00067_1_Lef1_primary	0.591105379386	0.497108914121	0.835471820876	1.0	4.87077067553e-06	1.0	1.0	1.0	1.0	0.827923234942	1.0	0.204076964182
UP00068_1_Eomes_primary	1.05938889726e-07	0.0680593317181	0.465265546278	0.0577096401271	0.0396304556967	0.00131756275708	1.0	1.0	1.0	1.0	1.0	1.0
UP00069_1_Sox1_primary	1.0	0.958600885747	0.439564856109	1.0	0.247050718558	1.0	0.0637214969556	1.0	1.0	1.0	1.0	0.000245821095421
UP00070_1_Gcm1_primary	1.62283463788e-12	1.82166304529e-05	0.000197908367944	0.0741392661906	0.00845091657642	0.0140316242621	1.0	1.0	1.0	1.0	1.0	1.0
UP00071_1_Sox21_primary	1.0	0.990006488244	0.975407006495	1.0	0.287243850642	1.0	0.022779726747	1.0	1.0	0.843625397622	1.0	0.00166337594042
UP00072_1_IRC900814_primary	1.0	1.0	0.963623204864	1.0	0.0189972824788	1.0	0.502932890465	1.0	1.0	0.714996010589	1.0	0.0501300825239
UP00073_1_Foxa2_primary	1.0	0.405670092163	1.0	0.73372721891	0.253893353539	1.0	0.574138383944	1.0	0.929579835272	1.0	1.0	0.0217060362017
UP00074_1_Isgf3g_primary	0.3261181718	0.456330107453	0.877071606738	1.0	0.000178633842649	1.0	1.0	1.0	1.0	0.914548148766	1.0	0.193739909563
UP00075_1_Sox15_primary	1.0	0.990006488244	0.494267828324	1.0	0.718619527758	1.0	0.0637214969556	1.0	1.0	1.0	1.0	0.00605059736401
UP00076_1_Rfxdc2_primary	0.000806511093857	0.206088116515	0.00100777042168	1.0	0.138447212532	0.831478639136	1.0	1.0	1.0	1.0	1.0	1.0
UP00077_1_Srf_primary	0.0101095762017	0.046162625069	0.275185009065	0.884855210053	0.015471186374	1.0	1.0	1.0	1.0	1.0	1.0	0.923794770958
UP00078_1_Arid3a_primary	1.0	0.888085437506	0.875907953501	0.736313569992	0.12453182302	1.0	0.567648502596	1.0	1.0	1.0	1.0	0.00867720471092
UP00079_1_Esrra_primary	0.0657780843655	0.0288121758667	0.844734253668	0.89652634907	0.274343521991	0.476667856521	1.0	1.0	1.0	1.0	1.0	1.0
UP00080_1_Gata5_primary	1.0	0.945313308526	0.835471820876	1.0	0.197175416664	1.0	0.384305328204	1.0	1.0	0.777635916924	1.0	0.0994210356067
UP00081_1_Mybl1_primary	0.100941559475	0.092956762608	0.835471820876	0.737364048501	0.0556559760661	1.0	1.0	1.0	1.0	1.0	1.0	0.698976239764
UP00082_1_Zfp187_primary	1.0	0.990006488244	0.947664302618	0.887698953911	0.257634141206	1.0	0.426998593766	1.0	1.0	1.0	1.0	0.0595267486865
UP00083_1_Tcf7l2_primary	0.959673206892	0.933881897583	0.95185182688	1.0	7.15115894003e-06	1.0	1.0	1.0	1.0	0.82864745467	1.0	0.195109516293
UP00084_1_Gmeb1_primary	0.221877953997	0.394429843576	0.706932690423	0.999638321439	0.0321836646642	1.0	1.0	1.0	1.0	1.0	1.0	0.0895869225279
UP00085_1_Sfpi1_primary	4.00400696971e-05	0.0562277485404	0.0352652084851	0.823032404263	0.000486978508408	0.522363400696	1.0	1.0	1.0	1.0	1.0	1.0
UP00086_1_Irf3_primary	0.0163901033445	0.244543080466	0.841398381888	1.0	5.61173731023e-05	1.0	1.0	1.0	1.0	0.989857372432	1.0	0.736379134542
UP00087_1_Tcfap2c_primary	4.37237176377e-46	1.78653065639e-07	3.40717196921e-06	0.000107275931585	3.83612813733e-15	2.52923117934e-12	1.0	1.0	1.0	1.0	1.0	1.0
UP00088_1_Plagl1_primary	1.54424293487e-80	8.86831412371e-09	2.41770653525e-13	5.03263066481e-12	1.60239285408e-19	1.18194202729e-21	1.0	1.0	1.0	1.0	1.0	1.0
UP00089_1_Tcf1_primary	1.0	0.127995461706	0.540604716567	1.0	0.292993770446	1.0	0.863476749782	1.0	1.0	0.68946603637	1.0	0.183011352906
UP00089_3_Tcf1_2666.2	0.95880718826	0.0712257951966	0.25760067026	1.0	0.173544519989	1.0	1.0	1.0	1.0	0.269663455152	1.0	0.323612938856
UP00091_1_Sox5_primary	1.0	0.965540431751	0.492897979393	1.0	0.893369215779	1.0	0.00101699701073	1.0	1.0	0.748003743186	1.0	0.000754834471567
UP00092_1_Myb_primary	0.151637856579	0.265331194766	0.861932306488	0.689638053402	0.210997863797	1.0	1.0	1.0	1.0	1.0	1.0	0.926176983361
UP00093_1_Klf7_primary	2.01631830723e-59	5.6825798266e-05	5.92373551083e-08	0.0039263246826	3.16938732359e-24	8.12424827839e-20	1.0	1.0	1.0	1.0	1.0	1.0
UP00094_1_Zfp128_primary	0.155583294359	0.491080902521	0.94380089057	0.768636761102	0.0180264098784	1.0	1.0	1.0	1.0	1.0	1.0	0.544146748509
UP00095_1_Zfp691_primary	9.75299930235e-10	0.000947339364057	0.25733909342	0.580115557648	0.000292353138005	0.00358047405929	1.0	1.0	1.0	1.0	1.0	1.0
UP00096_1_Sox13_primary	1.0	0.965540431751	0.845220694342	1.0	0.467500463732	1.0	0.00192657657147	1.0	1.0	0.651807687681	1.0	0.00104770867563
UP00097_1_Mtf1_primary	1.88019813042e-07	0.000585892631571	0.0469932836398	0.89652634907	0.000973904594602	0.108067265172	1.0	1.0	1.0	1.0	1.0	1.0
UP00098_1_Rfx3_primary	0.0759640916365	0.75504732009	0.00329668577293	1.0	0.071610736617	1.0	1.0	1.0	1.0	0.912605753732	1.0	0.940155571073
UP00099_1_Ascl2_primary	5.18823596636e-17	0.00226559304468	8.15030236876e-06	0.322734254229	0.000100395652434	4.9239125461e-07	1.0	1.0	1.0	1.0	1.0	1.0
UP00100_1_Gata6_primary	1.0	0.938076922311	0.95185182688	1.0	0.572499910465	1.0	0.228287161598	1.0	1.0	0.748003743186	1.0	0.143144685288
UP00101_1_Sox12_primary	1.0	0.770972941118	0.886946375514	1.0	0.435153116023	1.0	0.00729561756157	1.0	1.0	0.800238474221	1.0	0.000583378663458
UP00102_1_Zic1_primary	2.73711312884e-60	3.84104892912e-08	1.49339876227e-06	0.000985550518188	1.15110906529e-26	3.13798304862e-19	1.0	1.0	1.0	1.0	1.0	1.0
UP00103_1_Jundm2_primary	0.369552244578	0.677973947575	0.0744264639859	1.0	0.0963681669154	1.0	1.0	1.0	1.0	0.800238474221	1.0	0.58465339392
UP00104_1_Hmx1_3423.1	0.760259736598	0.945313308526	0.275185009065	0.887698953911	0.0109986423795	1.0	1.0	1.0	1.0	1.0	1.0	0.0692019358775
UP00105_1_Pou3f4_3773.1	1.0	0.990006488244	0.845220694342	0.89652634907	0.850344968021	1.0	0.17585588791	1.0	1.0	1.0	1.0	0.0815816861154
UP00106_1_Vax2_3500.1	0.678580904618	0.990006488244	0.286452759978	0.317046371602	0.768244269361	1.0	1.0	1.0	1.0	1.0	1.0	0.27486171969
UP00107_1_Nkx2-4_3074.1	0.215009993479	0.505982009855	0.8228144285	0.89652634907	0.00960713697712	1.0	1.0	1.0	1.0	1.0	1.0	0.66995791547
UP00108_1_Alx3_3418.2	1.0	0.808377624466	0.120943674062	0.89652634907	0.925657777638	1.0	1.0	1.0	1.0	1.0	1.0	0.300848534181
UP00109_1_Obox6_3440.2	1.0	0.990006488244	0.908011239226	1.0	0.200042596916	1.0	0.957752940988	1.0	1.0	1.0	1.0	0.371869060166
UP00110_1_Dlx4_3488.2	1.0	0.962802142929	0.903412973156	0.959612796455	0.692429449541	1.0	0.294163963702	1.0	1.0	1.0	1.0	0.0491670056128
UP00111_1_Dmbx1_2277.1	0.506629945139	0.58730899288	0.483201075936	1.0	0.425073522136	1.0	1.0	1.0	1.0	1.0	1.0	0.447940024842
UP00112_1_Gsc_2327.3	0.535752374792	0.3648532037	0.782795300631	1.0	0.200042596916	1.0	1.0	1.0	1.0	0.827923234942	1.0	0.738538988023
UP00113_1_Hoxc4_3491.1	1.0	0.888085437506	0.94981672033	0.763637749799	0.959007864855	1.0	0.574138383944	1.0	1.0	1.0	1.0	0.291047797357
UP00114_1_Homez_1063.2	1.0	0.576219831261	1.0	1.0	0.183290577808	1.0	0.549352459151	1.0	1.0	0.843625397622	1.0	0.203288030144
UP00115_1_Lhx2_0953.2	1.0	0.988939821048	0.483201075936	0.884855210053	0.698822686239	1.0	0.333024177231	1.0	1.0	1.0	1.0	0.0252289988981
