TF	MERGED_WITH	CLUSTER1_WITH	CLUSTER2_WITH	CLUSTER3_WITH	CLUSTER4_WITH	CLUSTER5_WITH	MERGED_WO	CLUSTER1_WO	CLUSTER2_WO	CLUSTER3_WO	CLUSTER4_WO	CLUSTER5_WO
MA0009.1.T	0.0352787689317	0.254116059956	0.31801184231	0.881358013924	0.0369729500521	0.0287745953019	0.970055473363	0.813115908493	0.765374565184	0.154672391315	0.975189479775	0.977987821033
MA0014.2.PAX5	1.78373720292e-10	0.00079661371553	0.000359787895757	0.35398339872	2.28562878848e-06	0.0270766110889	0.999999999867	0.999560072989	0.999816725273	0.687088854949	0.999998689319	0.977802885487
MA0017.1.NR2F1	1.43191569391e-07	3.73282571665e-05	0.00275997490584	0.520250401603	0.000523556111866	0.00672282051103	0.999999891466	0.999981688336	0.99846375734	0.525491280419	0.999665062426	0.994671583881
MA0018.2.CREB1	0.124361471699	0.00309434780552	0.0162217803621	0.697252257343	0.0917045985003	0.99365189148	0.88811265149	0.998332098079	0.990669860047	0.353152036461	0.928784594476	0.00859939893533
MA0019.1.Ddit3::Cebpa	0.165908964974	0.127202979398	0.396397805534	0.742788232874	0.0392476329454	0.429782598072	0.851232328688	0.913056800396	0.690453625765	0.313783895429	0.97293328071	0.614315463482
MA0024.2.E2F1	3.47174827752e-38	0.000131803526688	2.51606865078e-11	0.00706655214253	2.22073061212e-20	2.64906371129e-07	1.0	0.999931271103	0.999999999992	0.99496627016	1.0	0.999999835752
MA0025.1.NFIL3	0.939898013336	0.408488475368	0.42901615316	0.902319404743	0.492135960926	0.997622267397	0.0704971821887	0.691456818559	0.673719184637	0.130156508834	0.583820930216	0.00364060199428
MA0027.1.En1	7.61694831051e-05	0.0334409012678	0.712922761	0.121444640154	0.000312001021339	0.0838514895547	0.999941288446	0.978867956311	0.365651509504	0.904172987394	0.999829036427	0.93106623412
MA0028.1.ELK1	1.61287594379e-18	0.00212136168523	1.48070281202e-05	0.448190136532	9.36918447163e-08	2.41281911478e-05	1.0	0.998895402172	0.999994219689	0.603150789118	0.999999950916	0.999984918817
MA0029.1.Mecom	0.906460172936	0.479481245906	0.295315495976	0.441151288439	0.221372524673	0.999388770204	0.104138457709	0.597293556622	0.774181873061	0.610741010219	0.82016370931	0.000859700833084
MA0030.1.FOXF2	0.457604120903	0.578561914961	0.479216882424	0.458507432262	0.0983769461382	0.982173402378	0.565942868943	0.496592420915	0.601509329074	0.59015135063	0.924765546651	0.0226619960555
MA0031.1.FOXD1	0.08626509299	0.437936543332	0.31801184231	0.0780468555588	0.120198770176	0.823546182925	0.924502681677	0.650760193401	0.765374565184	0.942174065898	0.910574119654	0.208979361688
MA0032.1.FOXC1	0.678031112845	0.0838331925294	0.69675657835	0.856780993894	0.270850011802	0.869937325258	0.363772332298	0.957118225834	0.441789425075	0.209879529072	0.810619055957	0.173494026552
MA0033.1.FOXL1	0.955274497422	0.349239806598	0.891682907379	0.881271444879	0.0894258803455	0.999061350298	0.0514174619775	0.731701989989	0.161254570616	0.147963644491	0.935069271238	0.00134639211688
MA0035.3.Gata1	0.240301160497	0.183167781544	0.717516837729	0.441512595024	0.0839114245639	0.623434811863	0.776916955995	0.863236282129	0.35617539701	0.605764627467	0.935846656461	0.410383836699
MA0036.2.GATA2	0.661249925101	0.654660905153	0.514987692146	0.521566782751	0.249714286112	0.877357395652	0.360067639207	0.421443082717	0.573493391379	0.527325601588	0.792884399145	0.141858145179
MA0037.2.GATA3	0.181716959871	0.180698337746	0.328935463578	0.426210146265	0.125019740628	0.691596342847	0.833414257586	0.866441502929	0.743334915586	0.622751543785	0.902446471943	0.341825927308
MA0038.1.Gfi1	0.322979612688	0.792375448956	0.315026474466	0.65730560346	0.00361319036848	0.91942483049	0.697063953166	0.266654687901	0.752273759926	0.388279784309	0.997605941426	0.095101274817
MA0039.2.Klf4	1.50349259357e-61	2.28872648787e-05	5.3799343519e-09	8.38153635081e-05	7.70631208463e-22	3.86321778108e-26	1.0	0.999988641075	0.999999998049	0.999943024691	1.0	0.999999999999
MA0040.1.Foxq1	0.999939592037	0.993925227125	0.992174537833	0.436302435966	0.588444015356	0.999977582969	7.67112233782e-05	0.0105858919158	0.014028486099	0.612069018103	0.470949461521	3.33727543714e-05
MA0041.1.Foxd3	0.899154987401	0.131088806973	0.108104100519	0.740817823353	0.0833662942102	0.999938418204	0.109685468268	0.90147454228	0.921077214463	0.293771175244	0.933743358511	8.38162572162e-05
MA0042.1.FOXI1	0.694225308393	0.856787140824	0.44729670348	0.350530059907	0.00563770621646	0.994514641824	0.324100748721	0.186508405427	0.622876809487	0.69012101385	0.996107681842	0.00691216172261
MA0043.1.HLF	0.633174427995	0.240337780794	0.102963386631	0.900002657092	0.781974732108	0.819450631553	0.400250820943	0.842355856762	0.937862162162	0.136553470793	0.283634824337	0.221133134178
MA0046.1.HNF1A	0.937963344844	0.75042313363	0.928663892616	0.60555427149	0.055927892737	0.988029890503	0.0705348791515	0.322270468183	0.108754490921	0.451287001897	0.960242803754	0.015652876978
MA0047.2.Foxa2	0.864713111583	0.787351051098	0.718598159784	0.574829836713	0.113414824456	0.998124480167	0.147202317382	0.267231145436	0.347710471272	0.469097412352	0.910308742535	0.00246090550913
MA0048.1.NHLH1	4.69825830724e-25	1.10641278481e-08	7.11672988106e-08	0.0546528324035	1.30860409381e-08	2.39098818364e-07	1.0	0.999999995714	0.999999972229	0.956075026907	0.999999993103	0.999999840073
MA0050.2.IRF1	0.49349206107	0.587196324004	0.335294145266	0.662507344909	0.00666679208313	0.975032396018	0.523912436134	0.473253110387	0.720941030757	0.372883865926	0.995052915501	0.0292168869455
MA0051.1.IRF2	0.0403562655761	0.974240595214	0.259943927091	0.309415408715	0.00123926357077	0.58561857787	0.964069499183	0.0391572750289	0.796512290838	0.730291776058	0.999180010904	0.448436891348
MA0052.2.MEF2A	0.61975661882	0.982831248709	0.0579286621256	0.955086939477	7.56086882626e-05	0.990283731165	0.400457820568	0.0269405508466	0.961019972919	0.0562938533451	0.999955851694	0.0121182224283
MA0056.1.MZF1_1-4	4.37072981744e-69	1.11594418864e-10	1.65894346687e-07	8.58112677125e-06	1.08974837196e-25	5.78430172587e-31	1.0	0.999999999964	0.999999937612	0.999994523291	1.0	1.0
MA0057.1.MZF1_5-13	5.71953196118e-39	9.04220947002e-10	5.11899902676e-07	3.33643073668e-05	2.28529536433e-15	1.43828588398e-10	1.0	0.99999999966	0.999999781867	0.999978654645	1.0	0.999999999912
MA0058.2.MAX	4.43206753098e-05	0.0107379598809	0.000421857195694	0.16444558311	0.0215903900967	0.172137310319	0.999964853478	0.99357744697	0.999796010387	0.864258119706	0.984234475953	0.849493912798
MA0059.1.MYC::MAX	4.58133934025e-06	0.00603544611832	0.113633133287	0.0319749764202	0.0120703744467	0.140428579009	0.999996668649	0.996788612535	0.926076942998	0.977415782491	0.991895254622	0.883574072664
MA0060.2.NFYA	0.000280848603099	0.0201702840023	0.013026483111	0.91289090043	3.63105407936e-05	0.315358392172	0.999775936413	0.987482223744	0.992554045339	0.111727661079	0.999978659417	0.72030369179
MA0062.2.GABPA	3.89388935162e-23	0.0513207014872	2.00058938199e-07	0.00641390396082	1.93672680606e-09	1.64309662542e-05	1.0	0.964217521968	0.999999923719	0.995336626758	0.999999999003	0.999988722884
MA0063.1.Nkx2-5	0.966125644853	0.846266870987	0.00400854496762	0.994990707656	0.549884900164	0.965673895221	0.0396013806156	0.219018484133	0.998096795238	0.00767328608586	0.523800845385	0.0437414728093
MA0065.2.PPARG::RXRA	1.7360858788e-27	5.49389123136e-05	2.40273194593e-06	0.00349972879025	6.53625981449e-10	3.75336101486e-11	1.0	0.999971160866	0.999998903344	0.99740217912	0.999999999662	0.999999999976
MA0066.1.PPARG	1.00052462402e-10	0.00088563863846	0.00587155868374	0.0969216362528	0.00138481412953	9.04010289701e-06	0.999999999936	0.99952679306	0.996632473386	0.923761941381	0.999132232956	0.999994006185
MA0067.1.Pax2	5.80168307483e-10	0.00295745263447	0.00724480416324	0.206736103592	2.29026066332e-05	0.0285039027283	0.999999999651	0.99864001342	0.996452529841	0.838966886728	0.99998871825	0.979409511393
MA0068.1.Pax4	0.0272790273005	0.117987238448	0.231936679555	0.253968968419	0.000238369939956	0.954044806918	0.975645976915	0.91129103989	0.817401922428	0.778840754374	0.999845764851	0.0540557018978
MA0069.1.Pax6	0.433230625493	0.243774845523	0.0478344186142	0.94865329084	0.387449626539	0.518964809609	0.59795391252	0.828328761359	0.973645957801	0.0725644229389	0.68555846382	0.531264223894
MA0070.1.PBX1	0.999740084342	0.953018977283	0.98838219165	0.764656075987	0.379980361215	0.999856196514	0.000340023770424	0.0770651274351	0.0224364742227	0.286220109586	0.683970410815	0.000225230447556
MA0071.1.RORA_1	0.0614606018336	0.0109371053285	0.00313425628279	0.948025612914	0.0132262677731	0.745516718613	0.945254841632	0.993514108808	0.99836646268	0.0666547401573	0.990792260918	0.284977244834
MA0072.1.RORA_2	0.355692716627	0.14367693368	0.356881693513	0.34071338651	0.0119144906546	0.99254284464	0.668048305702	0.898545289254	0.72821762151	0.709339291849	0.99203190797	0.00992324447672
MA0073.1.RREB1	9.27019569277e-50	0.000100098583294	2.05066098043e-09	3.66267091495e-06	3.81922179102e-17	5.1989839886e-17	1.0	0.999946438127	0.999999999255	0.99999767356	1.0	0.999999999999
MA0074.1.RXRA::VDR	1.71441826609e-08	0.00171718095914	0.140759938806	0.300217676918	0.000249288061344	0.000727434345784	0.99999998816	0.999093504886	0.900336885711	0.74782276877	0.999860468612	0.999499438919
MA0075.1.Prrx2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0076.2.ELK4	5.00561392957e-15	0.00215477873359	1.57493618603e-05	0.0916713358636	6.26314520114e-07	0.00754265700078	1.0	0.998713972654	0.999992625187	0.923803117576	0.999999633888	0.993892023162
MA0077.1.SOX9	0.919072896412	0.0276772298614	0.165607211681	0.852561744328	0.211111715801	0.999174723883	0.0900896056225	0.982787972963	0.881065758348	0.179067010316	0.827822181029	0.00112780899802
MA0078.1.Sox17	0.735738597539	0.149910077381	0.0644951937409	0.75098359068	0.33270551449	0.94952549011	0.285276398347	0.891781247953	0.959024299595	0.296384766647	0.721015313359	0.0616512265846
MA0079.3.SP1	2.04294021435e-67	4.91539377367e-06	4.50980330266e-10	2.4380893542e-06	5.02757476432e-24	1.02934086472e-25	0.999999999998	0.999997880081	0.999999999865	0.999998475904	1.0	1.0
MA0080.3.Spi1	8.01327726878e-06	0.0215625579975	0.0143612515182	0.0613625900492	5.81681576418e-05	0.490269926683	0.999993444836	0.985419878153	0.990615655688	0.949504927907	0.99996263302	0.536817344352
MA0081.1.SPIB	0.0026658890109	0.0579560124873	0.013137552079	0.660249763974	5.57024993865e-05	0.647501914288	0.997688592853	0.958236174175	0.99156507942	0.376902759385	0.999964617623	0.379741463213
MA0083.2.SRF	0.110977172032	0.0697581660091	0.118933213627	0.795699078247	0.0219686925271	0.713953347087	0.899620050209	0.952404789241	0.916958018195	0.241588400897	0.984408495996	0.318341838974
MA0084.1.SRY	0.971898196884	0.917515252893	0.0834521095851	0.715417028558	0.0405755640148	0.999908922316	0.0318255208565	0.1144691187	0.943294140478	0.326061537119	0.969848290672	0.000128367287403
MA0087.1.Sox5	0.998637359908	0.662156419813	0.366824788577	0.540528262601	0.485113817969	0.999990339527	0.00163735153259	0.409146111483	0.70895386142	0.50836733011	0.570917585379	1.43260077078e-05
MA0088.1.znf143	2.08273766489e-24	0.000118258413856	0.000236395242294	0.0140342513103	1.90886424755e-09	1.25452521355e-08	1.0	0.999936789158	0.999873462955	0.989174266726	0.999999999014	0.99999999177
MA0089.1.NFE2L1::MafG	0.036617665178	0.385555331594	0.141196749033	0.378685702763	0.000297169440552	0.538403048248	0.96714815063	0.676103078371	0.89407706217	0.662599700015	0.999807490446	0.492262048463
MA0090.1.TEAD1	2.23633104761e-05	0.00570676616705	0.236129881381	0.129959981704	4.7746802957e-05	0.784549074968	0.999982025971	0.996465101525	0.814165552483	0.891464583537	0.999970739867	0.241083607135
MA0091.1.TAL1::TCF3	0.000861887140878	0.223523970919	0.118794956384	0.0619998860795	0.00755354421466	0.183646238869	0.999294496022	0.832089871112	0.91815777877	0.952175615234	0.994894472582	0.839637053622
MA0092.1.Hand1::Tcfe2a	9.2581697845e-05	0.00128213900082	0.0165756746793	0.513709058154	0.0078772815704	0.205678856975	0.999924720246	0.999274748919	0.989731879187	0.530594205559	0.994401279289	0.817224571918
MA0093.2.USF1	3.210067404e-05	0.00288059597153	0.00388587427226	0.507760053854	0.00149187194174	0.19577891265	0.999974667476	0.998378584312	0.997878610726	0.541492567735	0.999012810028	0.828347721589
MA0095.2.YY1	0.0075505297857	0.657587232817	0.136936825502	0.246525147117	0.00757949054548	0.570840815783	0.993493052681	0.408681006689	0.900724148772	0.788689302605	0.994570891023	0.464392558688
MA0098.2.Ets1	0.0018538879937	0.000424042690181	0.0208396614825	0.877928219912	0.00339119053797	0.393098134075	0.998395046375	0.999764631479	0.98615955407	0.143119372553	0.997583041097	0.633167007253
MA0099.2.JUN::FOS	0.999327617953	0.236335038063	0.000380871750365	0.999601831986	0.748453870681	0.999752101074	0.0007900076637	0.812117422855	0.999803986629	0.000570217743608	0.288798593765	0.000323779726864
MA0100.2.Myb	0.196741892937	0.0239661408589	0.296643214583	0.958623145192	0.0688131638942	0.401220992024	0.817804105099	0.984370256847	0.765083196061	0.0532252704197	0.946093938741	0.631390410976
MA0101.1.REL	0.0	3.2432616879e-30	2.06073165607e-19	2.11254485601e-76	1.7559494885e-67	2.29975369012e-166	0.999999999997	1.0	1.0	1.0	1.0	0.999999999999
MA0102.3.CEBPA	0.999190738117	0.914348561329	0.70422984371	0.994260945466	0.597348635433	0.986356832764	0.0010026514754	0.123782830396	0.373917052776	0.00840206695587	0.462582879008	0.0175436912808
MA0103.2.ZEB1	6.42558725847e-30	2.5436116683e-05	3.36147962607e-06	0.0119105772039	2.15317258057e-13	1.11998717067e-09	1.0	0.999987967623	0.999998611991	0.991191633883	1.0	0.999999999331
MA0104.3.Mycn	3.85150242818e-14	0.000267525393316	9.7734108336e-06	0.00873127721666	0.00952476645106	1.66958207907e-05	1.0	0.999875640213	0.999996509682	0.994065365882	0.993358251164	0.999989184207
MA0105.3.NFKB1	0.0	2.59592345222e-27	2.51193904387e-22	1.29394189632e-66	1.61029523456e-75	1.30521802721e-143	1.0	0.999999999999	1.0	0.999999999998	1.0	1.0
MA0106.2.TP53	0.000572445086238	0.0174678591199	0.421120670855	0.118973977509	0.0129485762975	0.0639054613598	0.999543629268	0.989908491973	0.662065476047	0.908360666983	0.9910822812	0.947847067901
MA0107.1.RELA	0.0	7.5671029471e-41	7.89512536092e-26	4.55343680559e-92	1.05720097895e-89	1.53259514011e-225	1.0	0.999999999999	1.0	0.999999999999	1.0	1.0
MA0108.2.TBP	0.145255849707	0.420880446467	0.197911269969	0.67327904689	0.00215626443729	0.906796863326	0.870365868755	0.667892200946	0.860485612949	0.383632394613	0.998747550458	0.114435244834
MA0109.1.Hltf	0.857774997138	0.112195250537	0.664966426958	0.867598903718	0.0453126360222	0.999006095267	0.158962879304	0.927460740154	0.432287690383	0.167092400142	0.968953647563	0.00146681675519
MA0111.1.Spz1	1.1301660467e-05	0.188035951544	0.00150843535136	0.117960535261	1.13324659534e-05	0.17389709749	0.999991203059	0.855587544103	0.99919022328	0.905693430028	0.999993726026	0.848343983341
MA0112.2.ESR1	2.88400118769e-25	2.85292002791e-06	1.70640405648e-05	0.0170520231482	7.86651175828e-07	4.93449620547e-11	1.0	0.999998676819	0.999991849983	0.986920292252	0.999999545465	0.999999999971
MA0113.2.NR3C1	0.00150509170675	0.00060039027785	0.237279689716	0.641681841433	5.95033419828e-05	0.278427338162	0.99873611516	0.999676811096	0.817419998621	0.404236327615	0.999964603032	0.749058514444
MA0114.2.HNF4A	9.38390538243e-14	1.90817127797e-05	6.38446263703e-07	0.357753478174	5.36981959984e-06	8.29998640117e-05	1.0	0.999990463737	0.999999733326	0.680414326922	0.999996817973	0.999938619188
MA0115.1.NR1H2::RXRA	0.0155172556159	0.00850281887034	0.006210559428	0.890085450009	0.0218074987876	0.354414089748	0.986531663092	0.994949161624	0.996569931673	0.134679332699	0.984144773343	0.677859827906
MA0116.1.Zfp423	3.60010343351e-34	2.60094737667e-07	4.2845938522e-08	0.000126216882892	1.40215611615e-12	5.6246869901e-09	1.0	0.999999893776	0.99999998411	0.999922978711	1.0	0.999999996668
MA0117.1.Mafb	0.00395679492362	0.262637893003	0.00137650347422	0.826723449843	0.00665494076873	0.348708799707	0.996691740598	0.796523631515	0.999333291635	0.208868548444	0.995427262557	0.687283376266
MA0119.1.TLX1::NFIC	8.95743622571e-06	0.000473770749079	0.0322478561193	0.119312446142	0.00418328165544	0.246117601374	0.999992858444	0.999752096582	0.978680599235	0.901139924051	0.997030589713	0.778401024396
MA0122.1.Nkx3-2	0.0220196172703	0.00578785433015	0.323655755683	0.795004502222	0.00180677842387	0.501428873287	0.981063829915	0.996861092099	0.746639008565	0.246678878882	0.998884412011	0.538462188425
MA0124.1.NKX3-1	0.999787794909	0.0611547370596	0.843845433351	0.931069484855	0.606078047108	0.999999511919	0.000274244449575	0.961352998824	0.223110509386	0.0902230411824	0.46050928365	8.56801521493e-07
MA0125.1.Nobox	0.873512797361	0.68360264592	0.0605643844827	0.973493979679	0.405301476993	0.961324779276	0.144710900353	0.419097647837	0.966160421561	0.0390545928569	0.673515223377	0.0516787894657
MA0130.1.ZNF354C	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0131.1.HINFP	5.81854431603e-10	0.14901159504	0.012739153537	0.00728973287501	1.96397094805e-05	0.194756254582	0.999999999721	0.91616680747	0.995453224835	0.996419348055	0.999992371798	0.861740358325
MA0132.1.Pdx1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0133.1.BRCA1	0.0107020680681	0.0586208018113	0.0828626994241	0.632278958755	0.0118558011803	0.400318375557	0.991389911199	0.966508758134	0.950794637973	0.434773308672	0.993057321172	0.649602438923
MA0135.1.Lhx3	0.998114334622	0.93049177656	0.96920266241	0.428878373526	0.10409099277	0.999541334243	0.00232745356075	0.104866226011	0.0526176759287	0.627989272022	0.923993807415	0.000659278919163
MA0136.1.ELF5	0.468615962503	0.286843496808	0.184501616129	0.919849885637	0.00152941795869	0.969051966812	0.549402941008	0.764428897431	0.856458198533	0.0958669741526	0.998929693313	0.0362617274218
MA0137.3.STAT1	5.42874364735e-07	0.078976252619	0.157278785808	0.0129144924378	0.037606818008	0.00426198930578	0.999999574389	0.942074092548	0.880425516528	0.990162626904	0.97084762409	0.996599213651
MA0138.2.REST	2.09265139497e-27	0.000639560105783	0.00538840451695	9.5090122729e-06	1.83830051976e-11	1.79413961466e-07	1.0	0.999640131499	0.996743832105	0.999994139924	0.999999999992	0.999999881343
MA0139.1.CTCF	5.94241157394e-33	9.58569283472e-09	5.84380672577e-08	0.0675311289222	6.31087642095e-13	2.62553025055e-12	1.0	0.999999996154	0.99999997657	0.945056771054	1.0	0.999999999999
MA0140.2.TAL1::GATA1	0.467343067664	0.513603171107	0.0171036964648	0.985659345901	0.0298266494636	0.835044154665	0.557850554505	0.570938969863	0.990588331636	0.0200780369115	0.97899442792	0.191470722568
MA0141.2.Esrrb	1.0262876081e-06	0.00101778697691	0.127517261563	0.065270990994	0.0163355802794	0.00366004917247	0.99999920016	0.999425494459	0.905895967118	0.947835047094	0.987909722609	0.997118312064
MA0142.1.Pou5f1::Sox2	0.999961135925	0.227801167917	0.730221599377	0.999405083815	0.508891081175	0.999992502155	4.89194789766e-05	0.824393388997	0.339527662007	0.000889409575695	0.545156422291	1.11692056805e-05
MA0143.3.Sox2	0.0121525954916	0.498701338551	0.0320642127259	0.0251837284058	0.0026989549736	0.86425018531	0.989405596501	0.568697484994	0.978689416319	0.980984090614	0.998174006857	0.155120251683
MA0144.2.STAT3	4.19729747679e-08	0.000500860538756	0.173071552344	0.131411101255	0.00240650873439	0.000559204561074	0.999999967375	0.999714480805	0.865619564272	0.888604496108	0.99828823411	0.999565559036
MA0145.2.Tcfcp2l1	1.56657129429e-29	4.5531339788e-08	3.45481807051e-05	0.00718637822205	1.70951023134e-08	2.46975558586e-10	1.0	0.999999981549	0.999983119665	0.99464981967	0.999999990787	0.999999999849
MA0146.2.Zfx	3.86702765922e-58	1.88284046144e-08	6.9239472817e-17	2.72356535879e-05	1.77268868445e-19	1.61284278944e-17	1.0	0.999999992294	1.0	0.999982122718	1.0	1.0
MA0147.2.Myc	4.29638026913e-10	0.00246106474989	0.000698411546106	0.0359634840397	0.0158166781651	0.000376784658894	0.99999999971	0.998660490328	0.999660467605	0.972883336134	0.988646373929	0.999729212413
MA0148.3.FOXA1	0.77496441704	0.786922486497	0.861923338075	0.442408853275	0.151412669028	0.993489094633	0.240943060427	0.266447259732	0.181232462191	0.600135483535	0.877335022947	0.00822943311533
MA0149.1.EWSR1-FLI1	5.48324565331e-23	2.56602555138e-05	0.000646627423637	0.173048883505	5.74564193693e-09	1.43938262206e-10	1.0	0.999987778014	0.999648392683	0.85057798684	0.999999997046	0.999999999909
MA0150.2.Nfe2l2	0.841426684211	0.438576412161	0.251524139182	0.99616117288	0.146280370057	0.542078379554	0.170682095639	0.62597899104	0.802591301168	0.00525245445333	0.879365076922	0.487806571623
MA0151.1.ARID3A	0.877009900926	0.781906048407	0.249997334523	0.396418518073	0.0659631205287	0.999493227436	0.135611034504	0.280593299972	0.809751602998	0.652360332363	0.951477926091	0.000710942319675
MA0152.1.NFATC2	0.437312763326	0.448025298747	0.254328430646	0.753082079392	0.0735222019663	0.816032507477	0.583066211727	0.61873783679	0.800544107934	0.283784458831	0.942669352306	0.206647960008
MA0153.1.HNF1B	0.999722364466	0.780981515867	0.86129501296	0.713779890413	0.514769037051	0.999949083591	0.000362906621377	0.297523139124	0.209919736352	0.341870844597	0.559088184634	8.10168660828e-05
MA0154.2.EBF1	3.07316698164e-55	3.9084271788e-09	8.20375106387e-12	2.03189852795e-06	2.68093022515e-18	1.82606297932e-21	1.0	0.999999998462	0.999999999997	0.999998743197	1.0	1.0
MA0155.1.INSM1	1.00046400798e-42	6.52824387771e-07	5.63467816884e-13	0.000221026544214	2.75335147004e-15	1.16924874427e-13	1.0	0.999999703714	1.0	0.999849847936	1.0	1.0
MA0156.1.FEV	0.359130379662	0.210949766888	0.132315728371	0.965040903594	0.00206106639831	0.948663479926	0.657376955394	0.831158496098	0.89953646759	0.0431013921233	0.998531474682	0.0591315063842
MA0157.1.FOXO3	0.948798628086	0.690446766613	0.476532410322	0.862050623787	0.167571442387	0.993141460046	0.0569106082412	0.374807586014	0.597939624843	0.164219774113	0.861993292442	0.00860067057239
MA0158.1.HOXA5	0.872235493539	0.805990080424	0.61467465817	0.826655498688	0.580658573142	0.720665144079	0.143589290449	0.264373027521	0.484942444823	0.216511585342	0.491861195276	0.318969673458
MA0159.1.RXR::RAR_DR5	2.0710535399e-19	0.000847769282314	1.54151261632e-06	0.00267190738537	0.00544353981202	3.18388231438e-10	1.0	0.999536720079	0.999999357848	0.998150200102	0.996152744315	0.999999999811
MA0160.1.NR4A2	0.00153403089004	0.0157394976474	0.0145991806912	0.458504589296	0.168567888953	0.12790879447	0.998720805447	0.990117687048	0.991365949935	0.588547023693	0.862525425545	0.88975248274
MA0161.1.NFIC	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MA0162.2.EGR1	1.23628813523e-60	9.37002824244e-07	3.79155319244e-10	5.42111959072e-05	3.38184543299e-23	1.38571930066e-22	1.0	0.999999590697	0.999999999872	0.999963482148	1.0	1.0
MA0163.1.PLAG1	3.56969378817e-72	1.29026875353e-06	5.03360204799e-13	2.19725171809e-05	3.92899254991e-26	1.09740804431e-28	1.0	0.999999406887	1.0	0.99998563942	1.0	1.0
MA0164.1.Nr2e3	0.125142097797	0.346328455663	0.892795665895	0.567976319	0.0885839837128	0.211307820298	0.890978552773	0.748954072356	0.168690144645	0.505248175651	0.936942352552	0.825068770322
MA0258.2.ESR2	2.68722880641e-16	8.35482775308e-06	9.24763299368e-05	0.364219000373	2.17442997264e-10	0.000201784689795	1.0	0.999996069583	0.999953598495	0.675587502103	0.999999999896	0.999850624908
MA0259.1.HIF1A::ARNT	3.94225535634e-06	0.103572326599	1.2472014536e-06	0.096286488842	0.121100167142	0.237837446189	0.999997498972	0.941173968183	0.999999745413	0.936469396636	0.912424842624	0.814521397122
MA0442.1.SOX10	0.0617189928034	0.0274588346331	0.21596570858	0.92551361965	0.00800716111116	0.481464908446	0.943466609368	0.980915035273	0.827971722736	0.0890145016744	0.994022314477	0.546032967345
MA0461.1.Atoh1	1.11245280925e-11	0.0149458896963	0.00106855939493	0.81525969165	1.28562969558e-06	1.98678773126e-06	0.999999999999	0.990021604438	0.999392478642	0.212584070952	0.999999246794	0.999998601919
MA0462.1.BATF::JUN	0.999999888791	0.338031544529	0.69919774286	0.999895758166	0.899017723312	0.999919445995	1.43263302246e-07	0.720785635406	0.367063375632	0.000155161934309	0.123426319701	0.000107534901869
MA0463.1.Bcl6	1.23775992461e-07	3.26344864077e-05	0.142535193885	0.0350238706969	0.066836765809	0.00284851100171	0.999999903569	0.999983534577	0.891568822241	0.972196270183	0.946235713853	0.997729940727
