HMGB1_footprints_peaks_hg19	HMGB1_footprints_no_peaks_hg19
1.22002554114	1.28657041189
1.22649181879	1.29306659502
1.23181680964	1.29960199866
1.2371085193	1.30581951892
1.24293272804	1.31207871093
1.24750446221	1.31855228029
1.25419398196	1.32484478261
1.25831052471	1.33122828124
1.26403488988	1.33748972859
1.26975925504	1.34368548844
1.27604219406	1.3501231298
1.28012759041	1.3564950455
1.28679924723	1.36256397388
1.29232522826	1.36878943128
1.29751704607	1.37493746859
1.30281481237	1.38127604511
1.30873016804	1.38760594843
1.31553697575	1.39363453848
1.32104420938	1.39957298766
1.32682508618	1.40590958104
1.33239954962	1.41210113465
1.33631724722	1.41827343758
1.34162479368	1.42470045315
1.34723494223	1.43133294262
1.35252984925	1.43748134762
1.35763367009	1.44384328166
1.36196679817	1.44978260688
1.36714623221	1.45618663915
1.3732034093	1.46250183475
1.37864705906	1.46865556311
1.38504980878	1.47468964995
1.39082632526	1.48073357542
1.39637213916	1.48659305867
1.40226291029	1.49259110224
1.40605696627	1.49831772708
1.4119144562	1.50429192729
1.41737257182	1.51032277449
1.42250482049	1.51625466973
1.42804244491	1.52223749094
1.43260196832	1.52810632588
1.43880466483	1.53383940484
1.44554835232	1.53965572293
1.44924256472	1.5455335294
1.45446603578	1.55158607546
1.45962462067	1.55749781767
1.46393028919	1.56346714028
1.46855637499	1.56883793076
1.47321574198	1.57449590394
1.47891636436	1.58015714223
1.48444104237	1.58601890834
1.4889007222	1.59200782056
1.49389290112	1.59746478277
1.49978367225	1.60301816992
1.50590741172	1.60864297354
1.51213099477	1.61458064084
1.51788864113	1.62011104593
1.52344660033	1.62622312679
1.5286384664	1.63169680451
1.53269877192	1.63747264577
1.53802376277	1.64306164089
1.54288281692	1.64870127856
1.54900655639	1.65415346773
1.5554631078	1.66009113503
1.5605551303	1.66574560676
1.56674543216	1.67154032772
1.57183745465	1.67742675011
1.57782806936	1.68322821383
1.58375212168	1.68895685583
1.58907711252	1.69462885871
1.59500116484	1.70073914046
1.6021233401	1.70662556285
1.60774786168	1.71245669468
1.61254035345	1.71809902945
1.61739940759	1.72366989105
1.62185908743	1.72937021349
1.62675142277	1.73494242364
1.63240922555	1.74105675105
1.63790062236	1.74701869226
1.64309248843	1.75276621396
1.6474190435	1.75871601822
1.65257762838	1.76433003343
1.65940027291	1.76986043852
1.66522448165	1.77540972332
1.66968416148	1.78114915372
1.67517555829	1.78686970441
1.68136586015	1.79293143835
1.68712350651	1.79851983111
1.69441208773	1.80411226952
1.70156754418	1.80988136802
1.70616034879	1.81566934624
1.71052018504	1.82148294691
1.7167104869	1.82690007377
1.72243485207	1.83252622593
1.72592937731	1.83841804253
1.73305155257	1.84381224403
1.73830998103	1.84978497364
1.74350184711	1.85550282724
1.74915964988	1.86128001705
1.75465104669	1.86696415688
1.76114087929	1.8725943547
1.76666555729	1.87830546554
1.77232336007	1.8839100409
1.77694944587	1.88948494815
1.78180850002	1.89532012563
1.78720005325	1.90087750173
1.7929576996	1.90652927635
1.79798315972	1.91236175673
1.80477252305	1.91797307484
1.81029720105	1.92395254721
1.81618797218	1.92963938414
1.82028155889	1.93525609646
1.82424202083	1.94069614867
1.83169700802	1.94624138782
1.8368555929	1.95204285154
1.84281292642	1.95762315299
1.84817119846	1.96319401459
1.85346290811	1.96880398416
1.8585882118	1.97449891239
1.86431257696	1.98025317685
1.86767397744	1.9863634586
1.87263287516	1.99167944418
1.87898958299	1.99739594922
1.88604519586	2.00307064921
1.89143674909	2.00881412526
1.898325956	2.01443623177
1.90398375878	2.02040491574
1.91060671614	2.02607287297
1.91706326755	2.0321265156
1.92262122674	2.03782683804
1.92724731254	2.04364448436
1.93263886578	2.04925310537
1.93942822911	2.05486037784
1.94511931308	2.06059980824
1.94924618098	2.06569463156
1.95533663927	2.07119401999
1.96032881818	2.07709932208
1.96528771591	2.08295337926
1.96958098978	2.08844332784
1.97577129164	2.09379842139
1.98116284488	2.09952032063
1.98722002197	2.1054917017
1.99341032383	2.11150758492
1.9986021899	2.11706900667
2.00296202616	2.12278551171
2.00762139315	2.12842919504
2.0124804473	2.13442889566
2.01687356475	2.13982174861
2.02189902486	2.1451700994
2.02672479782	2.15047664513
2.03407994143	2.15584117853
2.03767431025	2.16120301482
2.04562851533	2.16664576414
2.05115319333	2.1722719163
2.05754318235	2.17795470759
2.06223583053	2.18354444889
2.06859253836	2.18928118219
2.07202050121	2.19508129736
2.07694611775	2.20048628727
2.08283688887	2.20610434813
2.08942656505	2.21197728502
2.09468499351	2.21758051183
2.09854561187	2.22296527348
2.10463607016	2.22863053361
2.10989449862	2.23441176907
2.11591839452	2.24004331544
2.11605151929	2.23946478733
2.11661729956	2.2391991229
2.11881385829	2.23947557573
2.11974573169	2.2397210119
2.12057776151	2.2395632315
2.12214197757	2.23942433082
2.12324025693	2.23904403961
2.12220853995	2.23895773239
2.12230838353	2.23942567937
2.12147635371	2.23911011858
2.12227510234	2.23923688231
2.12160947848	2.23918968305
2.12001198123	2.23917889465
2.12024494958	2.23893615558
2.12260791427	2.23880399764
2.12470462941	2.23880804329
2.12493759776	2.23873387302
2.12736712484	2.2384628144
2.12716743768	2.23853428757
2.12700103172	2.23845607165
2.12746696842	2.2381283739
2.13036243219	2.23811623695
2.13109461843	2.2379274399
2.13335773954	2.2379247428
2.13279195926	2.23762536461
2.13392351982	2.23780876747
2.1335574267	2.23744735596
2.13558757946	2.23725181616
2.1344893001	2.23715202343
2.13412320698	2.23751882913
2.1349219556	2.2372127082
2.1353878923	2.23735835164
2.13502179918	2.23735970019
2.13671914001	2.23689984451
2.13904882351	2.23671374456
2.14051319599	2.23645077724
2.14181116251	2.23634154466
2.1423436616	2.23629029974
2.14350850334	2.23622961498
2.1437081905	2.2364979765
2.14447365794	2.23637795552
2.14567178088	2.23635233306
2.14796818318	2.23591540274
2.14750224648	2.23571177163
2.14933271208	2.23562411586
2.14866708823	2.23547847242
2.14983192998	2.23528967536
2.14989849236	2.23532204057
2.14936599328	2.23530046377
2.14943255566	2.23503884499
2.14936599328	2.23482037983
2.14959896163	2.23459786902
2.14806802676	2.23450077339
2.14760209006	2.23458168642
2.1469364662	2.23428770243
2.14730255932	2.23408676843
2.14743568409	2.23415959015
2.14780177722	2.23401124961
2.14770193364	2.23357431929
2.14790162079	2.23349610336
2.14866708823	2.23353251422
2.14969880521	2.2336228671
2.15089692815	2.23345564685
2.1524944254	2.23302141363
2.15292708091	2.23256830071
2.1538922355	2.23268697314
2.15349286118	2.23242940002
2.15289379971	2.23237950365
2.15272739375	2.23227431672
2.15519020202	2.23205854866
2.15409192265	2.23204506316
2.15492395247	2.23193852768
2.15475754651	2.23187784291
2.15372582953	2.23200460665
2.15412520385	2.23196010449
2.15332645522	2.23158116183
2.15229473824	2.23143686694
2.15565613872	2.23132493726
2.1571205112	2.23138157637
2.158984258	2.23109433514
2.15968316304	2.23098645111
2.15938363231	2.23143012419
2.15891769561	2.23104983298
2.16071488002	2.2311280489
2.16094784837	2.23084755043
2.16168003461	2.2302231716
2.16344393783	2.23036072374
2.16457549839	2.23026497666
2.16537424701	2.23027171942
2.16620627683	2.22981456084
2.1663726828	2.23009775642
2.16550737178	2.22969723696
2.16713815023	2.22985771445
2.16703830665	2.22986850285
2.16783705528	2.22961767248
2.17046626951	2.22919287911
2.17179751722	2.22950978845
2.17259626585	2.22930885445
2.1737611076	2.22927514069
2.17306220255	2.22920636462
2.17259626585	2.22896362555
2.17209704796	2.22922659287
2.17136486172	2.22909982914
2.17126501814	2.22896362555
2.17349485806	2.22857389449
2.17322860851	2.22810459896
2.17462641861	2.22794412147
2.17592438513	2.22785781424
2.17695610211	2.22826507646
2.17858688055	2.22808706781
2.18118281359	2.22828395616
2.180217659	2.22822192284
2.18221453057	2.22829204746
2.18431124572	2.22808976491
2.1853096815	2.22787399685
2.18737311545	2.22761372662
2.18674077279	2.22744785493
2.1867074916	2.2275220252
2.18707358472	2.22742627812
2.19006889207	2.22766632009
2.19140013978	2.22719702456
2.19229873199	2.22746403753
2.19186607648	2.22777959832
2.19209904483	2.22738986726
2.19246513795	2.22711071733
2.19486138383	2.22705003257
2.19389622924	2.22735480495
2.19372982328	2.2271740992
2.1949945086	2.22704463837
