"all"	"with"	"with_clust1"	"with_clust2"	"with_clust3"	"with_clust4"	"with_clust5"	"wo"	"wo_clust1"	"wo_clust2"	"wo_clust3"	"wo_clust4"	"wo_clust5"
"MA0258.2.ESR2"	10.2220335824403	7.43652622184975	0.00150978847072671	0.104779986640663	0.565939002065621	0.309290856123906	0.00701450727310888	2.04605106820134	-1.79364908778908e-14	-1.79364908778908e-14	-1.79364908778908e-14	-1.79364908778908e-14	1.55355944055612
"MA0137.3.STAT1"	5.84008711434568	4.93646298107208e-05	-1.79364908778908e-14	-1.79364908778908e-14	9.03152942987722e-11	-1.79364908778908e-14	4.55829878843928e-11	4.74351172266479	-1.79364908778908e-14	-1.79364908778908e-14	0.00748975502634914	0.78397187845799	4.4732788154639
"MA0156.1.FEV"	13.3840468303086	13.3840468303086	2.07169214935648	0.28611449899951	13.3840468303086	7.98550182737914	11.5571364439314	13.3840468303086	5.12110725538542	3.40970450144977	13.3840468303086	13.3840468303086	13.3840468303086
"MA0499.1.Myod1"	13.3840468303086	13.3840468303086	0.0287213549707382	3.62577749348284	11.1521102336941	5.56265485593423	6.51156135570065	13.3840468303086	0.475517623531978	0.86457659676454	1.99243803965124	2.51065024788797	13.3840468303086
"E2A-Homer"	13.3840468303086	13.3840468303086	0.674664303654793	4.43688917149229	13.3840468303086	12.3011842795266	12.0194857490396	13.3840468303086	5.15085183068284	2.28377672437372	11.8053706575343	12.2260736654314	13.3840468303086
"UP00099_1_Ascl2_primary"	13.3840468303086	13.3840468303086	0.0513786794802336	8.25859911174707	8.95588341706921	8.19897056061987	10.5446498874645	13.3840468303086	0.836006408550754	3.40047710211023	2.9688836478743	3.38393442226371	12.2419400685634
"MA0600.1.RFX2"	13.3840468303086	13.3840468303086	0.000107794322205649	0.82318368829429	4.72029415932123	9.87633455796767	2.15564182507677	13.3840468303086	0.0175955713097374	0.000575630413831011	5.22877783264027	7.53014892770748	5.57442086949636
"UP00024_1_Glis2_primary"	13.0830168346447	12.1395435941264	0.627638158652674	3.1462663955968	0.817378172038313	1.74621988188109	1.54219029982084	0.323969324271257	7.74190621760979e-06	-1.79364908778908e-14	3.89072381294665e-12	-1.79364908778908e-14	-1.79364908778908e-14
"MA0500.1.Myog"	13.3840468303086	13.3840468303086	1.05392008061776	4.89690247996733	13.3840468303086	10.4581223245331	13.3840468303086	13.3840468303086	4.33080811414921	1.94003282692803	11.635108942141	8.24678748740732	13.3840468303086
"MA0461.1.Atoh1"	13.3840468303086	13.3840468303086	1.83226991831174	1.16865647567976	8.37540907259543	1.53577433089969	5.77251721521904	13.3840468303086	0.449563054930651	1.86876727100357	6.46237562544826	6.53983676596533	13.3840468303086
"UP00406_1_Spdef_primary"	13.3840468303086	13.3840468303086	0.00339611361666305	-1.79364908778908e-14	9.93496343140472	5.51244113813934	2.7027015584598	13.3840468303086	1.23502525550185	0.000522398250320391	8.71943775709583	13.3840468303086	13.3840468303086
"UP00047_1_Zbtb7b_primary"	13.3840468303086	12.7698983393723	2.20942619854641	1.88482827889421	0.00197074781960077	3.89627756037445	2.09442979543183	0.168914961658048	0.0306273207170355	-1.79364908778908e-14	-1.79364908778908e-14	-1.79364908778908e-14	3.18952465613266e-06
"MA0521.1.Tcf12"	13.3840468303086	13.3840468303086	0.141518452285944	1.87910360227386	13.3840468303086	6.73519772780286	13.3840468303086	13.3840468303086	3.56800565407521	0.86457659676454	10.0932961697916	7.17924611917525	13.3840468303086
"UP00084_1_Gmeb1_primary"	13.3840468303086	12.0486860039744	0.102013982827733	-1.79364908778908e-14	2.08688611247493	6.4378799883809	0.0927650057405185	13.3840468303086	0.200102259879941	0.498325211505213	0.00757322966411012	2.03856819338675	0.844680317215834
